coverage_key	association_status	topology_ownership	existing_node_id	existing_anchor_id	map_region_loc_id	map_region_source	zone_ids	zone_names	teleporter_ids	teleporter_labels	nearest_landmark_id	nearest_landmark_label	nearest_landmark_distance	association_reason	source_refs
def39836c97f08ea0cee908067dc8116f2606d3fd156b305e3c817221b56c2dd	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			921	data/mapregion/dwarf_town.xml		fishing_place_16|schuttgart_2311_001	50009	Western Mining Zone (Central Shore)	50009@136910,-205082,-3664	Western Mining Zone (Central Shore)	17226	source_geometry_no_validated_anchor;map_cell=23,11;landmark_proximity_only	data/mapregion/dwarf_town.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
def3994e0a94d5db4b6c3466afc397d96a14562142a4be920b490970ae1fc9a8	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2517_001|no_bookmark_25_17	35421	South Entrance of Devastated Castle	35421@181726,-7524,-3464	South Entrance of Devastated Castle	1713	source_geometry_no_validated_anchor;map_cell=25,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Catacombs/NecropolisOfTheDisciples.xml|data/teleporters/clanhall/Aden/35421.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
df1b33e66a01f4b076d410e96f4f5498b3c138e2ff834aebd55091d40b496efd	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			916	data/mapregion/dion_castle_town.xml		dion_2021_001|fishing_place_23	30487		30487@17776,108288,-9056		7983	source_geometry_no_validated_anchor;map_cell=20,21;landmark_proximity_only	data/mapregion/dion_castle_town.xml|data/spawns/Dion/CrumaMarshlands.xml|data/teleporters/others/30487.xml|data/zones/fishing.xml|data/zones/tax.xml
df39dd4d43c4a41d96b7e0208df83c991ea0f109b37f56f9f88b32cbd6f579fb	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml		oren_2218_001	35226	Front of the Ivory Fortress	35226@77023,1591,-3608	Front of the Ivory Fortress	4470	source_geometry_no_validated_anchor;map_cell=22,18;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Oren/IvoryTower.xml|data/teleporters/chamberlain/35226.xml|data/zones/tax.xml
df5e1795cb488ec6e8fbd8e64b11d272baf94be8182a631bbb7567fea4aa4969	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			926	data/mapregion/heiness_town.xml		fishing_place_17|innadrile_2323_001|no_bookmark_23_23	35316	The Center of Alligator Island	35316@113708,178387,-3232	The Center of Alligator Island	6423	source_geometry_no_validated_anchor;map_cell=23,23;landmark_proximity_only	data/mapregion/heiness_town.xml|data/spawns/Catacombs/NecropolisOfWorship.xml|data/teleporters/chamberlain/35316.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
df677844f3af094815e984cc2abea6e9fd295c349edb79d9d73459c715b50691	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			921	data/mapregion/dwarf_town.xml		fishing_place_16|schuttgart_2512_001	32648		32648@178591,-184615,360		5649	source_geometry_no_validated_anchor;map_cell=25,12;landmark_proximity_only	data/mapregion/dwarf_town.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/32648.xml|data/zones/fishing.xml|data/zones/tax.xml
df7293a680ae220a1313a90010153735bcfc4846e29f141a7b4a2fb725ee8c8a	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml	12013	Orfen Boss|oren_2118_001	35226	Sea of Spores	35226@64328,26803,-3768	Sea of Spores	10986	source_geometry_no_validated_anchor;map_cell=21,18;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Oren/SeaOfSpores.xml|data/teleporters/chamberlain/35226.xml|data/zones/custom_boss.xml|data/zones/tax.xml
df8df082a07c4a85e1502f2bdcbb336bfc010c545b8a7a37b07250b5b89ab1ef	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml		oren_2220_001	30177	Timak Outpost	30177@67097,68815,-3648	Timak Outpost	3069	source_geometry_no_validated_anchor;map_cell=22,20;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Oren/TimakOutpost.xml|data/teleporters/town/30177.xml|data/zones/tax.xml
dfa361a41e45f022c733bef7482f163c9d50fca3cac28857c60f935acd04921c	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	35100	The Ant Nest	35100@-9959,176184,-4160	The Ant Nest	11273	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/chamberlain/35100.xml|data/zones/tax.xml
dfb4a481eb32c06d6cf72d768c60c27585312df55884e78719465f7b90c43c30	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			926	data/mapregion/heiness_town.xml		fishing_place_17|innadrile_2225_001	30899	Garden of Eva - 3rd Level	30899@77868,250400,-9328	Garden of Eva - 3rd Level	1931	source_geometry_no_validated_anchor;map_cell=22,25;landmark_proximity_only	data/mapregion/heiness_town.xml|data/spawns/Innadril/GardenOfEva.xml|data/teleporters/town/30899.xml|data/zones/fishing.xml|data/zones/tax.xml
dfb6aa5a212323d6ebc45b151bfe32f85040329f4bfad55b3edd73bfa48dc6d0	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			2259	data/mapregion/fantasy_island.xml		cratae_no_restart2|crataer_battle2|crate02_17_15|no_bookmark_17_15_cratae_a_020|no_bookmark_17_15_cratae_b_020|no_bookmark_17_15_cratae_c_020|no_bookmark_17_15_cratae_d_020|no_bookmark_17_15_cratae_e_020|no_bookmark_17_15_cratae_f_020|no_bookmark_cratae_no_restart3|no_bookmark_crataer_battle2	32378		32378@-70293,-71029,-1416		12377	source_geometry_no_validated_anchor;map_cell=17,15;landmark_proximity_only	data/mapregion/fantasy_island.xml|data/spawns/Others/KrateisCube.xml|data/teleporters/others/32378.xml|data/zones/krateis_cube.xml|data/zones/no_bookmark.xml|data/zones/respawn.xml
dfcac57c4795218ba5a38a146b3d4639cdf79dad75bedfb31ed2c431d7725f2e	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			916	data/mapregion/dion_castle_town.xml		dion_1810_001|no_bookmark_18_10	31114		31114@-53174,-250275,-7911		10312	source_geometry_no_validated_anchor;map_cell=18,10;landmark_proximity_only	data/mapregion/dion_castle_town.xml|data/spawns/Catacombs/CatacombOfTheHeretic.xml|data/teleporters/dungeon/31114.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
dfd7a9e53a647fe939cd530adf64c2b8f0e858b92afad397306731a0bc73210f	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2416_001	35461	West Gate Entrance	35461@144866,-57464,-2976	West Gate Entrance	3849	source_geometry_no_validated_anchor;map_cell=24,16;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35461.xml|data/zones/tax.xml
dfeb6dc1074dcd9a502db58cdd8d0e7bf2e8201a1d23fc66706ea5d978f8887d	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	35100	The Ant Nest	35100@-9959,176184,-4160	The Ant Nest	13209	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/chamberlain/35100.xml|data/zones/tax.xml
dff98814cdeb1e72d5a75bf7fd4e0beb83912298e9e1027c4fbca9769caf9987	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			914	data/mapregion/elf_town.xml		oren_2119_001	32163	Elven Village	32163@46934,51467,-2977	Elven Village	19425	source_geometry_no_validated_anchor;map_cell=21,19;landmark_proximity_only	data/mapregion/elf_town.xml|data/spawns/ElvenTerritory/ElvenStarting.xml|data/teleporters/town/32163.xml|data/zones/tax.xml
dffadc318db1ff3a801c3f8e64bb19b8344387b77c2e6124390eafa7257df676	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			2259	data/mapregion/fantasy_island.xml		cratae_no_restart3|crataer_battle3|crate03_18_15|no_bookmark_18_15_cratae_a_023|no_bookmark_18_15_cratae_b_023|no_bookmark_18_15_cratae_c_023|no_bookmark_18_15_cratae_d_023|no_bookmark_18_15_cratae_e_023|no_bookmark_18_15_cratae_f_023|no_bookmark_cratae_no_restart3|no_bookmark_crataer_battle3	32378		32378@-57328,-60566,-2360		20585	source_geometry_no_validated_anchor;map_cell=18,15;landmark_proximity_only	data/mapregion/fantasy_island.xml|data/spawns/Others/KrateisCube.xml|data/teleporters/others/32378.xml|data/zones/krateis_cube.xml|data/zones/no_bookmark.xml|data/zones/respawn.xml
e01582bf8445ea26491685768751bcdf8227745392434d9e45be24f9d0999474	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			920	data/mapregion/orc_town.xml		fishing_place_32|schuttgart_1814_001	32163	Orc Village	32163@-44836,-112524,-235	Orc Village	10351	source_geometry_no_validated_anchor;map_cell=18,14;landmark_proximity_only	data/mapregion/orc_town.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/teleporters/town/32163.xml|data/zones/fishing.xml|data/zones/tax.xml
e01ea1475687892b690c0ee70aa3dba6c67869b2307e426401ce9544d24eb6bf	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			918	data/mapregion/giran_castle_town.xml		giran_2123_001|no_bookmark_21_23	31115		31115@46217,170290,-4983		4681	source_geometry_no_validated_anchor;map_cell=21,23;landmark_proximity_only	data/mapregion/giran_castle_town.xml|data/spawns/Catacombs/CatacombOfTheBranded.xml|data/teleporters/dungeon/31115.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
e02398713373cbb6d5af1f6daf58719f8af178f5f5864cd3539d64de407385aa	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1924	data/mapregion/primeval_island.xml		no_bookmark_20_17	32648		32648@11235,-24026,-3640		10193	source_geometry_no_validated_anchor;map_cell=20,17;landmark_proximity_only	data/mapregion/primeval_island.xml|data/spawns/Rune/PrimevalIsle.xml|data/teleporters/others/32648.xml|data/zones/no_bookmark.xml
e031cd0969980fc8ea1859332984ca84260c8358af47de883f016141c79b68bb	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			910	data/mapregion/talking_island_town.xml		fishing_place_13|gludio_1725_001	32163	Talking Island Village	32163@-84318,244579,-3730	Talking Island Village	10086	source_geometry_no_validated_anchor;map_cell=17,25;landmark_proximity_only	data/mapregion/talking_island_town.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/town/32163.xml|data/zones/fishing.xml|data/zones/tax.xml
e039eaed99e3355f48def08b07f91e7066ad21b29ad5a9d52c425bf0ab161e86	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			913	data/mapregion/DMZ.xml		fishing_place_31|gludio_1920_001|gludio_1920_002|no_bookmark_19_20	30134	The Center of the Neutral Zone	30134@-18415,85624,-3680	The Center of the Neutral Zone	2185	source_geometry_no_validated_anchor;map_cell=19,20;landmark_proximity_only	data/mapregion/DMZ.xml|data/spawns/Catacombs/NecropolisOfThePatriots.xml|data/teleporters/town/30134.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
e06f8aa476daf014d66105f968c94b7cfbca33f7c8c98106c5ae6796290825c4	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2517_001|no_bookmark_25_17	31101		31101@172251,-17605,-4903		1834	source_geometry_no_validated_anchor;map_cell=25,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/FieldsOfMassacre.xml|data/teleporters/dungeon/31101.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
e075c27e3ed4c0d4ae49529bed1fe052a5dd718d25368ba8c906f3782098de90	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2415_001	31275	Ketra Orc Village	31275@149817,-80053,-5576	Ketra Orc Village	8412	source_geometry_no_validated_anchor;map_cell=24,15;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/KetraOrcOutpost.xml|data/teleporters/town/31275.xml|data/zones/tax.xml
e0b3b8efa6142ad0d6fe0ba8c4cd2f249ceaef6aff291a80ecb185f106d272b9	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			923	data/mapregion/hunter_town.xml		aden_2010_001|no_bookmark_20_10	31119		31119@12521,-248481,-9585		11255	source_geometry_no_validated_anchor;map_cell=20,10;landmark_proximity_only	data/mapregion/hunter_town.xml|data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|data/teleporters/dungeon/31119.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
e0be7cab8d9ced85f4ac83dc5d395d75fc679d220def37fe66ff4ae4adb36471	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			917	data/mapregion/floran_town.xml		dion_2023_001|fishing_place_25	36034	Fortress East Gate	36034@7693,150682,-2888	Fortress East Gate	14284	source_geometry_no_validated_anchor;map_cell=20,23;landmark_proximity_only	data/mapregion/floran_town.xml|data/spawns/Dion/PlainsOfDion.xml|data/teleporters/fortress/Gludio/Floran.xml|data/zones/fishing.xml|data/zones/tax.xml
e0c47f874acf3aaf3094f2c92ae89980f37657f534f3112dadb68af93b96c490	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			921	data/mapregion/dwarf_town.xml		fishing_place_16|schuttgart_2311_001	50009	Western Mining Zone (Central Shore)	50009@136910,-205082,-3664	Western Mining Zone (Central Shore)	13887	source_geometry_no_validated_anchor;map_cell=23,11;landmark_proximity_only	data/mapregion/dwarf_town.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
e0dbd77ee0dba1be697dfa6df77a0be4e2dc15842ebf2f5e0b889484755ba06b	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	35100	The Ant Nest	35100@-9959,176184,-4160	The Ant Nest	5157	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/chamberlain/35100.xml|data/zones/tax.xml
e0ee5ca00ddafb3b26cbff720fa3357f75b8071bb0f42bc88c4dfaf8e6de01b6	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2516_001	31275	The Center of the Wall of Argos	31275@183140,-53307,-1896	The Center of the Wall of Argos	4560	source_geometry_no_validated_anchor;map_cell=25,16;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/WallOfArgos.xml|data/teleporters/town/31275.xml|data/zones/tax.xml
e10f1a2e01f362b2d97892f669543d5569aac52b9e6c11a27325b0e4c233b459	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			919	data/mapregion/giran_habor.xml		fishing_place_20|giran_2124_001|giran_castle_town_21_24	35184	Devil's Isle	35184@43408,206881,-3752	Devil's Isle	5567	source_geometry_no_validated_anchor;map_cell=21,24;landmark_proximity_only	data/mapregion/giran_habor.xml|data/spawns/Giran/DevilsIsle.xml|data/teleporters/chamberlain/35184.xml|data/zones/fishing.xml|data/zones/respawn.xml|data/zones/tax.xml
e117bd2106feb7c447ea97bed2b939e76bb1791d809729449696a04a2925177b	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			917	data/mapregion/floran_town.xml		dion_2023_001|fishing_place_25	35142	Front of the Hive Fortress	35142@20126,188254,-3392	Front of the Hive Fortress	4461	source_geometry_no_validated_anchor;map_cell=20,23;landmark_proximity_only	data/mapregion/floran_town.xml|data/spawns/Dion/BeeHive.xml|data/teleporters/chamberlain/35142.xml|data/zones/fishing.xml|data/zones/tax.xml
e136e59f166960ab1e3c9fc415b7df623983cdbbf4cdc879dd3fa233b7b1a8fb	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml		no_bookmark_19_10|oren_1910_001	31116		31116@-20230,-250780,-8168		7208	source_geometry_no_validated_anchor;map_cell=19,10;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Catacombs/CatacombOfTheApostate.xml|data/teleporters/dungeon/31116.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
e13f1cc39a2eab4938fdeb424350367d6c4c8f9faa2e54fc23ccb5bea9cd44cb	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	30320	Wastelands, Western Region	30320@-47506,179572,-3669	Wastelands, Western Region	17736	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/town/30320.xml|data/zones/tax.xml
e145314ccf100a3c0c071e577cd9da707313c287e4c256d638621d5144738a4b	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			915	data/mapregion/darkelf_town.xml		fishing_place_29|oren_2918_001	32163	Dark Elf Village	32163@9745,15606,-4574	Dark Elf Village	11792	source_geometry_no_validated_anchor;map_cell=20,18;landmark_proximity_only	data/mapregion/darkelf_town.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/teleporters/town/32163.xml|data/zones/fishing.xml|data/zones/tax.xml
e161f3bef79f1f844d3e7322d846531b6414e4a981dd5d6c02d28ce3080d9277	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2418_001	35268		35268@145616,4614,-436		12139	source_geometry_no_validated_anchor;map_cell=24,18;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/PlainsOfGlory.xml|data/teleporters/doorman/35268.xml|data/zones/tax.xml
e184ed4a4a40241dc73ce2ac264eb51d838681cbeceabffecb1d616dc32b6f40	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			923	data/mapregion/hunter_town.xml		aden_2420_001|fishing_place_14|no_bookmark_24_20	35274	Forest of Mirrors	35274@142065,81300,-3000	Forest of Mirrors	4542	source_geometry_no_validated_anchor;map_cell=24,20;landmark_proximity_only	data/mapregion/hunter_town.xml|data/spawns/Catacombs/CatacombOfTheWitch.xml|data/teleporters/chamberlain/35274.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
e1aacd666eddb1cfbe2ef70f61a78faca2815c15e73c735ec1fce6fec65e1c73	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2417_001	35274	Blazing Swamp	35274@155310,-16339,-3320	Blazing Swamp	14464	source_geometry_no_validated_anchor;map_cell=24,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/BlazingSwamp.xml|data/teleporters/chamberlain/35274.xml|data/zones/tax.xml
e1ec42c5aa1afdcb1c8d652d9c44e24d22872973edde85d16ffd2cdf5aebeb8d	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2415_001	35363	Front of the Borderland Fortress	35363@153460,-70055,-3312	Front of the Borderland Fortress	5689	source_geometry_no_validated_anchor;map_cell=24,15;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/KetraOrcOutpost.xml|data/teleporters/chamberlain/35363.xml|data/zones/tax.xml
e1f713cd1471a176f5fb632d686a3e55bd626f8a1180d5eed57ed3736e81d610	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2515_001	31275	Four Sepulchers	31275@178127,-84435,-7215	Four Sepulchers	3785	source_geometry_no_validated_anchor;map_cell=25,15;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/ImperialTomb.xml|data/teleporters/town/31275.xml|data/zones/tax.xml
e1fca4b3a2d8137cf86567d5d9688002cdd2eb400baff4959ba6269e9f0dd436	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			920	data/mapregion/orc_town.xml		fishing_place_32|schuttgart_1915_001	50009	Immortal Plateau, Southern Region	50009@-4190,-80040,-2696	Immortal Plateau, Southern Region	9342	source_geometry_no_validated_anchor;map_cell=19,15;landmark_proximity_only	data/mapregion/orc_town.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
e207afbcb5b12be398890690cead0680fd52246e495be70b7c4d7dc49d82528c	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	35100	The Ant Nest	35100@-9959,176184,-4160	The Ant Nest	18624	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/chamberlain/35100.xml|data/zones/tax.xml
e2084bab2ab0e9081d5fd65c2bdb2cb64fd994b5f6f3c35738b538d603e5a0c3	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml		oren_2219_001	50009	Sel Mahum Training Grounds (West Gate)	50009@76839,63851,-3648	Sel Mahum Training Grounds (West Gate)	4645	source_geometry_no_validated_anchor;map_cell=22,19;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Oren/TimakOutpost.xml|data/teleporters/others/50009.xml|data/zones/tax.xml
e20a44e2413cc5ec51f0b15cd82b32a0e62e5746adb092e832a3d63e2583be37	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1714	data/mapregion/town_of_schuttgart.xml		schuttgart_2313_001	35555	Plunderous Plains	35555@111965,-154172,-1528	Plunderous Plains	10099	source_geometry_no_validated_anchor;map_cell=23,13;landmark_proximity_only	data/mapregion/town_of_schuttgart.xml|data/spawns/Others/PlunderousPlains.xml|data/teleporters/chamberlain/35555.xml|data/zones/tax.xml
e20d55d2d2c4588c8a08d2ff32b7c879a7df36ec6b2b367cb23b8c97beca8e0a	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			919	data/mapregion/giran_habor.xml		fishing_place_20|giran_2124_001|giran_castle_town_21_24	32712		32712@52241,218775,-3224		7697	source_geometry_no_validated_anchor;map_cell=21,24;landmark_proximity_only	data/mapregion/giran_habor.xml|data/spawns/Giran/DevilsIsle.xml|data/teleporters/others/32712.xml|data/zones/fishing.xml|data/zones/respawn.xml|data/zones/tax.xml
e21005b9ff902fe42bbe8886542c236ba37ee43ac88a82be24d0b5e33e40d2bf	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	35100	The Ant Nest	35100@-9959,176184,-4160	The Ant Nest	16764	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/chamberlain/35100.xml|data/zones/tax.xml
e226f444e0d2726afaf49cebc5aca068bee7760dc73c877804914fe2b4fb5ccc	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			921	data/mapregion/dwarf_town.xml		fishing_place_16|schuttgart_2311_001	50009	Western Mining Zone (Central Shore)	50009@136910,-205082,-3664	Western Mining Zone (Central Shore)	7968	source_geometry_no_validated_anchor;map_cell=23,11;landmark_proximity_only	data/mapregion/dwarf_town.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
e2338fbcc894e246763244286b4bb4f840363d97b0486ddb96f5a0a5d62aacd2	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2518_001	35421	Seal of Shilen	35421@184742,19745,-3168	Seal of Shilen	11667	source_geometry_no_validated_anchor;map_cell=25,18;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/Cemetery.xml|data/teleporters/clanhall/Aden/35421.xml|data/zones/tax.xml
e26622b09ae09b87b8c821cb7fe65c32dbb6584a24fa3c376031c8f2d65d00d9	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml		oren_2217_001	50009	Outlaw Forest	50009@91539,-12204,-2440	Outlaw Forest	2906	source_geometry_no_validated_anchor;map_cell=22,17;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Oren/OutlawForest.xml|data/teleporters/others/50009.xml|data/zones/tax.xml
e269dd2bb5fea15e58770846bb30d7a8759f4958a7707253623cd1381ebaaeaf	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2414_001	35363	Hot Springs	35363@144880,-113468,-2560	Hot Springs	1169	source_geometry_no_validated_anchor;map_cell=24,14;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/HotSprings.xml|data/teleporters/chamberlain/35363.xml|data/zones/tax.xml
e26bee4bc5eb95b24e829330e5937d80b979789dc9b09a5db46701045525d83f	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			915	data/mapregion/darkelf_town.xml		fishing_place_29|oren_2918_001	32163	Dark Elf Village	32163@9745,15606,-4574	Dark Elf Village	15418	source_geometry_no_validated_anchor;map_cell=20,18;landmark_proximity_only	data/mapregion/darkelf_town.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/teleporters/town/32163.xml|data/zones/fishing.xml|data/zones/tax.xml
e2b6adc79412bda9e5aa245ac1c38ba4fb0c10c888aeb23f82f4ffc78e4667d6	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml	70051	Tower_of_Insolence|aden_2318_001|baium_no_restart|boss_area_baium|no_bookmark_baium_no_restart	30848	Tower of Insolence, 13th Floor	30848@115384,16820,9000	Tower of Insolence, 13th Floor	987	source_geometry_no_validated_anchor;map_cell=23,18;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/TowerOfInsolence.xml|data/teleporters/town/30848.xml|data/zones/no_bookmark.xml|data/zones/no_landing.xml|data/zones/no_restart.xml|data/zones/no_summon_friend.xml|data/zones/tax.xml
e2f1b26a3098b39f7be5fcbf49eb262aaa7146b11fa21ba9bad61aca97eb558e	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml		oren_2220_001	30177	Timak Outpost	30177@67097,68815,-3648	Timak Outpost	5667	source_geometry_no_validated_anchor;map_cell=22,20;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Oren/TimakOutpost.xml|data/teleporters/town/30177.xml|data/zones/tax.xml
e301fdeac7fe0b8425bad0d9138ad9ca7ebe2f27a89f4ef1befc720b11e85763	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			911	data/mapregion/gludin_town.xml		fishing_place_35|gludio_1721_001	50009	Orc Barracks	50009@-89763,105359,-3576	Orc Barracks	4572	source_geometry_no_validated_anchor;map_cell=17,21;landmark_proximity_only	data/mapregion/gludin_town.xml|data/spawns/Gludin/TurekOrcs.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
e30abf621e0b7216c1eded6c8b5862ca1a10bbef7e0c4a15037688cbadded95f	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			916	data/mapregion/dion_castle_town.xml		dion_2122_001	35142	Tanor Canyon	35142@60374,164301,-2856	Tanor Canyon	4650	source_geometry_no_validated_anchor;map_cell=21,22;landmark_proximity_only	data/mapregion/dion_castle_town.xml|data/spawns/Dion/TanorCanyon.xml|data/teleporters/chamberlain/35142.xml|data/zones/tax.xml
