transition_id	from_gk_fact_key	to_destination_fact_key	teleporter_npc_id	teleport_type	destination_name	fee_id	fee_count	condition_summary	source_path	transition_status	reason
transition.d38b1e30b6f102aa8b6cf3e4	spawn.a770efb7978d4b0750493c37	dest.b4e915ca986cbd3d6d092b51	32163	NOBLES_ADENA	Coliseum	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/32163.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.d3c64b1f55d697f20b01b03f			35758	OTHER	Tanor Canyon	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Giran/Valley.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d40b4c62c97ee29b95efafed	spawn.f3a49ab4f7a73dfdea27ae5e	dest.4284b435762f397cce85fcfb	35463	OTHER	Hot Springs	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35463.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d4215a498ab6939a4401ca00	spawn.9cedcaec2cb672fed07834f3	dest.36e0768d324dbb9659c216a7	30727	NORMAL	Hunters Village	57	6800	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/others/IvoryTower/30727.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.d42a3238fc2f2167a8d71c88	spawn.5374d10b1c24ca1d9b7abce3	dest.08e3536e04129079357d439a	30848	NORMAL	Entrance to The Giant's Cave	57	7400	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30848.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.d45c3893bcf4e22b5d53c566	spawn.41256c6ad8e7e8ba2089819f	dest.79c7ab6dfb7a0db26307731e	35386	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35386.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d46c131da3e1447c6874b1c8	spawn.c820b1421abc88c924e18183	dest.f9f1121082c37fde97b25c86	35453	OTHER	Tanor Canyon	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35453.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d4794bf5c09cf6ff0d72f5e7			35727	OTHER	Dion Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Hive.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d48474fbe84c40856062845d	spawn.03ea56153c3f4ab07c49f3d3	dest.c5c2ba9b85987c62b9625da7	35181	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35181.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d4ac78d1d398e8b83b9a77e2	spawn.e10830aef1c1222837ff89f1	dest.6676595954cf2ed972c63950	35388	OTHER	Windawood Manor	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35388.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d4bc9cacf104d28fcede415e	spawn.2a787cc9cdde95ebc2288fe1	dest.2e7ba1cb1976a08cb0160b54	35443	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d4cc7c14070773226fcbafab			35796	OTHER	Sea of Spores	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Oren/Ivory.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d4ce075656f7024523620500	spawn.059e5b56c979c574aceb06da	dest.c54b0517a444f36cb6349b8c	30233	NOBLES_TOKEN	The Center of the Forest of Mirrors	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30233.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.d4faa3b26999012eb0fd8b72	spawn.978f8bbec92e2b221b7df148	dest.711c2951b6d6bc92ef6a5636	31320	NORMAL	Monastery of Silence	57	14000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31320.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.d50e42d8b912ebb26fbcc092			35927	OTHER	Fortress East Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Goddard/Borderland.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d534da54f717c6f7b37323bf	spawn.165f3a69ba65d2f92b214384	dest.c198460adf168f69d59928b8	35274	OTHER	Blazing Swamp	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35274.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d538165f9823ac134aa8e8ea	spawn.26c851bd7b56e4e54a1080ab	dest.2e7ba1cb1976a08cb0160b54	35445	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35445.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d56d8967f2f4ddf0d9c9bb1b	spawn.1da8428eb5966f18dbfbfba7	dest.69d8a86f33700613a6837ba5	35447	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d578c825b3d65939be702df0			36172	OTHER	Dragon Valley	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Oren/Antharas.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d5ccec2412dee1d65147f92b	spawn.c0fbe411a8ad3f8c4ad97ee4	dest.c7c9b1504d442b76034e5a91	30256	NOBLES_TOKEN	Evil Hunting Grounds	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30256.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.d62f086d6008a24bc1102b20			36141	OTHER	Windawood Manor	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Dragonspine.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d69bfe07a4baf9a0941e5d2c	spawn.5e238560d47b088880a258a0	dest.b44e14d5d43cdf53083205db	35509	OTHER	Front Of Rune Castle	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35509.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d69e219fe5bc64c1c27d4c5e	spawn.7a3a4a1036f395421717f1a5	dest.137141ac05b457adc3dbb8d1	35605	OTHER	Ketra Orc Outpost	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35605.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d6b5633e010316dbe6ff7a8b			50009	OTHER	The Ant Nest	57	2100	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d6c5ad88a6ab97c0de11c33e			50009	OTHER	Talking Island Village	57	24000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d6e019d047e3878e53444c04	spawn.f3a49ab4f7a73dfdea27ae5e	dest.4b5c5793c1f48563fea006af	35463	OTHER	Wall of Argos	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35463.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d6e54e010ce31d698175b1cd	spawn.844ddb7500852ef9c1ed2526	dest.570688a19e61bb9b1ec8a54b	31275	NORMAL	Varka Silenos Stronghold	57	4200	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31275.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.d7292d5be6e8c447b80af939	spawn.51c3beb6cc7ad616365893a6	dest.989f1f1ebece5846171b7e0c	35358	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35358.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d7357a6b58d8d354ce02bde9	spawn.bb061baa4175fd891ed344c3	dest.5271eb776e9039b6d48707c5	31100	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/dungeon/31100.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d74bb3faae226f2fd4e51ae5	spawn.10d329274cbfb087ea2db790	dest.6de6bd66d4f51af4277bc95b	35441	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35441.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d7938aaa10a11ccf5f291230	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.0371d016bb679a0dcf384e08	31964	NOBLES_ADENA	Sky Wagon Relic	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31964.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.d7a433a7a2a99b00f12dc2de	spawn.2a787cc9cdde95ebc2288fe1	dest.f5af57707bd63455b08b5b2d	35443	OTHER	Enchanted Valley, Northern Region	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d7a45538b9c173a35ab43a37	spawn.47699fc447ad03758be6b27c	dest.ce40b90b281a611946a71105	35396	OTHER	Fellmere Harvesting Grounds	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35396.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d7a7e8b60a8e10b3cc73788e	spawn.cd358ddc1ed5d56d44441d1d	dest.ebd892500297910e8b180f98	31125	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/dungeon/31125.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d7ca9d26081c20a7cb347894	spawn.b381a78d503d468461b9bb8e	dest.9ed4a44e67fe76b3b245e8b2	35504	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35504.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d7e7487f20759563bf39810f	spawn.225f71006ebb17519e83d824	dest.ebf76483de26adc532e20be1	35400	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35400.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d82677050d28614d3eecaf98	spawn.0a563a03f31870a1a7d06b83	dest.8be9b931d3cd268606af74a9	35139	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35139.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d8737bef1c54244014399279	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.37dd54ff6a748485805ce920	31964	NORMAL	Crypts of Disgrace	57	9600	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31964.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.d897796f4e84c176468f21b1	spawn.d74c52e771072d3a8bd200eb	dest.ecdc9926beeb968f515f527d	30899	NORMAL	The Town of Dion	57	12000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30899.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.d8a8b77ff0804febc2ee03a3	spawn.83721c9bc3233206a7157ff8	dest.f5af57707bd63455b08b5b2d	35449	OTHER	Enchanted Valley, Northern Region	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35449.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d9214c6ec4ba79741645ed51	spawn.d70ea375642633b463b52f09	dest.12865811eb108b68328aff5e	35576	OTHER	Wild Beast Pastures	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35576.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.d95bbf82da31c18c9b2e8371			50009	OTHER	Garden of Eva	57	2400	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d97322550e14f289343ad95e			35858	OTHER	Fortress North Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Bayou.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.d9ea9f1dac13b5cc8598b7e6			32602	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32602.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.da05d53e321ecb653ced8228	spawn.5e238560d47b088880a258a0	dest.12865811eb108b68328aff5e	35509	OTHER	Wild Beast Pastures	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35509.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.da2b1a3c8bd7b93299448f39	spawn.fe4abeeb44898d28325a3af7	dest.e2fb009645f82b848a08cb77	35566	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35566.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.da2bfda52a944f78cd61ab30	spawn.cd48f4a126ad9fb6d9a60ca2	dest.4ef0e443abec483110ff147f	30540	NORMAL	The Town of Schuttgart	57	4400	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30540.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.da2cf152acca08cefc628476	spawn.6eeba532eae0b9e889d003f3	dest.e37a77dd7f2bf17525371e97	4319	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/4319.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.da3870a0de03f2c7227a97c1	spawn.f3a49ab4f7a73dfdea27ae5e	dest.cfa4004813a8a44cec36df03	35463	OTHER	Entrance to the Forge of the Gods	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35463.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.da579902016fb2b4ea1ba76b	spawn.993894ff89851a8c71e83555	dest.6676595954cf2ed972c63950	35390	OTHER	Windawood Manor	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35390.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.da597f15b754709e9f2441b3	spawn.2e13a53efd4758e4bf313f37	dest.bbf2a0181e750c164a07fd70	35316	OTHER	Field of Whispers	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35316.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.da6db6e4565e29a6edd2b345	spawn.53daf53e61a9c22c37fed47a	dest.8ff726115d51569ea2f4268e	35403	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35403.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.da940c105ab8244144798ede	spawn.d74c52e771072d3a8bd200eb	dest.bbf2a0181e750c164a07fd70	30899	NOBLES_ADENA	Field of Whispers Center	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30899.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.daae6ba94d48e882a4d71f68	spawn.76403111eee884e12a1add8c	dest.ac389c02ab4f56bc2f4d3487	35226	OTHER	Sea of Spores	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35226.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.db293985ce72a890b02676ee	spawn.92e1620eb5d23cd3e1a97de7	dest.ce40b90b281a611946a71105	35398	OTHER	Fellmere Harvesting Grounds	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35398.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.db2b6f6131d35877ebbf318b	spawn.47699fc447ad03758be6b27c	dest.3cdec53346a7ae73ca1e502c	35396	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35396.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.db39221e98b6190175543a2c	spawn.a770efb7978d4b0750493c37	dest.c0c5d5c6b99f5d8a2232f250	32163	NORMAL	Stronghold III	57	3200	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/32163.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.db88f727f2dde85320b76e67	spawn.b01963fa374b638f50531674	dest.390dce2c80e6f8dcb183685e	35360	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35360.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dbb1a697c219ad797dbfee32	spawn.0016e701c223a86cf4708faf	dest.77f6aba99458aba73dd34de4	35582	OTHER	Den of Evil	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35582.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dbb28d0ebc9cf75df30eb002	spawn.ca92476de466c69f4803598a	dest.7462170722684ea813827960	32782	OTHER		57	150000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32782.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dbb6be883038ce9bdd59f0a1			36286	OTHER	Tanor Canyon	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Innadril/Aaru.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.dbb75fe562b045e2edf42ac5	spawn.d74c52e771072d3a8bd200eb	dest.1b10b6e3a3cf02df43ce107b	30899	NOBLES_TOKEN	Garden of Eva - 4th Level	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30899.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.dbcd3fde369a83bf91e5df1a	spawn.d70ea375642633b463b52f09	dest.11bff8b2ece8b4161284f063	35576	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35576.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dbf1ebeeb803221e41710d0f	spawn.3a0446a892f0598177d3c757	dest.5fe38c8e1f8672000e17c3fe	35357	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35357.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dbfd845655359cad3a58ceb1			36317	OTHER	Shyeed's Cavern	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Rune/Demon.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.dc0215d5ea87d1f45f919b1d	spawn.890f0e4aaf755cb0802c673c	dest.96062623e03f9d4ca6180d3d	35586	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35586.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dc1a9735c0555e594b58a149	spawn.ec84dfd485d64270dab85c56	dest.44de0fd0120d61b3abe83c3b	30134	NOBLES_ADENA	Center of the School of Dark Arts	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30134.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.dc3f33be2f74081240f06e72	spawn.3f94b4ec9d3dbb2e1b66b6de	dest.63633c1c0b2ce2aef3839369	31964	NOBLES_TOKEN	Gludin Arena	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31964.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.dc56d38c9f1015983ec8a5c2	spawn.4ec7694f186463a9bd00e694	dest.9384a3e4ce145b2a1d684ad3	30059	NORMAL	Cruma Tower	57	2300	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30059.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.dc79a7c23c0288427beaf128	spawn.0016e701c223a86cf4708faf	dest.96062623e03f9d4ca6180d3d	35582	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35582.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dc8d00b8b33caba957bfc15e	spawn.fe4abeeb44898d28325a3af7	dest.11bff8b2ece8b4161284f063	35566	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35566.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.dc9144d41e7621a67f71dc1b			50009	OTHER	Mithril Mines	57	17000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.dca5707c115980aad275393e	spawn.978f8bbec92e2b221b7df148	dest.b3ded18bbb6e7117c0af9e78	31320	NOBLES_TOKEN	The Center of the Valley of Saints	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31320.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.dce4173ea4e4adf57d10c437	spawn.978f8bbec92e2b221b7df148	dest.163f0aea44efeffae77fffed	31320	NORMAL	Town of Goddard	57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/31320.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.dd048cb7cd9d89bbcd9c9b0b	spawn.ec84dfd485d64270dab85c56	dest.a11b765b1fdfbe59148d95d8	30134	NORMAL	The Orc Village	57	13000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30134.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.dd05dca67c0ccdc4fa763a67	spawn.d74c52e771072d3a8bd200eb	dest.73f1f4a8d1992b5469bf1017	30899	NORMAL	Field of Silence	57	12000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30899.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.dd151a7ea7cf1a25226523ff	spawn.4ec7694f186463a9bd00e694	dest.ece380f1a445840742cab73f	30059	NORMAL	Plains of Dion	57	1500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30059.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.dd2025158506a6cdc5f86617			36210	OTHER	Oren Town Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Western.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.dd35c0229a3c47b146bfd7db	spawn.e57ab2bdcf11fcf05814a248	dest.b4e915ca986cbd3d6d092b51	30836	NOBLES_TOKEN	Coliseum	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30836.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
