source_family	coverage_key	entrance_status	entrance_kind	outside_anchor	inside_anchor	door_ids	door_default_statuses	floor_key	transition_source	geodata_status	planner_status	blocker	instance_id	room_territory	zone_refs	evidence_refs
CatacombOfDarkOmens	bd24d593d8c239a09d3769216f8bd048f4289c98853b80b60b66aea7a82fcc88	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:-13608,20296|-11712,20324|-11728,20984|-13592,20964	ssq03_1918_ssq25	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:bd24d593d8c239a09d3769216f8bd048f4289c98853b80b60b66aea7a82fcc88
DevilsIsle	bea70c8b55217f2d3a4c2703670943170cdbe33f28e803cc412a669c5f252768	UNPROVEN						z:-4040:-3840		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4040:-3840:50122,206397|51336,206122|51611,206511|51582,206907|50342,207082|50067,206566	giran08_2124_019	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:bea70c8b55217f2d3a4c2703670943170cdbe33f28e803cc412a669c5f252768
CatacombOfTheBranded	bf33a0f3f7dfb98e1063f7dda9f921ce70ee8dfbb39d0332639986da20bd70ab	UNPROVEN						z:-5011:-4861		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5011:-4861:51969,169983|52574,169980|52571,170622|51965,170622	ssq05_2123_ssq37	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:bf33a0f3f7dfb98e1063f7dda9f921ce70ee8dfbb39d0332639986da20bd70ab
CatacombOfTheForbiddenPath	bfbb33cd9684101a5aec5771dbf1077b8b410f21cdeb9da0904c6b9eb6de6894	UNPROVEN						z:-9616:-9416		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-9616:-9416:18289,-247179|18989,-247178|19007,-245784|18289,-245787	ssq12_2320_ssq11	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|TOPOLOGY_CANDIDATES.tsv:bfbb33cd9684101a5aec5771dbf1077b8b410f21cdeb9da0904c6b9eb6de6894
TowerOfInsolence	c009026cbd1e5bf534699dd0f5900a4c8a004c5387249784fba64fb4f3cb8f73	UNPROVEN						z:6965:7165		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:6965:7165:114453,17147|115096,17795|114505,18378|113553,18097	aden29_2318_02	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:c009026cbd1e5bf534699dd0f5900a4c8a004c5387249784fba64fb4f3cb8f73
NecropolisOfWorship	c0176c6e1ad4fab485880e66134ebcebe64d16b89a1bbc3a22c58fe5f3c95ca1	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:121596,175493|122223,175493|122223,176987|121596,176987	ssq09_2323_ssq17	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:c0176c6e1ad4fab485880e66134ebcebe64d16b89a1bbc3a22c58fe5f3c95ca1
TowerOfInsolence	c021ca40e4797a812d4cd7230e3d8a478bdbe34dfa78c2c027ec0c09785940c9	UNPROVEN						z:4940:5140		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:4940:5140:114640,16340|115820,17528|114932,17908|114272,17952|113484,17588	aden41_2318_p03	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:c021ca40e4797a812d4cd7230e3d8a478bdbe34dfa78c2c027ec0c09785940c9
CatacombOfTheWitch	c0292cae2c0ad407aa2ac552bb91dcc5813bf2c7c9453b01a9ba568baf4e7172	UNPROVEN						z:-5464:-5264		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5464:-5264:146125,80319|147596,80319|147596,80956|146125,80956	ssq13_2420_ssq13	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:c0292cae2c0ad407aa2ac552bb91dcc5813bf2c7c9453b01a9ba568baf4e7172
NecropolisOfDevotion	c0f09858c2d456c296d6eb1e924e42996b11b63ecfcc6e8d6f5511bd5efc8fdd	UNPROVEN						z:-4771:-4621		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4771:-4621:-47622,83409|-46998,83409|-46996,84008|-47622,84007	ssq02_1820_ssq10	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:c0f09858c2d456c296d6eb1e924e42996b11b63ecfcc6e8d6f5511bd5efc8fdd
CatacombOfTheHeretic	c15efcd00acaa34cfd34d184c09d1d4a9b1e9999ec1bb3da1a51a0f9df7548c3	UNPROVEN						z:-7943:-7793		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7943:-7793:-52883,-247575|-51561,-247575|-51557,-246946|-52882,-246928	ssq06_2122_ssq08	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:c15efcd00acaa34cfd34d184c09d1d4a9b1e9999ec1bb3da1a51a0f9df7548c3
DevilsIsle	c21df20b630eacb47dd381e413b1bc189cfa722f42388c2f5ed89f6c95b1ac4a	UNPROVEN						z:-3772:-3572		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3772:-3572:42983,212134|43466,212134|43643,212286|43573,213029|43296,213165|43036,213047|42918,212823	giran08_2124_032	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:c21df20b630eacb47dd381e413b1bc189cfa722f42388c2f5ed89f6c95b1ac4a
CatacombOfDarkOmens	c235761895f13ad2d37b21d717804d357b7e76b552c0b86f89a1eccef7168dd0	UNPROVEN						z:-4940:-4740		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4940:-4740:-19400,17820|-18768,17816|-18784,18408|-19388,18420	ssq03_1918_ssq06	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:c235761895f13ad2d37b21d717804d357b7e76b552c0b86f89a1eccef7168dd0
CatacombOfTheWitch	c24ab94db26083d4b72336580a98d7934abb69b5c0b876f0a8d5db7dd5882338	UNPROVEN						z:-5464:-5264		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5464:-5264:140432,86478|141903,86478|141903,87115|140432,87115	ssq13_2420_ssq23	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:c24ab94db26083d4b72336580a98d7934abb69b5c0b876f0a8d5db7dd5882338
NecropolisOfThePatriots	c304386c5ee2897b53315a2758781a8f936b44a0e678c93b2b3007fe79b5d79d	UNPROVEN						z:-5207:-5057		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5207:-5057:-16007,81688|-15386,81691|-15387,82284|-16008,82285	ssq03_1920_ssq12	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:c304386c5ee2897b53315a2758781a8f936b44a0e678c93b2b3007fe79b5d79d
ImperialTomb	c33b905ac0194e9ae4520c619769ebd88f586f33f3edd4d933fee3307869e5a1	UNPROVEN						z:-6641:-6341		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-6641:-6341:180806,-84051|181277,-84137|181323,-82707|180852,-82704	godard14_2515_21	data/spawns/Goddard/ImperialTomb.xml|TOPOLOGY_CANDIDATES.tsv:c33b905ac0194e9ae4520c619769ebd88f586f33f3edd4d933fee3307869e5a1
NecropolisOfWorship	c340c2d4dccfda9aa87812c1fe6f4c0b85ee4317e6b0637f0fbb7ad0cbfd4d02	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:116969,178293|117621,178293|117621,178945|116969,178945	ssq09_2323_ssq11	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:c340c2d4dccfda9aa87812c1fe6f4c0b85ee4317e6b0637f0fbb7ad0cbfd4d02
IvoryTower	c35993418a2d542bd25a737cae178ae5c317a2cf28dd78a67f9fff172fe6c9a5	UNPROVEN						z:-5360:-5160		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5360:-5160:87492,18724|88196,21964|85752,22296|81996,22184|85816,19128	oren29_2218_27	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:c35993418a2d542bd25a737cae178ae5c317a2cf28dd78a67f9fff172fe6c9a5
NecropolisOfWorship	c52c6f1fbf76e93e3726eef1bd137f1c9d591678d4fcd96b5249bfbb0f7f5c24	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:115195,177054|116646,177054|116646,177709|115195,177709	ssq09_2323_ssq06	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:c52c6f1fbf76e93e3726eef1bd137f1c9d591678d4fcd96b5249bfbb0f7f5c24
NecropolisOfDevotion	c627437aa0dd177a96cdbf02a5c6ae657c495e0adb44ff204c9e226f3804e234	UNPROVEN						z:-4777:-4627		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4777:-4627:-41915,83403|-41322,83401|-41312,84034|-41917,84031	ssq02_1820_ssq19	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:c627437aa0dd177a96cdbf02a5c6ae657c495e0adb44ff204c9e226f3804e234
CatacombOfTheHeretic	c6277e6931362db77ef6c7bdc6b56c7e48ae3a3d5560fd37476795f553885f5d	UNPROVEN						z:-7943:-7793		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7943:-7793:-48550,-250571|-47916,-250566|-47919,-249976|-48547,-249979	ssq06_2122_ssq04	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:c6277e6931362db77ef6c7bdc6b56c7e48ae3a3d5560fd37476795f553885f5d
CatacombOfTheApostate	c6352748a351e6acedffbc6d63b474d4076e62d061645b44084ea7de13c22f34	UNPROVEN						z:-8201:-8051		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8201:-8051:-12316,-244126|-11648,-244123|-11651,-242297|-12314,-242293	ssq11_2220_ssq26	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:c6352748a351e6acedffbc6d63b474d4076e62d061645b44084ea7de13c22f34
TowerOfInsolence	c73ba8b86e19409817d24d33029c7bc1d5bc0bd8e8eb63881652f193dfeb05f6	UNPROVEN						z:-2160:-1960		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-2160:-1960:115991,16420|116975,16560|116639,17348|116019,18019|115168,18367|115056,17415	aden35_2318_04	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:c73ba8b86e19409817d24d33029c7bc1d5bc0bd8e8eb63881652f193dfeb05f6
NecropolisOfTheSaints	c7a2a11f3df138ec526812d9d51fb0973553010fc91eefe387e3571e7527e9cf	UNPROVEN						z:-5476:-5276		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5476:-5276:91048,217928|91648,217928|91644,218572|91056,218568	ssq08_2224_ssq23	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:c7a2a11f3df138ec526812d9d51fb0973553010fc91eefe387e3571e7527e9cf
CatacombOfDarkOmens	c7f22f88c6dcf287c654bcd8034efc5215a3ea97cee820bee17c17f934230d24	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:-13696,18872|-13108,18876|-13100,19520|-13692,19528	ssq03_1918_ssq26	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:c7f22f88c6dcf287c654bcd8034efc5215a3ea97cee820bee17c17f934230d24
CatacombOfTheForbiddenPath	c852c90e3d3b96543796121037623d8378bb443e58c7647b1cadfd394f483e7d	UNPROVEN						z:-9612:-9412		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-9612:-9412:18341,-244205|18937,-244189|18937,-243557|18345,-243545	ssq12_2320_ssq12	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|TOPOLOGY_CANDIDATES.tsv:c852c90e3d3b96543796121037623d8378bb443e58c7647b1cadfd394f483e7d
NecropolisOfThePatriots	c87a68ce2f8a5cc3c464778cd80a08821a1c4045deacbd817f82e9dd27be6130	UNPROVEN						z:-5203:-5053		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5203:-5053:-21693,82764|-21093,82763|-21089,83387|-21688,83387	ssq03_1920_ssq23	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:c87a68ce2f8a5cc3c464778cd80a08821a1c4045deacbd817f82e9dd27be6130
IvoryTower	c8e4a4105a1261682a119f1031aa650838e08c09b0e70fb3d51b049cb8b931c0	UNPROVEN						z:-3156:-2656		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3156:-2656:78688,3120|84184,2100|84432,6744|81416,5976	oren30_2218_18	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:c8e4a4105a1261682a119f1031aa650838e08c09b0e70fb3d51b049cb8b931c0
NecropolisOfSacrifice	c9066716f29906e1c526d9aec7352f96bff02562df2ed21c326c64edf16fabb7	UNPROVEN						z:-5118:-4968		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5118:-4968:-50907,211899|-49050,211884|-49060,212536|-50908,212530	ssq01_1824_ssq38	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:c9066716f29906e1c526d9aec7352f96bff02562df2ed21c326c64edf16fabb7
NecropolisOfTheSaints	c9433d255a21c6984058f34c9f1d28a15a37ebc064fed6a3f1938a241f0e06ac	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:87708,210780|88392,210776|88376,212140|87728,212112	ssq08_2224_ssq07	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:c9433d255a21c6984058f34c9f1d28a15a37ebc064fed6a3f1938a241f0e06ac
TowerOfInsolence	c98d04e9094cb21800b191e5a5443e4798b5b00fb6c82b831a037fc5579b364d	UNPROVEN						z:5956:6156		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:5956:6156:115871,17721|116315,17252|116990,17677|116265,18409	aden28_2318_09	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:c98d04e9094cb21800b191e5a5443e4798b5b00fb6c82b831a037fc5579b364d
IvoryTower	c9e3afcc6dac028a689820ed2de1d0f154d6006a9a192a509fb629479c255a4a	UNPROVEN						z:-5396:-5096		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5396:-5096:88572,15016|91048,15508|89376,20648|86664,22120|86512,20164	oren01_qm2218_02	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:c9e3afcc6dac028a689820ed2de1d0f154d6006a9a192a509fb629479c255a4a
CatacombOfTheHeretic	ca1cdf8cdacb1fc45b6a296a52d7034e9d8f71215023a1af2ac990b206b670a3	UNPROVEN						z:-7939:-7789		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7939:-7789:-49285,-241676|-47980,-241686|-47980,-241055|-49293,-241049	ssq06_2122_ssq17	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:ca1cdf8cdacb1fc45b6a296a52d7034e9d8f71215023a1af2ac990b206b670a3
NecropolisOfThePilgrims	ca6fbb1618f66c6e00ac7032bcc7d83ea25c37f79dc134b0eb4c35174f0eb8ec	UNPROVEN						z:-5424:-5274		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5424:-5274:49543,123242|50173,123240|50172,123837|49534,123835	ssq07_2121_ssq08	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|TOPOLOGY_CANDIDATES.tsv:ca6fbb1618f66c6e00ac7032bcc7d83ea25c37f79dc134b0eb4c35174f0eb8ec
NecropolisOfThePatriots	cad87c7b023189e5a671f14ef5245239667cd7986633f9e217496097bc34d2c8	UNPROVEN						z:-5213:-5063		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5213:-5063:-18561,86078|-17883,86079|-17896,87874|-18550,87876	ssq03_1920_ssq28	data/spawns/Catacombs/NecropolisOfThePatriots.xml|TOPOLOGY_CANDIDATES.tsv:cad87c7b023189e5a671f14ef5245239667cd7986633f9e217496097bc34d2c8
NecropolisOfTheDisciples	cb7f6969284cedd1cdd951acd120eb0a9ee23642d533dfa93c117b3c25658742	UNPROVEN						z:-4932:-4732		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4932:-4732:173752,-8398|174404,-8398|174404,-6932|173752,-6932	ssq14_2517_ssq24	data/spawns/Catacombs/NecropolisOfTheDisciples.xml|TOPOLOGY_CANDIDATES.tsv:cb7f6969284cedd1cdd951acd120eb0a9ee23642d533dfa93c117b3c25658742
CatacombOfTheApostate	cb9d6ccd933ddc43ae94eaec5a26b379ec37c39091a966e1e0ef67554724fbd7	UNPROVEN						z:-8203:-8053		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8203:-8053:-12675,-247469|-12054,-247468|-12061,-246104|-12678,-246105	ssq11_2220_ssq38	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:cb9d6ccd933ddc43ae94eaec5a26b379ec37c39091a966e1e0ef67554724fbd7
DevilsIsle	cc17488fb251d241e69c50facae343b9b18fc74439ad08edd30bd0d5e83f6d11	UNPROVEN						z:-3620:-3420		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3620:-3420:48914,215051|49206,215066|50235,215681|50495,216417|49751,216839|49030,216486|48646,215826	giran08_2124_061	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:cc17488fb251d241e69c50facae343b9b18fc74439ad08edd30bd0d5e83f6d11
NecropolisOfDevotion	cc445996fb6dfcda078c1cdc9601a9b6dc57fec0a43f62f49d5e4491cc8bae90	UNPROVEN						z:-4777:-4627		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4777:-4627:-46381,85923|-44591,85934|-44598,86572|-46376,86566	ssq02_1820_ssq26	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:cc445996fb6dfcda078c1cdc9601a9b6dc57fec0a43f62f49d5e4491cc8bae90
NecropolisOfDevotion	cc83473fdeb209c66182b291efa580ddabb2fb986e5c0bcecd6438f2e2df032b	UNPROVEN						z:-4789:-4639		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4789:-4639:-43187,84427|-42526,84439|-42536,85753|-43190,85752	ssq02_1820_ssq28	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:cc83473fdeb209c66182b291efa580ddabb2fb986e5c0bcecd6438f2e2df032b
CatacombOfDarkOmens	ccaa508332213007e3784b5b51e695c0a1009aa2a8b799d1e134b604ae38529b	UNPROVEN						z:-4940:-4740		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4940:-4740:-17420,13468|-16052,13500|-16068,14164|-17392,14156	ssq03_1918_ssq01	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:ccaa508332213007e3784b5b51e695c0a1009aa2a8b799d1e134b604ae38529b
TowerOfInsolence	ccf6294d235e42a22c702a855d36274bd356b4e50e56221c02942ea0c0d2ce42	UNPROVEN						z:888:1088		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:888:1088:114440,15116|114888,15112|114900,17876|114432,17872	aden37_2318_02	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:ccf6294d235e42a22c702a855d36274bd356b4e50e56221c02942ea0c0d2ce42
CatacombOfTheWitch	cd4cf7817a3c5e111d539b9858099c8716c7fb199d73e2b94f4329985a405e3f	UNPROVEN						z:-5464:-5264		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5464:-5264:140482,83959|141095,83959|141095,84596|140482,84596	ssq13_2420_ssq07	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:cd4cf7817a3c5e111d539b9858099c8716c7fb199d73e2b94f4329985a405e3f
CatacombOfTheApostate	cd8ac97a02164976d3c5bf313842a3814677de8a9815c8f233c0e696bc338f9b	UNPROVEN						z:-8198:-8048		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8198:-8048:-20521,-249727|-19891,-249726|-19894,-248378|-20521,-248376	ssq11_2220_ssq02	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:cd8ac97a02164976d3c5bf313842a3814677de8a9815c8f233c0e696bc338f9b
CatacombOfTheBranded	cda59e43da99c778f3fe73649e871f921ce1ea9ba567f6f6d81c052990d1396d	UNPROVEN						z:-5012:-4862		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5012:-4862:50554,172009|51176,171998|51177,173345|50553,173340	ssq05_2123_ssq04	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:cda59e43da99c778f3fe73649e871f921ce1ea9ba567f6f6d81c052990d1396d
NecropolisOfSacrifice	cdca5a39d03a31b8abcb2ca0d31b43d8f0f3269f15f600f4d166bb0854eb0460	UNPROVEN						z:-5123:-4973		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5123:-4973:-41895,215524|-41251,215529|-41248,216125|-41897,216128	ssq01_1824_ssq14	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:cdca5a39d03a31b8abcb2ca0d31b43d8f0f3269f15f600f4d166bb0854eb0460
NecropolisOfDevotion	ceb4c7486cd52e5389b6236e6cbe0f3d4f41607c8e9f9238fcf57cff156d10f5	UNPROVEN						z:-4776:-4626		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4776:-4626:-46516,84475|-45928,84477|-45928,85124|-46523,85124	ssq02_1820_ssq27	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:ceb4c7486cd52e5389b6236e6cbe0f3d4f41607c8e9f9238fcf57cff156d10f5
TowerOfInsolence	ceec90fbef6e18a424096cdf560b7e877c1c69f1b4dc59f24f17ce013a492489	UNPROVEN						z:-676:-476		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-676:-476:114972,17220|115240,17088|116504,17604|115272,18452	aden36_2318_05	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:ceec90fbef6e18a424096cdf560b7e877c1c69f1b4dc59f24f17ce013a492489
CatacombOfTheBranded	cfa17f17b8754d3001e801becfde5e22cf74430435940e650b7f849516e8707a	UNPROVEN						z:-5014:-4864		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5014:-4864:52018,178835|53855,178838|53854,179502|52015,179499	ssq05_2123_ssq27	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:cfa17f17b8754d3001e801becfde5e22cf74430435940e650b7f849516e8707a
NecropolisOfSacrifice	cfc0892ab01a37c847c100bc5dc5592762925c48aec6476166069b227310e975	UNPROVEN						z:-5118:-4968		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5118:-4968:-46494,214431|-45856,214431|-45849,215037|-46494,215031	ssq01_1824_ssq09	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:cfc0892ab01a37c847c100bc5dc5592762925c48aec6476166069b227310e975
CatacombOfTheApostate	cfd6914dfd15a4669ea5f0635d4bf10fa661a093b34ebd2584972721383d1a43	UNPROVEN						z:-8201:-8051		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8201:-8051:-20528,-245385|-19876,-245386|-19878,-244782|-20525,-244783	ssq11_2220_ssq15	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:cfd6914dfd15a4669ea5f0635d4bf10fa661a093b34ebd2584972721383d1a43
NecropolisOfDevotion	d0343040bae3880bc51970774797fdc13be5b5e77c6c02eb41c6788438b5ce55	UNPROVEN						z:-4783:-4633		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4783:-4633:-50203,83372|-48882,83395|-48887,84048|-50214,84030	ssq02_1820_ssq04	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:d0343040bae3880bc51970774797fdc13be5b5e77c6c02eb41c6788438b5ce55
CatacombOfTheBranded	d0628157dfbf27b37518ac4e9be0eff8402eba03f6606027a8d265a27c77bc9b	UNPROVEN						z:-5014:-4864		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5014:-4864:48674,171271|49265,171277|49264,171897|48675,171906	ssq05_2123_ssq06	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:d0628157dfbf27b37518ac4e9be0eff8402eba03f6606027a8d265a27c77bc9b
