coverage_key	source_path	source_group	classification	status	reason	instance_id	condition_summary	npc_ids	npc_types	npc_level_min	npc_level_max	attackable_npc_count	targetable_npc_count	configured_amount	respawn_summary	geometry_kind	geometry_fingerprint	sample_x	sample_y	sample_z	map_region	zone_refs	topology_candidate	source_sha256
ea60a372b5df15729898e1ae3e767cc983fefd5477abd2ddc9f9777a0745a0d2	data/spawns/Others/TreasureBoxes.xml	gludio04_tb1924_10	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18266|18267|21802|21803	Chest	24	27	4	4	4	18266:90:0|18267:90:0|21802:90:0|21803:90:0	NPOLY	55815ee68a75fbaf10410916bce4f09027ea9a4db71bff3d105e42ba39ba2157	-15848	199879		gludin_town	gludio04_tb1924_10		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ea699838ef8177dfba3d37063f4d3008dfa069aa4be9251323b0af396a11ec64	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq13	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21144|21171|21192|21215	Monster	34	37	4	4	8	21144:140:40|21171:140:40|21192:140:40|21215:140:40	NPOLY	3a7953dcd4abff526b5ebc3257e0f9f45b182137f93ca4fe5eb0e68df03cd516	50656	120516		dion_castle_town	ssq07_2121_ssq13	true	d4512aa3de21139adc2f06502066eb180f43fdbca3a63bc6861a5c115075577e
ea72d768f3c8ec3d79c1a53042a11c1fb3cd15ed6e50f896e6bf670faeb767df	data/spawns/DwarvenTerritory/DwarvenStarting.xml	schttgart07_2312_06	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20533|20539	Monster	2	3	2	2	7	20533:22:0|20539:22:0	NPOLY	36a484cfd78fc4af2cb5e85ff12f3469a745c1c6cc7af4218809c71d4fe0d2ce	115448	-176280		dwarf_town	schttgart07_2312_06	true	051efb8cfe0743543e0ace51934a4d757792d3cbb4e43bd81a70ac306eeeb290
ea83e4c8aa662d895919dbcf6c755a130a48f677aa32a95e011154a4126cc4f1	data/spawns/Oren/IvoryTower.xml	oren30_2218_20s	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20569|20570|20571	Monster	46	48	3	3	6	20569:25:5|20570:25:5|20571:25:5	NPOLY	df7f3dad54a5e794dd19da03eedcd617c40ee4dd0889589792d43b4d8e4390b4	87572	7484		oren_castle_town	oren30_2218_20s	true	44564cfb3a8736a81f4e3f3530bd2bf24d9f31695b42face083f9486ed555af4
eae0436f364fe24a572ad0afdd6218d07693c7b2ac4e9ebf8ecfb8b74a4a534f	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_sp17	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		22742|22743	Monster	80	80	2	2	2	22742:350:100|22743:350:100	NPOLY	6f39625677a7aa3aca6c9ae09de3706575b926e4a5f5d7d489c2f3d36d9f1834	5584	-21796		primeval_island	rune18_2017_sp17	true	ee1ad703ed949656d7fa1733dd086778fb819adb45ea95c6c6cefc8f06745c13
eb1384be59f986f71094411a72e1e9d8da4fb13a16c3aff843328865f6ef6c19	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_54_Night	CONDITIONAL_WORLD	CONDITIONAL	native_condition	0	periodOfDay=night|periodOfDay=night	18345|22218	Monster	78	80	2	2	5	18345:200:30|22218:100:35	NPOLY	2b6911b91dded9532b337c0b2f475d16a829c512adcff3d068e96cbe65696769	26412	-19452		primeval_island	rune17_2017_54_Night		ee1ad703ed949656d7fa1733dd086778fb819adb45ea95c6c6cefc8f06745c13
eb19b9fba767b54ef29e9070e90f8ae3a97599034874e6b86557c0973e831edb	data/spawns/Goddard/ImperialTomb.xml	godard14_2515_08	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21396|21398|21399|21402|21403|21404	Monster	78	78	8	8	15	21396:0:0|21398:30:15|21399:0:0|21399:180:40|21402:40:15|21403:0:0|21403:90:25|21404:40:15	NPOLY	ad88971c589c8c30a84d2e5700b4c6307168996eac07422da2ff36fea621fa34	174679	-78607		godard_town	godard14_2515_08	true	d5c89956cb9777817c86653eb695e7ae6baba08a69dd2dc63fabfcba5d56f65d
eb203284e061baee99a1777d58478e74cebcf6efb603671879607a2d09168f75	data/spawns/Catacombs/CatacombOfDarkOmens.xml	ssq03_1918_ssq19	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21163|21185|21206|21254	Monster	75	78	4	4	8	21163:124:40|21185:124:40|21206:124:40|21254:124:40	NPOLY	411c35eff5c0bb0b4c24e4befef35efb159a36e83b4441a6bf3fc47045cfcabd	-9100	15620		darkelf_town	ssq03_1918_ssq19	true	1672272dae90b6e803703f970d129d95a4d2773b98cc58a313bdb692f83504b0
eb26271e2c7b9f805ca0cb4ec26a5dc00a03d5e79f797cec78ab0b22312d9920	data/instances/PailakaRuneCastle/PailakaRuneCastleGludio.xml	bosses_1	INSTANCE	INSTANCE	native_instance_spawnlist	80		25653	RaidBoss	81	81	1	1	1	25653:0:0	POINT	a179e06b4b69bcff26fde9f5211026e427ce03005222506d0916227982a34aff	50943	-12224	-9321	rune_town			efbb76d371af14740acb578e2167eeb46aa57a4ffeec355abd6ceb3377bdf81c
eb3266983860b89a6aed8b5abf14144db5d7a6c37bed3c1cecc820f0898ee584	data/spawns/Rune/SwampOfScreams.xml	rune12_2216_01	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21508|21509|21510|21511	Monster	66	69	4	4	10	21508:42:20|21509:42:20|21510:42:20|21511:42:20	NPOLY	7a3adea365179f3405d8f61b8847214c027e96dbb8e46dd7451539ede1e6693a	73124	-59849		rune_town	rune12_2216_01	true	a198cce0c58861b381c429b7896c5bf1b91e8245f018efc41e67f36315f3c3e8
eb3cc83efa4a7db858eddc9aa31dbe3bc9268dde86abfee94c52c3799a38df53	data/spawns/ElvenTerritory/ElvenStarting.xml	oren04_2019_05	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20469|20471|20509	Monster	8	10	3	3	12	20469:15:0|20471:15:0|20509:15:0	NPOLY	78a4ccab04597f5e534e5b21a09a4fa9bfab5b088b4b998ef15b20fbc69909dc	22808	35448		elf_town	oren04_2019_05	true	ca7e3ef59f7acfe0706858248550fbe8326908041adbbc0a560fefdd0a104014
eb5b9ecbb603bb6525ea5fdedd7d94e0e76165afc430964145a7ecce498dc092	data/spawns/ElvenTerritory/ElvenStarting.xml	oren04_2019_22s	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20308|20466	Monster	16	17	2	2	3	20308:15:0|20466:15:0	NPOLY	1e07c9b2ed3f301a5bed6531fca4b8c08dc4c684392581b99a518a6fb21965cc	9200	62864		elf_town	oren04_2019_22s	true	ca7e3ef59f7acfe0706858248550fbe8326908041adbbc0a560fefdd0a104014
eb6f8dcc53daadf710c0611dde9c67a01ddd70c5df1326dc8077e338dd7f4635	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq26	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21145|21146|21172|21193	Monster	38	40	4	4	8	21145:140:40|21146:140:40|21172:140:40|21193:140:40	NPOLY	a31a15a61e03ad2ad7c48e0013b5c88b28c1cdcdd15e53d2101d1037ea84c08b	52289	117521		dion_castle_town	ssq07_2121_ssq26	true	d4512aa3de21139adc2f06502066eb180f43fdbca3a63bc6861a5c115075577e
eb75424a3e4eeefbb5420d099ce6967cb01339e4647141a676b50da645d6eafc	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_51	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20596|20597|20598|20599	Monster	52	55	4	4	12	20596:80:15|20597:80:15|20598:80:15|20599:80:15	NPOLY	0fcd7fc539db4f2a185d7ee881a33fbae56a6f68f6d83234086e9693cc9a5194	117148	43828		hunter_town	aden08_2319_51	true	0811fb185580dad49db84799ef9a8a3330ec22154530f20f500e8deffad54949
eb76f9cea5c2844773fc180f67431ce9624bdeef56cbda6da27e6b8e9919bb64	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq12	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21174|21195|21242|21243	Monster	45	47	4	4	4	21174:140:40|21195:140:40|21242:140:40|21243:140:40	NPOLY	8980cf23f9c03e9098eb145d26df5c626607bd14cbbf3b5c26a67e7ce2681c5d	50891	175684		giran_castle_town	ssq05_2123_ssq12	true	1450efca473435fbcff02ec81e702a136547fc462f68a692061d115f1fb52e80
eb83e1f7a651097a10157eae6298e4ff37b83cf2d4fdee11b347955eef1f24d1	data/spawns/OrcTerritory/OrcStarting.xml	lyonn09_2014_23	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20478	Monster	17	17	1	1	3	20478:21:0	NPOLY	3fc52c7d8f5295bb15d4a24a000d58973b4c1521a29f56da9abd9dbf073e6bbb	11340	-130252		orc_town	lyonn09_2014_23	true	c0b207123d46bea9b72039e9cc973859e1bb33c5e76815f81fa5d0e3294b519f
ebc65938623deb0fa2bc447dc6fff66f3034ef4a4a463c38d563cd88d06f8e8c	data/spawns/Others/TreasureBoxes.xml	schuttgart11_tb2313_24	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18270|21806	Chest	36	36	2	2	2	18270:900:0|21806:900:0	NPOLY	4441ad316995f2896008e512a9880e9a08878b6144a31775e21b42666eb1302f	101241	-150512		town_of_schuttgart	schuttgart11_tb2313_24		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ebc7e8a32822bcd84e4f131d49c4fc3c1f15b713f3c4fe599c97834e44125cb8	data/spawns/Others/TreasureBoxes.xml	innadrill05_tb2225_47	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18273|18274|21809|21810	Chest	45	48	4	4	4	18273:150:0|18274:150:0|21809:150:0|21810:150:0	NPOLY	1bed882c8e88e8f16a3c59d11eb623b4b8fb38199aed6daa0c053b1ff4e1d247	80543	254602		heiness_town	innadrill05_tb2225_47		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ebccc9213d9ebe13ae21bf2c1f57430be6bfcddd0be0c99e6eced1610e913629	data/spawns/OrcTerritory/OrcStarting.xml	lyonn09_2015_04	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21121|21122|21123	Monster	23	25	3	3	9	21121:15:0|21122:15:0|21123:15:0	NPOLY	f21d66430bfc88584741cc2ac7d8603bfa8d53a2ea7383740f06994bf2ecde02	132	-91464		orc_town	lyonn09_2015_04	true	c0b207123d46bea9b72039e9cc973859e1bb33c5e76815f81fa5d0e3294b519f
ebda2e042756f5b4ddd7287be80422a6e596304ea8c3fa2b27b9e0e6d947642a	data/spawns/OrcTerritory/OrcStarting.xml	lyonn09_2015_20	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21121|21122|21123	Monster	23	25	3	3	11	21121:15:0|21122:15:0|21123:15:0	NPOLY	45e451f04c78846c2f5d1ef2a228c60f5a16011b4a4e688b0f42b7f58e5b8616	11264	-94340		orc_town	lyonn09_2015_20	true	c0b207123d46bea9b72039e9cc973859e1bb33c5e76815f81fa5d0e3294b519f
ebe85e90dbd3bb929c2f1e3c58251e77393d7af92d546f08f96ac92da67ad059	data/spawns/Others/KrateisCube.xml	etc10_1717_010	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		18579|18580|18581|18583|18584	Monster	70	75	16	16	16	18579:10:0|18579:10:0|18580:15:0|18580:15:0|18581:10:0|18581:10:0|18581:15:0|18581:15:0|18581:20:0|18581:20:0|18581:20:0|18583:15:0|18583:15:0|18583:15:0|18584:20:0|18584:20:0	NPOLY	9d7dd9e49ed118559c140fa29fac21ee0260e8e17fa410de260e0a078cd9d215	-78516	-18952			etc10_1717_010	true	46db81ad1b45c921876f0be7b2ea9879c5b925c0fe8988c8f482bbeb66923e46
ebed5b4ebf499e25e144c128667aa4b19c3afa850774b0958114c9cd70447341	data/spawns/Giran/BrekasStronghold.xml	giran06_2222_01	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20199|20267|20268	Monster	30	32	3	3	7	20199:33:0|20267:33:0|20268:33:0	NPOLY	032924a16254f07032263e2c63d81f44274408f0d5197718472e0cd73e0e9c12	70944	131260		giran_castle_town	giran06_2222_01	true	c30c257c26f7681f05fd5f92bcc5066f031a464c0c65b95b5606b7019c55b830
ebee71af4c106280a889e42eeeb92ebab27101898ddc3362f5fb6d6e2118bd01	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_45	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		22199|22223	Monster	80	80	2	2	4	22199:250:55|22223:100:35	NPOLY	c0461ccf9355879ec128a1ef5f5afe4192195d995abdc600ab77825da9ca0798	17840	-11764		primeval_island	rune17_2017_45	true	ee1ad703ed949656d7fa1733dd086778fb819adb45ea95c6c6cefc8f06745c13
ec2d2835a7dbe9c4d32fa12f2a2b14e659fd0248ba1a4b77df77f8052a057df9	data/spawns/Dion/ExecutionGrounds.xml	dion02_2122_20s	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20155|20156	Monster	23	25	2	2	5	20155:35:0|20156:35:0	NPOLY	9a0dc14e2c88b3bf77137dff24581e9d0d477d9a29a3354a4ac38229a41fae13	40207	145191		dion_castle_town	dion02_2122_20s	true	bd1fb60eabacebfb8bc398e17032a3bf21e2c29072fe0ef32367eb4d435d77d7
ec304a871208105104bd8ec64a9e1b768fed420b006e1f5126e211c0b849607e	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq13	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21162|21184|21205|21229	Monster	72	75	4	4	8	21162:135:40|21184:135:40|21205:135:40|21229:135:40	NPOLY	b4dac31a24797ad197cd10bb8a5c500a64533fc5e971781e5a5d30955c81cc16	180118	-16999		aden_town	ssq14_2517_ssq13	true	2477f62d68722ba2c8df25d7cc4ca45c673cf01c144bf1daf1911ac7c13e285b
ec3250071bcce17be04edec53f17c75d1aea67462237a967aaceccc7cd08c8f5	data/spawns/Aden/TowerOfInsolence.xml	aden36_2318_06	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20815|20818|20819|20821	Monster	63	66	4	4	6	20815:165:50|20818:165:50|20819:165:50|20821:165:50	NPOLY	85a91aa0bdbe87fc1f9e8bd54e8828e7d2f534495a95924fea7af8e22a341c0a	115788	16344		aden_town	aden36_2318_06	true	58b553878ea2aadaed697b62cbdb69a71edee41a5104ca10bb71fd252284f05e
ec44b432bf78da36d92044da8fb28dc47a693b4636a67c9d6c9d2296a61b6dda	data/spawns/Others/TreasureBoxes.xml	aden35_tb2318_02	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18279|21815	Chest	63	63	2	2	2	18279:390:0|21815:390:0	NPOLY	9889db49a309377b6e79857bbca2018bb765b6db802717f7f70b62ebaa70184a	113288	14124		aden_town	aden35_tb2318_02		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ec49bffaa945dc4e9e8efd37a3f0abd26198bcb7c2364d8f78e274f3b8c309fb	data/spawns/Gludio/Wasteland.xml	gludio05_1923_27	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20084|20086|20088	Monster	34	36	30	30	30	20084:60:20|20084:60:20|20084:60:20|20084:60:20|20084:60:20|20084:60:20|20084:60:20|20084:60:20|20084:60:20|20084:60:20|20086:60:20|20086:60:20|20086:60:20|20086:60:20|20086:60:20|20086:60:20|20086:60:20|20086:60:20|20086:60:20|20086:60:20|20088:60:20|20088:60:20|20088:60:20|20088:60:20|20088:60:20|20088:60:20|20088:60:20|20088:60:20|20088:60:20|20088:60:20	NPOLY	1dab5ee6030fa3e550c6589cb4608559f17485e1d17f5d14e8367a55d387eb49	-18619	177987		gludio_castle_town	gludio05_1923_27	true	693742219f47fb7fa3f7b430d6e621fec3a04e682a79d1c0e3b3f38bc5b1dcde
ec538c7fad18330ba13931691978b7c775e0ae170d5ce068fbf985c23a458112	data/spawns/Catacombs/CatacombOfDarkOmens.xml	ssq03_1918_ssq23	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21165|21186|21207|21255	Monster	77	78	4	4	8	21165:124:40|21186:124:40|21207:124:40|21255:124:40	NPOLY	7b71e1d4d96ae6cc9a30972fb4326e0997881bd6a4929675ed52b23c9f87e7dc	-10072	21344		darkelf_town	ssq03_1918_ssq23	true	1672272dae90b6e803703f970d129d95a4d2773b98cc58a313bdb692f83504b0
ec6d47e41ee05a7d5335691864c7d949c478c62edadb5b17574329076e37566d	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq15	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21147|21175|21196|21218	Monster	43	48	4	4	8	21147:143:40|21175:143:40|21196:143:40|21218:143:40	NPOLY	47cc5b3ed35b6d48dea775894ab37df7f7b600be496b4f4a0fc43720f545cf38	119055	178315		heiness_town	ssq09_2323_ssq15	true	42e01d22b59295e3daa449af503a718764a0545f682180eb8e5df6acf4bf9aaf
ec7c9e18430ffca4d1ee503532f473aad5fc36c359b94b97e387a7771ce341f5	data/spawns/Others/TreasureBoxes.xml	aden24_tb2320_29	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18273|21809	Chest	45	45	2	2	2	18273:90:0|21809:90:0	NPOLY	62c8e417a7c408fba3da123387b70b5e91af20e336086cfe340c6c9b9a68ab13	111900	87452		hunter_town	aden24_tb2320_29		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ec878c9a6b08b61c24a8b3bef729cc914bf291f96ecca76c8a041395bc2f26cc	data/spawns/Oren/SeaOfSpores.xml	oren14_2118_01	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20555|20556|20557	Monster	40	42	3	3	12	20555:27:5|20556:27:5|20557:27:5	NPOLY	309433bd42bb4d6476d1d38a00fdb9228699e09a1e4d7d79fb9d4e53289b37a7	59528	9936		oren_castle_town	oren14_2118_01	true	e37a11de1de7cc90be92c6484582852578eda29b307a992f64159b3c2503b5a9
ec88f41b24509b830b2965d03a3f7f6a5130d48107e46e7a7db376873be2dba8	data/spawns/Innadril/GardenOfEva.xml	innadrill05_2225_14	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20793|20794|20796	Monster	40	43	7	7	8	20793:94:30|20793:94:30|20793:94:30|20793:94:30|20794:94:30|20794:94:30|20796:94:30	MIXED	a9ac65b187121ba4644fc019ffb7cd823c27b7f2fb0e00b33a001e3e9fa2ecf4	76056	251940		heiness_town	innadrill05_2225_14	true	00a3ef1645ced75ff580437a2d27e4cb5f06f28706d6e76de3f6246d6eecb48e
ec92acd063202a01bfe786dd2d275ef39e4a9f23568a3a9cff8468d0c78c26cb	data/spawns/Oren/TimakOutpost.xml	oren28_2219_p10	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20767	Monster	45	45	1	1	3	20767:40:10	NPOLY	6deea940a2293af7b1052b791b20b5904af886ac5db8bfa8f4c532ceb6470b16	67164	56844		oren_castle_town	oren28_2219_p10	true	1122476b6812cbe6b2c7142b6863201235a6b2e8e18fb443efe920438d3a2d2f
ecaac53f3f66324af12c6ef06d35d499758afaba26e3026f5591231e47013fe4	data/spawns/Goddard/HotSprings.xml	godard05_2414_17	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21314|21318|21319|21322	Monster	73	76	4	4	18	21314:70:40|21318:70:40|21319:70:40|21322:70:40	NPOLY	ca0a5272f361e8d0705ec68711df9166a890828ae52f843b0793e98319360744	141268	-105468		godard_town	godard05_2414_17	true	669b589ac10cad432f604c615a32eb627b460e514a3a3711f2fe214e1589bf7e
ecaf1084c8dbb1130b582bf41524f43b5a035e9bb84f3f2417f0aaa30966df8f	data/spawns/Catacombs/NecropolisOfTheSaints.xml	ssq08_2224_ssq13	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21162|21184|21205|21229	Monster	72	75	4	4	4	21162:123:40|21184:123:40|21205:123:40|21229:123:40	NPOLY	d3a2c4fa1a749a6532f56ee2869099c4bc877d374dcace6a8a1efe0bbbd3a6be	93440	208896		heiness_town	ssq08_2224_ssq13	true	e4197847b87265bdbad050e4ffbf0297f74d9b00ebbd0bb1e2edf175eb3b32ff
ecb68220570fecc8c6f3e8e8ccad8465037f6f704f47deb3886eb69553f539d5	data/spawns/Others/TreasureBoxes.xml	schuttgart12_tb2314_14	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18277|21813	Chest	57	57	2	2	2	18277:900:0|21813:900:0	NPOLY	984b48f8f8c5c7f36d68b61c433021b1616d159b2d7bc320ba1d63a1b9853ee8	128102	-112295		town_of_schuttgart	schuttgart12_tb2314_14		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ecefe563dfd5d6ee054831d38fcd1de9e72739569c77289b7171391aaa6f606e	data/spawns/Others/TreasureBoxes.xml	schuttgart12_tb2314_24	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18278|21814	Chest	60	60	2	2	2	18278:900:0|21814:900:0	NPOLY	3ae8e68025137f30692df5570ef7e2f400216e46d99857de5a5dfddd60dd9440	123946	-125293		town_of_schuttgart	schuttgart12_tb2314_24		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ed0a48a8ead4e7190b483f4d6b829690b361a77056e42d610dc60aa3671d39fe	data/spawns/Others/TreasureBoxes.xml	rune08_tb2215_21	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18279|21815	Chest	63	63	2	2	2	18279:180:0|21815:180:0	NPOLY	a91609944f34b65489e216070a1d90bea523fe324789e53a62fec4cb8cc9e8bb	78260	-88389		rune_town	rune08_tb2215_21		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ed0ab220a763210186d343f11143606702d4dcc4c3b0dca26fb70fa215939887	data/spawns/Rune/SwampOfScreams.xml	rune12_2216_114	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21513|21514|21515|21516	Monster	70	73	4	4	4	21513:42:0|21514:42:0|21515:42:0|21516:42:0	NPOLY	66e57e9a2ddc3f5a1058fa336c94c2fb075bd966b85e7846519b25ff99b08bef	93459	-53670		rune_town	rune12_2216_114	true	a198cce0c58861b381c429b7896c5bf1b91e8245f018efc41e67f36315f3c3e8
ed0e7e9bdb385a27a11e221f8288b601fe805bbdf41d4ac58d8bb791490166da	data/spawns/Others/16_12.xml	16_12	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		31488|31489|31490|31491|31492|31493|31865|31866|31867|31868|31869|31870|31871|31872|31873|31874|31875|31876|31877|31878|31879|31880|31881|31882|31883|31884|31885|31886|31887|31888|31889|31890|31891|31892|31893|31894|31895|31896|31897|31898|31899|31900|31901|31902|31903|31904|31905|31906|31907|31908|31909|31910|31911|31912|31913|31914|31915|31916|31917|31918	Folk	35	85	0	60	60	31488:60:0|31489:60:0|31490:60:0|31491:60:0|31492:60:0|31493:60:0|31865:60:0|31866:60:0|31867:60:0|31868:60:0|31869:60:0|31870:60:0|31871:60:0|31872:60:0|31873:60:0|31874:60:0|31875:60:0|31876:60:0|31877:60:0|31878:60:0|31879:60:0|31880:60:0|31881:60:0|31882:60:0|31883:60:0|31884:60:0|31885:60:0|31886:60:0|31887:60:0|31888:60:0|31889:60:0|31890:60:0|31891:60:0|31892:60:0|31893:60:0|31894:60:0|31895:60:0|31896:60:0|31897:60:0|31898:60:0|31899:60:0|31900:60:0|31901:60:0|31902:60:0|31903:60:0|31904:60:0|31905:60:0|31906:60:0|31907:60:0|31908:60:0|31909:60:0|31910:60:0|31911:60:0|31912:60:0|31913:60:0|31914:60:0|31915:60:0|31916:60:0|31917:60:0|31918:60:0	POINT	81f7341aa75aa39f875abe84b23ffcdfa754aa0b012625aae236af3cc2ffdf1e	-114224	-181504	-6752	rift_bitween_worlds			f9a5b2f0211f6b30bdfdcc59ce8f2ad2fdcd31183fa456cb8bd828cf902539db
ed1177e6afcdef931ac2e8e69217e7d8abd125bcfed5727228ce7bf974644c63	data/spawns/Others/TreasureBoxes.xml	aden22_tb2519_10	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18278|21814	Chest	60	60	2	2	2	18278:90:0|21814:90:0	NPOLY	acf95a7fdde0659f139eb9586836f378c3e37534072f93eac60c3587ff232bd4	166304	55068		aden_town	aden22_tb2519_10		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ed15bb82bb9e4426c17f048088041e7628fd4ce0051bcf4279276a4f97161a07	data/spawns/ElvenTerritory/ElvenStarting.xml	oren04_2119_22	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20336|20469|20470	Monster	7	8	3	3	16	20336:15:0|20469:15:0|20470:15:0	NPOLY	de913a1316ab90e11669e3b24574a5aecfa645778bff55fc44698af93163ff54	42372	59392		elf_town	oren04_2119_22	true	ca7e3ef59f7acfe0706858248550fbe8326908041adbbc0a560fefdd0a104014
ed22c98cccb6b852874900aafe0288d9b2ace68432d2c151421221f3023d330d	data/spawns/Others/TreasureBoxes.xml	aden10_tb2420_21	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18273|21809	Chest	45	45	2	2	2	18273:90:0|21809:90:0	NPOLY	af27d50bbd68b1663bad521076acbc78417576bb7d7a61c40079246bb6b3f846	151996	91236		hunter_town	aden10_tb2420_21		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
ed5237ee4d3811e63f028851437c0f12e0e6612bea917dbb414f4c8f27f91f51	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_31	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20591|20592|20593	Monster	47	49	3	3	13	20591:80:15|20592:80:15|20593:80:15	NPOLY	89908e64fbcfbba272734f55a3743fabecff2223d24a93ae0df2fd994a4b0dbb	122676	38892		hunter_town	aden08_2319_31	true	0811fb185580dad49db84799ef9a8a3330ec22154530f20f500e8deffad54949
ed61e0d42a0f45913948b8fd2a37eb906e8df11e5eb4dc63e4573b9e288448da	data/spawns/Gludio/Wasteland.xml	gludio04_1923_06	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20067|20070|20072	Monster	25	28	3	3	8	20067:27:0|20070:27:0|20072:27:0	NPOLY	9eae4440c8efbf3bb30abc59e5ef68e28acb1e11467cd77d0b58c18bb6343782	-8387	180950		gludio_castle_town	gludio04_1923_06	true	693742219f47fb7fa3f7b430d6e621fec3a04e682a79d1c0e3b3f38bc5b1dcde
ed84a746606d2a6814bf14540c2fd162aaf4be6b8baa83643659559fc8d42cd6	data/spawns/Others/KrateisCube.xml	etc10_1717_004	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		18579|18580|18581|18583|18584	Monster	70	75	15	15	15	18579:10:0|18579:10:0|18580:15:0|18580:15:0|18581:20:0|18581:20:0|18581:20:0|18583:10:0|18583:15:0|18583:15:0|18583:15:0|18583:15:0|18583:20:0|18584:20:0|18584:20:0	NPOLY	7fa9b56d3d8a149cc2443b60a46216b9639b36fd65a67a9a838dae6e1e44afdc	-80509	-20950			etc10_1717_004	true	46db81ad1b45c921876f0be7b2ea9879c5b925c0fe8988c8f482bbeb66923e46
ed8992f2edcbacf7c4f24608ba79fe92b30e9bbce225c43a32355f57a53efd0a	data/spawns/DwarvenTerritory/DwarvenStarting.xml	schttgart07_2312_07	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20533|20539	Monster	2	3	2	2	4	20533:22:0|20539:22:0	NPOLY	5719601a361ac7f279f76683884c415a2de72becfa8393467db7c5c8efb399ec	117300	-174168		dwarf_town	schttgart07_2312_07	true	051efb8cfe0743543e0ace51934a4d757792d3cbb4e43bd81a70ac306eeeb290
