route_id	from_kind	from_id	to_kind	to_id	candidate_mode	candidate_reason	map_region_loc_id	straight_line_distance	teleporter_source	existing_core_edge_id	validation_status	source_refs
generated.route.fc0db7d1f1ab231c1311bbbc	NODE	generated.farm.fb275fc58e7188d6f584ea4f	NODE	generated.farm.b6e9c4183ef1110e944d31fd	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	4555			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheWitch.xml|data/spawns/Catacombs/CatacombOfTheWitch.xml
generated.route.fc106def769a4ef2b70c4d07	NODE	generated.farm.21b55d2571dd4db5cef46beb	NODE	generated.farm.485828877aa36f34451a66a0	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	938			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.fc39af591f6b6f0649a40416	NODE	generated.farm.b7f684d8f07ba79fc2d47be5	NODE	generated.farm.2d848c4c64b764a5c6703a13	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	4807			NEEDS_GEODATA	data/spawns/Giran/DeathPass.xml|data/spawns/Giran/DeathPass.xml
generated.route.fc3e0ce9b9b1b57f71940732	NODE	generated.farm.1e827251661ac31b4fa7c4db	NODE	generated.farm.57a38f13450e54452b749339	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	3491			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.fc46eee8878ef7b872d17f8f	NODE	generated.farm.4109261c1291000fd5b6e497	NODE	generated.farm.f46f3b00d27fe356cced91f2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	2463			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.fc5446b17862f5940cc7005c	TELEPORTER_NPC	31275	SOURCE_LOCATION	-12787,122779,-3112	TELEPORT_FACT	NORMAL|The Town of Gludio			data/teleporters/town/31275.xml		FACTUAL_TELEPORT	data/teleporters/town/31275.xml
generated.route.fc600cfe23f7734bc683f896	NODE	generated.farm.07aa3c8991e6438af259d433	NODE	generated.farm.40e22246beb9f13a6d768f01	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	912			NEEDS_GEODATA	data/spawns/Oren/OutlawForest.xml|data/spawns/Oren/OutlawForest.xml
generated.route.fc6a1a2adcc0c540e74f4fc6	NODE	generated.farm.67666036b83d7efb25ec1ff2	NODE	generated.farm.ef6addf07ea8a98e78d368dd	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	895			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.fc6dc274024961e6ac02e74c	NODE	generated.farm.623aca3947224c05fdb08301	NODE	generated.farm.f45fcaaae00ce5424aa87f13	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	1977			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.fc71158a495285fa3d1e78f0	TELEPORTER_NPC	31275	SOURCE_LOCATION	144625,-101291,-3384	TELEPORT_FACT	NOBLES_ADENA|The Center of the Hot Springs			data/teleporters/town/31275.xml		FACTUAL_TELEPORT	data/teleporters/town/31275.xml
generated.route.fc7a0303c71383c4961d249e	TELEPORTER_NPC	36286	SOURCE_LOCATION	72822,188128,-2584	TELEPORT_FACT	OTHER|Fortress South Gate			data/teleporters/fortress/Innadril/Aaru.xml		FACTUAL_TELEPORT	data/teleporters/fortress/Innadril/Aaru.xml
generated.route.fc803a191ef5915d204e9a75	NODE	generated.farm.ca1cdf8cdacb1fc45b6a296a	NODE	generated.farm.f53cab9a4f34dbadc8e7cba4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	1582			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheHeretic.xml|data/spawns/Catacombs/CatacombOfTheHeretic.xml
generated.route.fc8a915a22c573588b7b9be5	NODE	generated.farm.0d55a388c9e742aed6fae852	NODE	generated.farm.2e7d51b912888ea425839836	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	2200			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.fc8eb1bd2f6db54f815f8285	NODE	generated.farm.33a802b072891004c8996330	NODE	generated.farm.bae803d404b0465f7e11fb04	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	10857			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.fc9f67db2b2d878d49e5629a	NODE	generated.farm.b89e387c3bb5c4f02dbef56c	NODE	generated.farm.c442af1d76a9dfa114c44fc6	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	3185			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.fca1201a8d807c9070225878	NODE	generated.farm.6eff5c55bc37a152cca7c25a	NODE	generated.farm.f5db9c424aa8e977ede6cca2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	551			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.fcb42f9c8cf4b5edf4bd3e6c	NODE	generated.farm.4fb8bf70b0a46e27f3c9620a	NODE	generated.farm.cc206611cfe9eb8af6cae37c	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	7620			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.fcb51eaaf0c08d5b54d38e27	NODE	generated.farm.623aca3947224c05fdb08301	NODE	generated.farm.b556c94cbacf628ff0a0fac3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	1925			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.fcc286cd6228552bb875109c	NODE	generated.farm.279bd6d06ef79825311d365d	NODE	generated.farm.9bbf49dc2046c1e0758322d5	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	2403			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.fcc758fb135d750f1683c223	NODE	generated.farm.379b7c8dc7071c1dc4c0f575	NODE	generated.farm.3863b9fbd3c160db8929cf66	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	816			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.fcc8958e995f1892bf7dbb7e	NODE	generated.farm.4c2b59d00cddc6b6d35a6d78	NODE	generated.farm.77324c0847de13e0481c5e7c	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	731			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.fce46576e2f473f0d082cde1	NODE	generated.farm.17b9477b5932a2d62a5f479c	NODE	generated.farm.fe145b9e75204b935749eff4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	3326			NEEDS_GEODATA	data/spawns/Gludin/TurekOrcs.xml|data/spawns/Gludin/TurekOrcs.xml
generated.route.fcf4e1fdfc85ea2a453c196f	NODE	generated.farm.1336aca1d1b06358a08511d3	NODE	generated.farm.d217400e647e74c5618a8286	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	2259	1997			NEEDS_GEODATA	data/spawns/Others/KrateisCube.xml|data/spawns/Others/KrateisCube.xml
generated.route.fcf5276e44b8a79b877df89b	NODE	generated.farm.28dbd6360ff06a6e5d82f446	NODE	generated.farm.2c682daac816a6a52b46a4c4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	0			NEEDS_GEODATA	data/spawns/Oren/TimakOutpost.xml|data/spawns/Oren/TimakOutpost.xml
generated.route.fcf68dc93ae7435e3b4e71cf	NODE	generated.farm.5a30610e3e255ded34a2c668	NODE	generated.farm.707c42bb4115156c23a71f69	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	2007			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.fcf7f50ef18e91200c35e087	TELEPORTER_NPC	31275	SOURCE_LOCATION	107929,-52248,-2408	TELEPORT_FACT	NOBLES_ADENA|Varka Silenos Village			data/teleporters/town/31275.xml		FACTUAL_TELEPORT	data/teleporters/town/31275.xml
generated.route.fcf8efeffacb3cc6780ecbfb	NODE	generated.farm.8617b63ea20934a38dd21d96	NODE	generated.farm.b8b252d148b9765b5a13ef3c	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	5009			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.fd02dad1ccef5f274e882b5c	NODE	generated.farm.7920abf19e79ef73a8559245	NODE	generated.farm.cbf10df69301e2982f8859d9	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1506			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.fd03651e6c1abf793b53c9c6	NODE	generated.farm.ac1e437a00c50adb5285e40a	NODE	generated.farm.b4beace3b35fcf43f7ac6d15	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	2259	1995			NEEDS_GEODATA	data/spawns/Others/KrateisCube.xml|data/spawns/Others/KrateisCube.xml
generated.route.fd04ca08681e6fdf8e567a13	TELEPORTER_NPC	30320	SOURCE_LOCATION	-88539,83389,-2864	TELEPORT_FACT	NORMAL|Windy Hill			data/teleporters/town/30320.xml		FACTUAL_TELEPORT	data/teleporters/town/30320.xml
generated.route.fd072bae8330b3993cb95f56	NODE	generated.farm.0c235544b98668cf693c8816	NODE	generated.farm.8197e4ee3f62cb09661b7bd4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	1615			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheBranded.xml|data/spawns/Catacombs/CatacombOfTheBranded.xml
generated.route.fd14cacdf2d7a0ace0ad0f99	TELEPORTER_NPC	35226	SOURCE_LOCATION	85391,16228,-3640	TELEPORT_FACT	OTHER|Ivory Tower			data/teleporters/chamberlain/35226.xml		FACTUAL_TELEPORT	data/teleporters/chamberlain/35226.xml
generated.route.fd36be2d482d0f17e9d3ef20	NODE	generated.farm.a0608dd3a1ae0e70299bb2a6	NODE	generated.farm.f1be2e8a45421d11b7a1828e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	6179			NEEDS_GEODATA	data/spawns/Aden/Cemetery.xml|data/spawns/Aden/Cemetery.xml
generated.route.fd3877d2dd2322b798e497c0	NODE	generated.farm.689773928f591ae123344c60	NODE	generated.farm.f482a8c5e512cd9ff77953e3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	5869			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.fd45a3078806d8ccb4523d11	NODE	generated.farm.a569d06074b5842ba1ba13c1	NODE	generated.farm.e84f2c0c1a1524f957ac5fb4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	917	7248			NEEDS_GEODATA	data/spawns/Dion/PlainsOfDion.xml|data/spawns/Dion/PlainsOfDion.xml
generated.route.fd553b84a23eb3d577a22f3a	TELEPORTER_NPC	32539	SOURCE_LOCATION	-212836,209824,4288	TELEPORT_FACT	OTHER|			data/teleporters/others/32539.xml		FACTUAL_TELEPORT	data/teleporters/others/32539.xml
generated.route.fd5598a79ff70be003c9bddd	NODE	generated.farm.6f7f1765f89ae95fe51f2796	NODE	generated.farm.a3f66dacb508d794811a19c0	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	1616			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.fd56d5f0efc410e1dd8aa9c6	TELEPORTER_NPC	35358	SOURCE_LOCATION	148928,-48245,-2383	TELEPORT_FACT	OTHER|			data/teleporters/doorman/35358.xml		FACTUAL_TELEPORT	data/teleporters/doorman/35358.xml
generated.route.fd6a69656d223e5bfe4922d0	TELEPORTER_NPC	35689	SOURCE_LOCATION	-28327,155125,-3496	TELEPORT_FACT	OTHER|Windawood Manor			data/teleporters/fortress/Gludio/Southern.xml		FACTUAL_TELEPORT	data/teleporters/fortress/Gludio/Southern.xml
generated.route.fd6fd9caa6472cea9f1992b3	NODE	generated.farm.19b705c8733ff6a4d1aa70e5	NODE	generated.farm.6d48dc991277ed445252780a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	229			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.fd787b9a5171f98026e5f412	NODE	generated.farm.06de56e48e26f447faba1eec	NODE	generated.farm.67666036b83d7efb25ec1ff2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	1092			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.fd8ce8ea82838523e086c8d1	NODE	generated.farm.115e665f5c027e4ca2fb1b2d	NODE	generated.farm.eae0436f364fe24a572ad0af	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1000			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.fd8e47a1fdf6747128500cbb	NODE	generated.farm.824ac5dfdecdfcbade1e1920	NODE	generated.farm.efd79ebd97778ab82168ca37	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	5324			NEEDS_GEODATA	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Aden/BlazingSwamp.xml
generated.route.fd92752f77ca34b0b64b697a	NODE	generated.farm.6bce7187cbe16e4accd6425c	NODE	generated.farm.87c6db395f6b9b474b17558f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	2820			NEEDS_GEODATA	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Aden/BlazingSwamp.xml
generated.route.fd93f60653d3aa9b2d03f076	NODE	generated.farm.1eaea065ccc4f18a438e60b9	NODE	generated.farm.6fb354ecc86cc1fddb2564bd	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	3216			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.fd9c21f4dddf795be52fac6e	NODE	generated.farm.55fde2f41b8bd637f0f22181	NODE	generated.farm.5ea86e717b8f46613e25cc9b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	4495			NEEDS_GEODATA	data/spawns/Rune/ValleyOfSaints.xml|data/spawns/Rune/ValleyOfSaints.xml
generated.route.fda4043529bab14a8b0acf91	NODE	generated.farm.1b83b0a72928d85418ece007	NODE	generated.farm.cb119453f163f66a75b043e2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	2380			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.fda564488d52188c90924e85	NODE	generated.farm.2c290cc56266495c12c31f6e	NODE	generated.farm.9c76c31fef100bf6d6c97cd4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	4221			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.fda87f0342e5f835804172eb	NODE	generated.farm.15d32f551e2104b8a1e5beec	NODE	generated.farm.377d57104f906701ebb22baf	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	3739			NEEDS_GEODATA	data/spawns/Oren/TimakOutpost.xml|data/spawns/Oren/TimakOutpost.xml
generated.route.fdaf7c951dd1267ac5f356ac	NODE	generated.farm.8f85cf0812c699adec9cfc9a	NODE	generated.farm.f3d84741f2794a839103c264	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2765			NEEDS_GEODATA	data/spawns/Goddard/HotSprings.xml|data/spawns/Goddard/HotSprings.xml
generated.route.fdb460ca03812fa86930516b	NODE	generated.farm.302d351f6a4f54353b35dfab	NODE	generated.farm.51ef3428c5b2ea2ef8ac5ada	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2437			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.fdc00d62a0b424798fadf6f7	TELEPORTER_NPC	30540	SOURCE_LOCATION	175499,-181586,-904	TELEPORT_FACT	NOBLES_TOKEN|The Center of the Mithril Mines			data/teleporters/town/30540.xml		FACTUAL_TELEPORT	data/teleporters/town/30540.xml
generated.route.fdc68ac60fc4c045082d01f5	NODE	generated.farm.0e34e6438658df38f71b4e5f	NODE	generated.farm.29012f83a0283cfb166c7852	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	705			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.fddca1b8367be7a9ff042daf	NODE	generated.farm.102eaa539aca61ef07007a39	NODE	generated.farm.5d65741e59bc71de62db3960	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	5799			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.fddcba9e6cb8cd136e273d15	NODE	generated.farm.47e770f7510c83a5fcedada2	NODE	generated.farm.edff1c3cf6bf7d5cb90f29f0	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	2035			NEEDS_GEODATA	data/spawns/Oren/SelMahums.xml|data/spawns/Oren/SelMahums.xml
generated.route.fddf77f03d9d682355bcc8ca	NODE	generated.farm.9ea56376de2bea9b72d95b9e	NODE	generated.farm.c340c2d4dccfda9aa87812c1	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	1076			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfWorship.xml|data/spawns/Catacombs/NecropolisOfWorship.xml
generated.route.fde393f67d1928d550b0c0c0	NODE	generated.farm.2deb65fd6ec329437e8d5416	NODE	generated.farm.945b56226ecfc546f6a21b17	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2909			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.fdff3cfb2d6e1df2d0327642	NODE	generated.farm.098b5b80aac9331c3b4f7e5f	NODE	generated.farm.50a73520aaad5ae2a7c59d40	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	0			NEEDS_GEODATA	data/spawns/Aden/GiantsCave.xml|data/spawns/Aden/GiantsCave.xml
generated.route.fe03c1cea9c8b43dc48a1075	NODE	generated.farm.977658cb85b0c8faca60bfbd	NODE	generated.farm.ee37c43adfb8cde7dcc8d4cb	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1331			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml
generated.route.fe0898737e7fcc8bea7f4e05	TELEPORTER_NPC	35445	SOURCE_LOCATION	181726,-7524,-3464	TELEPORT_FACT	OTHER|South Entrance of Devastated Castle			data/teleporters/clanhall/Aden/35445.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Aden/35445.xml
generated.route.fe179e2ed80a884afb58d567	NODE	generated.farm.2be8ba5fb5f49f48ecff659d	NODE	generated.farm.a1f9bf29b7b1a12837922f3a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	4420			NEEDS_GEODATA	data/spawns/Goddard/VarkaSlenosOutpost.xml|data/spawns/Goddard/VarkaSlenosOutpost.xml
generated.route.fe22e123d0baa70053e78b82	NODE	generated.farm.5dc4820c3eac4a6394b06b56	NODE	generated.farm.e0dbd77ee0dba1be697dfa6d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	600			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.fe25b459334d269bc0d1f6ef	NODE	generated.farm.21c1af5b755e64f43abc4d48	NODE	generated.farm.48af8faa2858e8d26089141b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	2642			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfTheSaints.xml|data/spawns/Catacombs/NecropolisOfTheSaints.xml
generated.route.fe3639d29479afc8138e770c	NODE	generated.farm.b4626075d51221fce84f3f72	NODE	generated.farm.bc021a411eb265471a1df299	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2188			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.fe3c558b60619fa2ddf9a39f	NODE	generated.farm.104273f8252c8098e201bd1c	NODE	generated.farm.500370478e36f602011a2304	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	1735			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfSacrifice.xml|data/spawns/Catacombs/NecropolisOfSacrifice.xml
generated.route.fe4f9784c1e0c333d9a09b5b	NODE	generated.farm.8fb0d9d00cc09982d1a1a86a	NODE	generated.farm.e333efc3257a9126db47f494	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	1593			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|data/spawns/Catacombs/NecropolisOfThePilgrims.xml
generated.route.fe5607f0d8ba2d7c78a1bf9a	NODE	generated.farm.1ed4242b5a9e577721aa327b	NODE	generated.farm.acdff84e2bacfc4de0ebf6fd	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	4934			NEEDS_GEODATA	data/spawns/Oren/OutlawForest.xml|data/spawns/Oren/OutlawForest.xml
generated.route.fe5dd71fd9f4b9153f0ec99b	TELEPORTER_NPC	30540	SOURCE_LOCATION	9709,15566,-4568	TELEPORT_FACT	NORMAL|Dark Elven Village			data/teleporters/town/30540.xml		FACTUAL_TELEPORT	data/teleporters/town/30540.xml
generated.route.fe67b9afc96203a992f0ef66	NODE	generated.farm.38437b55476d236dac633021	NODE	generated.farm.a993df05ccc2b7aacfce6b42	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	1769			NEEDS_GEODATA	data/spawns/Dion/CrumaMarshlands.xml|data/spawns/Dion/CrumaMarshlands.xml
generated.route.fe89ce5b100c20bcbe6c3fbe	NODE	generated.farm.2a6031326a6b5ad470aa2cc9	NODE	generated.farm.97f05ad2f43715abbe3c66af	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	2185			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.fe95c86d967a8dcbe2c12d17	NODE	generated.farm.7797261c5d45caf2b082cd47	NODE	generated.farm.ed84a746606d2a6814bf1454	REGION_LINK	same_instance_bucket_nearest_4_degree_4_distance_le_12000		2003			NEEDS_GEODATA	data/spawns/Others/KrateisCube.xml|data/spawns/Others/KrateisCube.xml
generated.route.fe994424c30a29aaa4dd6e11	NODE	generated.farm.dec22513bf13a8f919d59d67	NODE	generated.farm.fb275fc58e7188d6f584ea4f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1872			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheWitch.xml|data/spawns/Catacombs/CatacombOfTheWitch.xml
generated.route.fea90c545c0e19a50d28e06b	TELEPORTER_NPC	36110	SOURCE_LOCATION	81749,149171,-3464	TELEPORT_FACT	OTHER|Giran Town Square			data/teleporters/fortress/Dion/Tanor.xml		FACTUAL_TELEPORT	data/teleporters/fortress/Dion/Tanor.xml
generated.route.fea930a3e476ad6e7adfd91b	NODE	generated.farm.1242d19eb5aa683a33ee0090	NODE	generated.farm.a562232566daa379eed1b33e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	4922			NEEDS_GEODATA	data/spawns/Giran/GorgonFlowerGarden.xml|data/spawns/Giran/GorgonFlowerGarden.xml
generated.route.feaab3d4df4bceaca4cf2dc1	TELEPORTER_NPC	30134	SOURCE_LOCATION	73579,142709,-3768	TELEPORT_FACT	NOBLES_ADENA|Giran Arena			data/teleporters/town/30134.xml		FACTUAL_TELEPORT	data/teleporters/town/30134.xml
generated.route.feb16f47decab56bb47d3722	NODE	generated.farm.484b2d3b9abb74dca6316a93	NODE	generated.farm.f5776f90196e56a37b73e17d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	1369			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.feb3c8d636e854dd1eec8f5c	NODE	generated.farm.5300571cf1c6ca7f0169b404	NODE	generated.farm.802a326016a398cb5b4a5d63	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	2261			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheApostate.xml|data/spawns/Catacombs/CatacombOfTheApostate.xml
generated.route.feb6cee05b45b7e768b4d49c	TELEPORTER_NPC	30836	SOURCE_LOCATION	73579,142709,-3768	TELEPORT_FACT	NOBLES_ADENA|Giran Arena			data/teleporters/town/30836.xml		FACTUAL_TELEPORT	data/teleporters/town/30836.xml
generated.route.feb7f33b513560184bc47ad1	NODE	generated.farm.aab0cfce8925a8093ae1bbe6	NODE	generated.farm.c40de80725944d004378fa6e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	4170			NEEDS_GEODATA	data/spawns/Gludin/TurekOrcs.xml|data/spawns/Gludin/TurekOrcs.xml
generated.route.febe77cc8b35ffb9e103a779	NODE	generated.farm.63446b0e8b2d9ff879d3c781	NODE	generated.farm.a81cf226fb4d4afca6064a13	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	7450			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.fecc9ba36c646582596bac3e	NODE	generated.farm.315ead3894472d3a362b4277	NODE	generated.farm.34611c2caaa900c29eef7599	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	2930			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.fed609f45edfd733d212aafd	NODE	generated.farm.bdd0024db3c9f41db56c8d7d	NODE	generated.farm.f1a5f241341ac527880c93d4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	714			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
