band	rank	coverage_key	source_path	source_zone	npc_level_min	npc_level_max	target_anchor_id	anchor_validation_status	active_anchor	current_reachable	teleporter_npc_id	transition_id	native_destination_name	destination_x	destination_y	destination_z	destination_connector_id	source_anchor_id	source_current_reachable	missing_hub	missing_local_route	closed_or_multifloor	estimated_new_geo_checks	selection_status	selection_reason
76-80	127	fa744c535286dc2ceeee001ecf20ad67e675f22b9029361dfad7fe01e4076890	data/spawns/Goddard/ImperialTomb.xml	godard14_2515_16	78	78	generated.farm.fa744c535286dc2ceeee001e.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	128	01357667cd5a6320db41d60ad32941bd4d21c4b2be49d908334f99a40a011975	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_04	78	78	generated.farm.01357667cd5a6320db41d60a.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	129	15882f4644c8ea178fa13ca6dce98298321c24866a4c644dd1f010e60e68cfcb	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_06	78	78	generated.farm.15882f4644c8ea178fa13ca6.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	130	1e8c0d491dc97dae03e592ff7871cab308c902030c7f5ce2573ff85939ab5637	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_17	77	78	generated.farm.1e8c0d491dc97dae03e592ff.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	131	2d4bde8fae53397480777df993e149149bf20a586f6ac7944395171540d6ea59	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_31	78	78	generated.farm.2d4bde8fae53397480777df9.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	132	34455bf646e635d7667f8def58fa27606dabc4911b9509b1f8cd40435fecb35f	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_16	78	78	generated.farm.34455bf646e635d7667f8def.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	133	3596353549d632e46a1e025a4df1c188be44d7688d4ed204deaaf8b24412b33b	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_32	78	78	generated.farm.3596353549d632e46a1e025a.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	134	5222639557b7e5945a523b53706dda2c2dc454d09431723b08df38110110a0dd	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_34	78	78	generated.farm.5222639557b7e5945a523b53.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	135	58bd59c7de8d1ff2b6687d8a2bea309265a79167ff2ad0ab7a05ab5949f12c41	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_05	78	78	generated.farm.58bd59c7de8d1ff2b6687d8a.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	136	5ef4a6e960b28ed3443a8fb2051ec820274be12bc6d4d27e95ba57b1e53d51cc	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_11	78	78	generated.farm.5ef4a6e960b28ed3443a8fb2.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	137	75692cd2c1b980a3a1cd518913205812179548e853dc15c803f55e8f48bffbc0	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_27	78	78	generated.farm.75692cd2c1b980a3a1cd5189.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	138	7a34029f7a1aa15c4f4927dbcf15c5d9ce982d065f84b89ac648bb3f8fb86427	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_29	77	78	generated.farm.7a34029f7a1aa15c4f4927db.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	139	7bcf18e2bbd74690ec038822aba7f7e233d0bb7e6779c17fd231badcb5a0a7ad	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_30	78	78	generated.farm.7bcf18e2bbd74690ec038822.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	140	7dd4959a72357e401fbd8fcb24b8186052bfebd3ee95cd0904d74525ca4bbd49	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_26	78	78	generated.farm.7dd4959a72357e401fbd8fcb.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	141	7f3a74b22415a8761d89651e415fce9091f59bc1b537e47a9eefc0bc58bad9be	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_03	78	78	generated.farm.7f3a74b22415a8761d89651e.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	142	86d5f25a1793315a44aecbce8bcc0a8aa592a5862e91d89cce39e666651dc468	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_13	78	78	generated.farm.86d5f25a1793315a44aecbce.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	143	8864cdab0713ef224f96358f4d36dab3bf3a43e2201ad86c38f2665a5bf407fe	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_12	78	78	generated.farm.8864cdab0713ef224f96358f.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	144	a0901e124de842c131eb7b2be78ae6f5419a5dce5247d6c7f33b35cce77a9b6c	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_08	78	78	generated.farm.a0901e124de842c131eb7b2b.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	145	a5f016d7d00a1c7bc601045393993322028637f32b9ca8277b39dbec4d78a154	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_02	77	78	generated.farm.a5f016d7d00a1c7bc6010453.anchor	NO_LOCAL_MOVEMENT	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	146	ab553bc0ba6b805000cfd85e80e76fd252e4ddbf3418ebce7a2433a383814262	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_25	78	78	generated.farm.ab553bc0ba6b805000cfd85e.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	147	bd9a64f368c57fdfa540fc5f9049390a72f73914d8f3a2309128f3ef0d21ef13	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_19	78	78	generated.farm.bd9a64f368c57fdfa540fc5f.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	148	bf0a7ef524229b8157f42db9ca45e6777a428ecdf2daa26f4c73bf527b974be4	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_21	78	78	generated.farm.bf0a7ef524229b8157f42db9.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	149	c111207f8e7d636aedc7329cf36a323f9b0bbef23b6e97997d692ef03125f57e	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_20	78	78	generated.farm.c111207f8e7d636aedc7329c.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	150	c333970b113964da02b49ce8c02f361289360bbb09575cf16cee8ad651f78411	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_14	78	78	generated.farm.c333970b113964da02b49ce8.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	151	c95442949fe020c39bcc39f39226cc0392bacaed357fff16b59a2d892485c3ef	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_28	78	78	generated.farm.c95442949fe020c39bcc39f3.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	152	d52af2d39839c991754d789ad842f00ab92d42bb4bed5923a5e6d676924467e8	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_09	78	78	generated.farm.d52af2d39839c991754d789a.anchor	VALID	true	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	153	dc74eeea64eb627339e6494277ef50f1b065a5f774855814da905ffec442dd96	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_07	78	78	generated.farm.dc74eeea64eb627339e64942.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	154	dc963e9a5ad113f9a553555a98c55b8c0aad9a7d167b9db984c2209765342d47	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_01	77	77	generated.farm.dc963e9a5ad113f9a553555a.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	155	dd47d151646e57dd76b718b344f986f3e98667c27f52e9d18114d8c7a8f5a164	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_18	77	77	generated.farm.dd47d151646e57dd76b718b3.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	156	e075c27e3ed4c0d4ae49529bed1fe052a5dd718d25368ba8c906f3782098de90	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_33	78	78	generated.farm.e075c27e3ed4c0d4ae49529b.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	157	e1ec42c5aa1afdcb1c8d652d9c44e24d22872973edde85d16ffd2cdf5aebeb8d	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_23	78	78	generated.farm.e1ec42c5aa1afdcb1c8d652d.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	158	febb5bc6c17319048edd4fc7b31163f704fed327283ecd374aace9a397b7f92b	data/spawns/Goddard/KetraOrcOutpost.xml	godard12_2415_15	78	78	generated.farm.febb5bc6c17319048edd4fc7.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	159	30af56fa6917576e955f208e2b4764895e9f70b245ad6bb469e8b80a7bd09188	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_07	78	78	generated.farm.30af56fa6917576e955f208e.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	160	4463f8bb239a06e0edb89034d4c9eddf21a141d8b179a9a24315252e07aef727	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_04	77	77	generated.farm.4463f8bb239a06e0edb89034.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	161	4d251fc12e3a4f23b7b8a96e223c11d82a5de592dc12429b54d667b71e9b6472	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_05	77	77	generated.farm.4d251fc12e3a4f23b7b8a96e.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	162	64ac9fef33021a252fcf33b8182fedd076520f460d634c1fa7fa3d90e46a89fd	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_33	78	78	generated.farm.64ac9fef33021a252fcf33b8.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	163	7933522e3a6c6041e172a8136b0c598c2c40ab406e34036825e94614193288c3	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_27	78	78	generated.farm.7933522e3a6c6041e172a813.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	164	7e71094bfca0babf29a3ab893044c68a7b43999443bccc88c03bff2476b5b72b	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_45	78	78	generated.farm.7e71094bfca0babf29a3ab89.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	165	8794433037cf08f5b69ac72f3c65d0c1f8b0a612c480b77fa17b5bc79f2483d3	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_02	77	77	generated.farm.8794433037cf08f5b69ac72f.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	166	99cfc3f0848a1b4389fc25d79d5f5eb5c3ea31123d84ada64df0010c03222fd1	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_46	78	78	generated.farm.99cfc3f0848a1b4389fc25d7.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	167	af46d4127ccc82b0075873d89b00db924ded3153b66aee2294197794d78794af	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_08	78	78	generated.farm.af46d4127ccc82b0075873d8.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	168	c111a00e45a2e7597dff31150328da878d4dcff5743d100bc9e1e64745550f7c	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_01	77	77	generated.farm.c111a00e45a2e7597dff3115.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	169	eda71f1c721429265c95438a7e94fc9fe6becaf87293fa934d81bbdac1c724bd	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_06	77	77	generated.farm.eda71f1c721429265c95438a.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	170	f9ac8de91f0e742ebabf750de7eb87055c981ac7d3f0d57ae772db505f1eee54	data/spawns/Goddard/VarkaSlenosOutpost.xml	godard28_2316_30	78	78	generated.farm.f9ac8de91f0e742ebabf750d.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	171	5dd7d2017d1eca3429c3244d295703bb6af42e9f5748163c9068f88bee346475	data/spawns/Goddard/WallOfArgos.xml	godard26_2516_45	75	76	generated.farm.5dd7d2017d1eca3429c3244d.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	172	a69aa5c656349bc82a7a16c23a15eda057c0437980ef4d0794fdc0db403bf7bf	data/spawns/Goddard/WallOfArgos.xml	godard26_2516_44	75	76	generated.farm.a69aa5c656349bc82a7a16c2.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	173	aad0c24d38c2657eb367cfe88b82f52c7e86e8045a4fd30168e055bba9118d8d	data/spawns/Goddard/WallOfArgos.xml	godard26_2516_40	75	76	generated.farm.aad0c24d38c2657eb367cfe8.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	174	d11980be9e8f6d18a15ee1c4d5b3add43b398beeb83ace13769ff850c5d81708	data/spawns/Goddard/WallOfArgos.xml	godard26_2516_46	75	76	generated.farm.d11980be9e8f6d18a15ee1c4.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	175	0ab812bf0b47d6ba86506d98ef82020174b329142da1dcee56c5dc3a3d56938c	data/spawns/Innadril/FieldOfSilence.xml	FieldOfSilence	35	84	generated.farm.0ab812bf0b47d6ba86506d98.anchor	UNSUPPORTED_POINT_AREA	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	176	0d577f534e871de82731e76e17165ca720fca85bce51c4e88a514bc2b4bba222	data/spawns/Rune/ChapelGuards.xml	ChapelGuards	78	78	generated.farm.0d577f534e871de82731e76e.anchor	UNSUPPORTED_POINT_AREA	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	177	02144b73511053da73c39b1d03bd94fe49c88f83c8aa9abb4c0a25316b502721	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_40	78	80	generated.farm.02144b73511053da73c39b1d.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	178	0b5aeb0adef9db0a29061f13b4bcf1e9fd7243aa2aec6f8ada29ab80804ce083	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_16	78	80	generated.farm.0b5aeb0adef9db0a29061f13.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	179	0c293c69d4543211761fcafa63a47c945d5cf9e4f35717a5028df290a64224f4	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_30	78	80	generated.farm.0c293c69d4543211761fcafa.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	180	0c5731a4b50f09d9aa5d91f6bdac737f695a857ec04d1bf83a78677fb5209a18	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_24	80	80	generated.farm.0c5731a4b50f09d9aa5d91f6.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	181	0c585dfc3637c853c9f891d81beefdd642fd71810e15c45f595be6749e9f6a18	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_13	80	80	generated.farm.0c585dfc3637c853c9f891d8.anchor	INVALID_SOURCE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	182	0f486b124c2e2207c165a1428161eefbd85cf973f26371640c90ffdfa7b7db6c	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_36	80	80	generated.farm.0f486b124c2e2207c165a142.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	183	0f53f47461a9dcffd5bf76eb21967331386a0c206aa1b0d77910b2742c564aef	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_37	80	80	generated.farm.0f53f47461a9dcffd5bf76eb.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	184	13f37ddc7cc2d244cee8de8a6467a3db00a80eb2ac8d0d57838db6f9b90ab106	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_09	80	80	generated.farm.13f37ddc7cc2d244cee8de8a.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	185	143ae2aff4cd27ed2f21a22f7226d6754df984e633d2f4fd2217e324e22a2b63	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_32	78	80	generated.farm.143ae2aff4cd27ed2f21a22f.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	186	147d6e7552633268130cfb0bbbacc952f2a836d56b2b9f8910085e56efdb7a53	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_28	78	80	generated.farm.147d6e7552633268130cfb0b.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	187	14d90950f319bec02233e39034aef169e4fb77f2b557d5997815727bbec750db	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_41	80	80	generated.farm.14d90950f319bec02233e390.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	188	18fbe313614659ff4ecac07436a5c40128be37407c5f1c0fb64847f1daa31520	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_15	80	80	generated.farm.18fbe313614659ff4ecac074.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	189	1e23ac756d412381703fcb4d70b0472bd42741ddd1534420535d7e078c7d92e0	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_02	78	80	generated.farm.1e23ac756d412381703fcb4d.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	190	23aefe08ca814687d9289ab90a99acceb51a67d563e9608d3ba7561deb6eb6ae	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_39	80	80	generated.farm.23aefe08ca814687d9289ab9.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	191	281a129ed0afeecac11f61a0e850975a7a6345ed8802fd1f68071504446ab12c	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_35	80	80	generated.farm.281a129ed0afeecac11f61a0.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	192	2ad662dfab1ad5e311d9e5c6a22b8c202da0e10680dddbb6c98aa98d71c150a5	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_43	78	80	generated.farm.2ad662dfab1ad5e311d9e5c6.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	193	2bba27b658ad186ee067d4b12130d375af8eb989a964a147015e765eb83b2973	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_37	80	80	generated.farm.2bba27b658ad186ee067d4b1.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	194	329d8336e408f9b0668c65d00be9fd2145fbb2171e0bbe59441205f1f78b76f7	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_17	80	80	generated.farm.329d8336e408f9b0668c65d0.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	195	34ff5fc84bc593a612bdef1ed307cba58ca7926fef80da7540479e36b9488fd8	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_03	80	80	generated.farm.34ff5fc84bc593a612bdef1e.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	196	3c09cb8d52e050148b423b2192e0fd9d6a805212229c880521623bb2e535e10c	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_31	80	80	generated.farm.3c09cb8d52e050148b423b21.anchor	INVALID_SOURCE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	197	485828877aa36f34451a66a0f547e7eb645e667a800878fc34115d5416c55be7	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_sp21	80	80	generated.farm.485828877aa36f34451a66a0.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	198	49ea534b418a363d7cd47aa8aa4b7ab536096c4d426affabffeca25057ba2751	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_17	80	80	generated.farm.49ea534b418a363d7cd47aa8.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	199	4c09607efcabb74c4bffe50c6565353fc490625df59d52a264641ab1aa974a8d	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_25	80	80	generated.farm.4c09607efcabb74c4bffe50c.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	200	5286313881a4a34969a5f50db13608e6f3dd83ad63d19c59c1afe30fd8735a26	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_27	80	80	generated.farm.5286313881a4a34969a5f50d.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	201	58ac4a428cd405e03980d20672a815fc970adfeb839b0d82454f69e43ebc909a	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_68	80	80	generated.farm.58ac4a428cd405e03980d206.anchor	OUTSIDE_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	202	5df23f9101c25dee2a44cae359f48628601327f8ed02e150776e365e9acf4484	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_19	78	80	generated.farm.5df23f9101c25dee2a44cae3.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	203	5fc770905b0931b48fab1c9726312f61676803c628f949b948d71bc98dd5cc4f	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_44	80	80	generated.farm.5fc770905b0931b48fab1c97.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	204	6e09ea15340cd4eba638d60dc9a97b91c51f6b47967cd25a6647a04c87c543dc	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_25	80	80	generated.farm.6e09ea15340cd4eba638d60d.anchor	PLANNER_TARGET_DISTANCE	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	205	7ca14e0a43e6f5857c635f6ac9201f2c0b0cef03c9c3f9fa5d7a007659450948	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_01	80	80	generated.farm.7ca14e0a43e6f5857c635f6a.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
76-80	206	7d98f0ebed75da68451b864aae9a32dc5e34f8b3a0793c2065f1f1d8d9103cf5	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_06	78	80	generated.farm.7d98f0ebed75da68451b864a.anchor	AMBIGUOUS_GEOMETRY	false	false									false	0	1	false	99	INVENTORY	NO_VALID_DESTINATION_CONNECTOR
