family	coverage_key	source_family	source_path	source_group	room_territory	floor_key	anchor_id	anchor_x	anchor_y	anchor_z	local_x	local_y	local_z	validation_status	collision_proof	candidate_attempts	entrance_class	access_status	internal_component_id
SSQ_CATACOMBS_NECROPOLIS	d2d1d69cf3ffd49a2fdde6751f5677d30043d28a3d9d69d71e214983325a68f4	NecropolisOfTheSaints	data/spawns/Catacombs/NecropolisOfTheSaints.xml	ssq08_2224_ssq03	territory:-5472:-5272:85176,211004|85860,211008|85848,212932|85160,212917	z:-5472:-5272	generated.farm.d2d1d69cf3ffd49a2fdde675.anchor	85511	211965	-5432	85527	211965	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.25ffd0d249e9435bb5e4c376
IVORY_TOWER	d3061c6a2f46433e1f69cd799a08ea41f4d523d5d8dad5f9da541e22d5a991a6	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren29_2218_23	territory:-5400:-5100:85980,10492|89420,11424|89652,13040|87664,14836|85692,13784	z:-5400:-5100	generated.farm.d3061c6a2f46433e1f69cd79.anchor	87682	12715	-5288	87698	12715	-5288	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.8fae88a9ca6151ec84e486c8
SSQ_CATACOMBS_NECROPOLIS	d3199fa6b595a10717fa474059d4ef0703adc8b3c80f247468ba4369dd67445f	NecropolisOfTheDisciples	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq11	territory:-4932:-4732:178983,-14113|179636,-14113|179636,-12647|178983,-12647	z:-4932:-4732	generated.farm.d3199fa6b595a10717fa4740.anchor	179310	-13380	-4896	179326	-13380	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.a0f27b0f5d7a1a00f782ed4b
SSQ_CATACOMBS_NECROPOLIS	d4073cf3c220895dec6ded9ed8bd950f62a4d05d390bd3ce18d21772ef81b337	NecropolisOfSacrifice	data/spawns/Catacombs/NecropolisOfSacrifice.xml	ssq01_1824_ssq08	territory:-5120:-4970:-46234,212833|-44847,212827|-44851,213440|-46230,213458	z:-5120:-4970	generated.farm.d4073cf3c220895dec6ded9e.anchor	-45540	213140	-5080	-45524	213140	-5080	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.ce7bae4e503482cb2b998003
SSQ_CATACOMBS_NECROPOLIS	d5041f3a3148fe12be60e328f52bdfc078cea8f945e41ccccc763e37e1a75f2d	NecropolisOfSacrifice	data/spawns/Catacombs/NecropolisOfSacrifice.xml	ssq01_1824_ssq15	territory:-5121:-4971:-42645,218212|-41261,218207|-41257,218868|-42640,218880	z:-5121:-4971	generated.farm.d5041f3a3148fe12be60e328.anchor	-41951	218542	-5080	-41935	218542	-5080	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.ce7bae4e503482cb2b998003
SSQ_CATACOMBS_NECROPOLIS	d550246a389c6f43379d2036f15211c22a3a85c10b2c00986e000e4ffc4af926	NecropolisOfMartyrdom	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq15	territory:-4872:-4672:126724,132508|127436,132500|127396,133864|126736,133856	z:-4872:-4672	generated.farm.d550246a389c6f43379d2036.anchor	127073	133182	-4824	127089	133182	-4824	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7f829cb88cce9a71650cf187
SSQ_CATACOMBS_NECROPOLIS	d56cedfa3cc2bbeac7f7c4615a0af014d1c6045344121c74562a2ee4d6677c66	NecropolisOfTheDisciples	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq26	territory:-4936:-4736:176933,-7645|177596,-7640|177596,-7024|176933,-7029	z:-4936:-4736	generated.farm.d56cedfa3cc2bbeac7f7c461.anchor	177264	-7334	-4896	177280	-7334	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.a0f27b0f5d7a1a00f782ed4b
IVORY_TOWER	d5b4aace46a13bf5c66b49a562eecffc1c91c755a4f31a1b40394e7c82560172	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren30_2218_07s	territory:-3684:-3284:93096,19640|93488,22340|92056,23380|91340,21996	z:-3684:-3284	generated.farm.d5b4aace46a13bf5c66b49a5.anchor	92495	21839	-3512	92511	21839	-3504	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.35a2999e53afdccb3407af95
SSQ_CATACOMBS_NECROPOLIS	d63bf243e2e507045eaa3c694c4938ad6dab9eb376cbe5980b3d81c334f903c1	NecropolisOfSacrifice	data/spawns/Catacombs/NecropolisOfSacrifice.xml	ssq01_1824_ssq27	territory:-5128:-4978:-51029,216645|-50387,216637|-50395,217240|-51029,217233	z:-5128:-4978	generated.farm.d63bf243e2e507045eaa3c69.anchor	-50710	216939	-5080	-50694	216939	-5080	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.ce7bae4e503482cb2b998003
SSQ_CATACOMBS_NECROPOLIS	d63d69956c2aaccdfe831b77c17690dd7b4866865aabdf6e9893316c0a61a728	NecropolisOfWorship	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq21	territory:-5472:-5272:119693,179337|120321,179337|120321,180832|119693,180832	z:-5472:-5272	generated.farm.d63d69956c2aaccdfe831b77.anchor	120007	180084	-5432	120023	180084	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.b57dbd6b545f82c91f9e3a34
SSQ_CATACOMBS_NECROPOLIS	d6e14d0aa209ccea45b0d1e2c4b9feeae9876b2b6874be9878326f1a9ee419a8	NecropolisOfMartyrdom	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq13	territory:-4860:-4660:124046,133401|125406,133433|125422,134105|124058,134073	z:-4860:-4660	generated.farm.d6e14d0aa209ccea45b0d1e2.anchor	124733	133753	-4824	124749	133753	-4824	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7f829cb88cce9a71650cf187
IVORY_TOWER	d7439646ef4c7b5864738bb88f6425a0a35b6f5827ece8f9229de9f9a076a54c	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren29_2218_24	territory:-5343:-5143:82402,10252|84925,10418|84940,10855|85801,10823|85857,12677|84859,12656|84879,13557|81376,14063	z:-5343:-5143	generated.farm.d7439646ef4c7b5864738bb8.anchor	84380	11913	-5288	84396	11913	-5288	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.8fae88a9ca6151ec84e486c8
SSQ_CATACOMBS_NECROPOLIS	d769c34b3fada55ab7005c5f3336bd95b54edefa23a0b23fe99b7ed8ddf22186	CatacombOfDarkOmens	data/spawns/Catacombs/CatacombOfDarkOmens.xml	ssq03_1918_ssq28	territory:-4932:-4732:-10716,22476|-10044,22480|-10064,23832|-10716,23852	z:-4932:-4732	generated.farm.d769c34b3fada55ab7005c5f.anchor	-10385	23160	-4896	-10369	23160	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7ff0aa2ef025df3eed1760f6
IVORY_TOWER	d81dc06dc0a72225664b7ae4009c3ed32f4c71e97814452e9c0176b9ced7ff8a	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren30_2218_20	territory:-3652:-2952:88504,6496|91808,5960|91436,8904|85928,8792|85788,8064	z:-3652:-2952	generated.farm.d81dc06dc0a72225664b7ae4.anchor	88693	7643	-3136	88709	7643	-3136	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.b1dc9e88bd1824f6a094e9e6
SSQ_CATACOMBS_NECROPOLIS	d8b1462dc0bd83a6da563d9b632914eca0b8c5c71ea1f23875f25380ba7e04f6	CatacombOfDarkOmens	data/spawns/Catacombs/CatacombOfDarkOmens.xml	ssq03_1918_ssq27	territory:-4944:-4744:-13692,23488|-13092,23488|-13080,24132|-13684,24136	z:-4944:-4744	generated.farm.d8b1462dc0bd83a6da563d9b.anchor	-13387	23811	-4896	-13371	23811	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7ff0aa2ef025df3eed1760f6
IVORY_TOWER	da6487ed57902620b752e2d06954ed2091323be022c07260a908ab252cc246b3	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren30_2218_10	territory:-3760:-3460:85748,24320|91192,23184|91656,25812|85548,26744	z:-3760:-3460	generated.farm.da6487ed57902620b752e2d0.anchor	88536	25015	-3576	88552	25015	-3576	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.fb641ea8a924ba7ec8c316a2
DEVILS_ISLE	dad828b80defa2994537f4a4fd0fac61605cc7634efeb982a005fc0292f4a96b	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_087	territory:-2492:-2292:54847,210380|55238,210370|55238,210714|54847,210714	z:-2492:-2292	generated.farm.dad828b80defa2994537f4a4.anchor	55042	210544	-2464	55058	210544	-2464	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.ff2770f1156bc4ee6cac8379
SSQ_CATACOMBS_NECROPOLIS	db63466cbab9d2fdd5ade11453c84172e5048d13d7a357399e5b93a0a0d64689	NecropolisOfThePatriots	data/spawns/Catacombs/NecropolisOfThePatriots.xml	ssq03_1920_ssq33	territory:-5209:-5059:-18194,83901|-17602,83894|-17601,84548|-18197,84546	z:-5209:-5059	generated.farm.db63466cbab9d2fdd5ade114.anchor	-17898	84222	-5168	-17882	84222	-5168	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.888b1c386bb56285d9aedda1
SSQ_CATACOMBS_NECROPOLIS	db8443af0c7935ae665ab0114f5395993f394eb6846a445670ba8d0976f8451f	NecropolisOfWorship	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq13	territory:-5480:-5280:119065,175764|119701,175764|119701,177746|119065,177746	z:-5480:-5280	generated.farm.db8443af0c7935ae665ab011.anchor	119383	176755	-5432	119399	176755	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.b57dbd6b545f82c91f9e3a34
SSQ_CATACOMBS_NECROPOLIS	dbaaf975e67cad82fb5b78543f955c98d5d8c36fd21b510065b68b803cc14001	NecropolisOfSacrifice	data/spawns/Catacombs/NecropolisOfSacrifice.xml	ssq01_1824_ssq18	territory:-5120:-4970:-46487,220127|-45855,220133|-45849,220736|-46496,220732	z:-5120:-4970	generated.farm.dbaaf975e67cad82fb5b7854.anchor	-46172	220432	-5080	-46156	220432	-5080	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.ce7bae4e503482cb2b998003
DEVILS_ISLE	dbb270207b4530672de64be595047960ccc156bca0b2cb30d48d2d2812593e7e	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_051	territory:-3660:-3460:45213,219877|45834,220143|45834,220842|44626,220897|44372,220729|44451,220042	z:-3660:-3460	generated.farm.dbb270207b4530672de64be5.anchor	45055	220422	-3584	45071	220422	-3584	VALID	STATIC_XML_CLEAR	1	NORMAL	REACHABLE_ORDINARY	component.7dad6e3e96728c2a7ff7af09
SSQ_CATACOMBS_NECROPOLIS	dc05eb4356c6746aa1fc04007916a2ba3378e9120eecb418dcb381c89805bc87	CatacombOfTheWitch	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq09	territory:-5464:-5264:145094,83939|145707,83939|145707,84576|145094,84576	z:-5464:-5264	generated.farm.dc05eb4356c6746aa1fc0400.anchor	145400	84258	-5424	145416	84258	-5424	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.acae4dfbcc94433b54ab8989
SSQ_CATACOMBS_NECROPOLIS	dc745992c70c9e68e28db5e437e6b870f6686c90da3112803e1a9d29ea9723fb	NecropolisOfThePilgrims	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq22	territory:-5453:-5303:55223,114711|55887,114712|55873,116046|55232,116049	z:-5453:-5303	generated.farm.dc745992c70c9e68e28db5e4.anchor	55554	115380	-5408	55570	115380	-5408	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.cbddc918f33160dda52bb64d
SSQ_CATACOMBS_NECROPOLIS	dcda17343118d6e43aa6d3d4bff4b5068325587dd249dc26f270f28e6c1d6da5	CatacombOfTheWitch	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq36	territory:-5464:-5264:146167,89642|146780,89642|146780,90279|146167,90279	z:-5464:-5264	generated.farm.dcda17343118d6e43aa6d3d4.anchor	146474	89960	-5424	146490	89960	-5424	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.acae4dfbcc94433b54ab8989
SSQ_CATACOMBS_NECROPOLIS	dd57615c82dfa48d972393090a559dbacf590bd2af2696e3c3dcbfbb6496c4bb	NecropolisOfThePilgrims	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq15	territory:-5446:-5296:51584,122480|52229,122484|52213,123827|51594,123820	z:-5446:-5296	generated.farm.dd57615c82dfa48d97239309.anchor	51905	123153	-5408	51921	123153	-5408	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.cbddc918f33160dda52bb64d
IVORY_TOWER	dd5d7f7ccf6765b6d39befc0feeed15e243535479cfc22640fc9e20eb639685b	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren30_2218_17s	territory:-3564:-3064:76964,5248|78868,6520|78084,9956|75384,7524	z:-3564:-3064	generated.farm.dd5d7f7ccf6765b6d39befc0.anchor	77325	7312	-3248	77341	7312	-3240	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.d2540f22de6143b2d3545771
SSQ_CATACOMBS_NECROPOLIS	dec22513bf13a8f919d59d678199b8644de11221475c1d4eea33e7b837932972	CatacombOfTheWitch	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq11	territory:-5476:-5276:148876,79360|149515,79360|149515,80819|148876,80819	z:-5476:-5276	generated.farm.dec22513bf13a8f919d59d67.anchor	149196	80090	-5424	149212	80090	-5424	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.acae4dfbcc94433b54ab8989
SSQ_CATACOMBS_NECROPOLIS	def3994e0a94d5db4b6c3466afc397d96a14562142a4be920b490970ae1fc9a8	NecropolisOfTheDisciples	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq33	territory:-4936:-4736:180016,-7630|181479,-7630|181479,-6933|180016,-6933	z:-4936:-4736	generated.farm.def3994e0a94d5db4b6c3466.anchor	180748	-7282	-4896	180764	-7282	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.a0f27b0f5d7a1a00f782ed4b
IVORY_TOWER	df39dd4d43c4a41d96b7e0208df83c991ea0f109b37f56f9f88b32cbd6f579fb	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren30_2218_18s	territory:-3052:-2852:81272,2980|82572,2668|83236,4192|81148,5396	z:-3052:-2852	generated.farm.df39dd4d43c4a41d96b7e020.anchor	82057	3809	-2904	82073	3809	-2904	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.50ed1d337907b77c09e2b3ba
SSQ_CATACOMBS_NECROPOLIS	df5e1795cb488ec6e8fbd8e64b11d272baf94be8182a631bbb7567fea4aa4969	NecropolisOfWorship	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq12	territory:-5472:-5272:118071,173673|118723,173673|118723,174325|118071,174325	z:-5472:-5272	generated.farm.df5e1795cb488ec6e8fbd8e6.anchor	118397	173999	-5432	118413	173999	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.b57dbd6b545f82c91f9e3a34
SSQ_CATACOMBS_NECROPOLIS	dfcac57c4795218ba5a38a146b3d4639cdf79dad75bedfb31ed2c431d7725f2e	CatacombOfTheHeretic	data/spawns/Catacombs/CatacombOfTheHeretic.xml	ssq06_2122_ssq31	territory:-7945:-7795:-42866,-250576|-42225,-250568|-42225,-249971|-42863,-249969	z:-7945:-7795	generated.farm.dfcac57c4795218ba5a38a14.anchor	-42545	-250271	-7904	-42529	-250271	-7904	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.ac3253d25593857c65682608
SSQ_CATACOMBS_NECROPOLIS	e01ea1475687892b690c0ee70aa3dba6c67869b2307e426401ce9544d24eb6bf	CatacombOfTheBranded	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq03	territory:-4992:-4842:50888,169989|51476,169981|51474,170622|50884,170617	z:-4992:-4842	generated.farm.e01ea1475687892b690c0ee7.anchor	51180	170302	-4976	51196	170302	-4976	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.423662c72ad86bfe886c3b61
SSQ_CATACOMBS_NECROPOLIS	e039eaed99e3355f48def08b07f91e7066ad21b29ad5a9d52c425bf0ab161e86	NecropolisOfThePatriots	data/spawns/Catacombs/NecropolisOfThePatriots.xml	ssq03_1920_ssq27	territory:-5207:-5057:-17084,87357|-16484,87357|-16486,87997|-17089,87997	z:-5207:-5057	generated.farm.e039eaed99e3355f48def08b.anchor	-16786	87677	-5168	-16770	87677	-5168	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.888b1c386bb56285d9aedda1
SSQ_CATACOMBS_NECROPOLIS	e0b3b8efa6142ad0d6fe0ba8c4cd2f249ceaef6aff291a80ecb185f106d272b9	CatacombOfTheForbiddenPath	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml	ssq12_2320_ssq17	territory:-9612:-9412:22937,-244218|23533,-244202|23533,-243570|22941,-243558	z:-9612:-9412	generated.farm.e0b3b8efa6142ad0d6fe0ba8.anchor	23236	-243887	-9576	23252	-243887	-9576	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.137ee57453c450cb1450f091
DEVILS_ISLE	e10f1a2e01f362b2d97892f669543d5569aac52b9e6c11a27325b0e4c233b459	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_033	territory:-3748:-3548:43898,212426|44276,212318|44575,212458|44515,212667|43891,212680	z:-3748:-3548	generated.farm.e10f1a2e01f362b2d97892f6.anchor	44231	212510	-3712	44247	212510	-3712	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.2bda33c24983dfdfa54626de
SSQ_CATACOMBS_NECROPOLIS	e136e59f166960ab1e3c9fc415b7df623983cdbbf4cdc879dd3fa233b7b1a8fb	CatacombOfTheApostate	data/spawns/Catacombs/CatacombOfTheApostate.xml	ssq11_2220_ssq35	territory:-8201:-8051:-13024,-250960|-12350,-250960|-12350,-249117|-13025,-249115	z:-8201:-8051	generated.farm.e136e59f166960ab1e3c9fc4.anchor	-12687	-250038	-8160	-12671	-250038	-8160	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.034a5b9796857e6f481e60f0
SSQ_CATACOMBS_NECROPOLIS	e184ed4a4a40241dc73ce2ac264eb51d838681cbeceabffecb1d616dc32b6f40	CatacombOfTheWitch	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq10	territory:-5464:-5264:146171,79359|146784,79359|146784,79996|146171,79996	z:-5464:-5264	generated.farm.e184ed4a4a40241dc73ce2ac.anchor	146478	79678	-5424	146494	79678	-5424	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.acae4dfbcc94433b54ab8989
IMPERIAL_TOMB	e1f713cd1471a176f5fb632d686a3e55bd626f8a1180d5eed57ed3736e81d610	ImperialTomb	data/spawns/Goddard/ImperialTomb.xml	godard14_2515_11	territory:-4715:-4415:180439,-81438|181196,-81441|181202,-80595|180441,-80597	z:-4715:-4415	generated.farm.e1f713cd1471a176f5fb632d.anchor	180820	-81018	-4672	180836	-81018	-4672	VALID	STATIC_XML_CLEAR	1	NOBLESSE_CONDITIONAL	REACHABLE_CONDITIONAL	component.30e5cb07315a67a8381cbe8d
DEVILS_ISLE	e20d55d2d2c4588c8a08d2ff32b7c879a7df36ec6b2b367cb23b8c97beca8e0a	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_046	territory:-3968:-3768:44775,216905|45752,216795|45793,217258|45565,217383|44778,217394	z:-3968:-3768	generated.farm.e20d55d2d2c4588c8a08d2ff.anchor	45333	217147	-3920	45349	217147	-3920	VALID	STATIC_XML_CLEAR	1	NORMAL	REACHABLE_ORDINARY	component.7dad6e3e96728c2a7ff7af09
TOWER_OF_INSOLENCE	e2b6adc79412bda9e5aa245ac1c38ba4fb0c10c888aeb23f82f4ffc78e4667d6	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden29_2318_p02	territory:6965:7165:114453,17147|115096,17795|114505,18378|113553,18097	z:6965:7165	generated.farm.e2b6adc79412bda9e5aa245a.anchor	114402	17854	6992	114418	17854	6992	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.f12616d86f8fb5a9c3e5427c
SSQ_CATACOMBS_NECROPOLIS	e31904cfc982921fd1bba3c06e4284eb61f9305d2928ae14468e82bfaca3b837	NecropolisOfThePilgrims	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq12	territory:-5448:-5298:50632,118630|51269,118626|51268,119224|50629,119228	z:-5448:-5298	generated.farm.e31904cfc982921fd1bba3c0.anchor	50950	118927	-5408	50966	118927	-5408	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.cbddc918f33160dda52bb64d
SSQ_CATACOMBS_NECROPOLIS	e333efc3257a9126db47f4948d6a4e79b507b78b66bdc5f18afdf9e5ddc769bf	NecropolisOfThePilgrims	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq09	territory:-5455:-5305:47660,121325|49020,121314|49008,121978|47659,121974	z:-5455:-5305	generated.farm.e333efc3257a9126db47f494.anchor	48337	121648	-5408	48353	121648	-5408	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.cbddc918f33160dda52bb64d
SSQ_CATACOMBS_NECROPOLIS	e3353ff868d2c7ea0752f913ade326509ad4d436d5a222f4db28fde325478e78	NecropolisOfThePatriots	data/spawns/Catacombs/NecropolisOfThePatriots.xml	ssq03_1920_ssq08	territory:-5184:-5034:-18994,78247|-18345,78250|-18352,79525|-18994,79523	z:-5184:-5034	generated.farm.e3353ff868d2c7ea0752f913.anchor	-18671	78886	-5168	-18655	78886	-5168	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.888b1c386bb56285d9aedda1
SSQ_CATACOMBS_NECROPOLIS	e392be820532e1a36ef8d550614a58ccfe16e1d3bfa66c585fc66247f557f263	CatacombOfTheApostate	data/spawns/Catacombs/CatacombOfTheApostate.xml	ssq11_2220_ssq25	territory:-8199:-8049:-10212,-243181|-9596,-243180|-9598,-241809|-10217,-241807	z:-8199:-8049	generated.farm.e392be820532e1a36ef8d550.anchor	-9906	-242494	-8160	-9890	-242494	-8160	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.8cc66fc483e1de46aa83df99
DEVILS_ISLE	e39d7e1d3993532559223e574d2cda9163661478cf146a67c50d04f848a9bca3	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_023	territory:-3800:-3600:53067,206478|54472,206453|54498,207025|53054,206973	z:-3800:-3600	generated.farm.e39d7e1d3993532559223e57.anchor	53773	206732	-3720	53789	206732	-3720	VALID	STATIC_XML_CLEAR	1	NORMAL	DOOR_STATE_BLOCKED	component.036167f3256ba4e4fbd11299
SSQ_CATACOMBS_NECROPOLIS	e3c63a9803e278d9745c5330710047e64b86096db0a43fc358443dbc42f1793c	NecropolisOfTheDisciples	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq22	territory:-4932:-4732:172320,-10196|172972,-10196|172972,-8730|172320,-8730	z:-4932:-4732	generated.farm.e3c63a9803e278d9745c5330.anchor	172646	-9463	-4896	172662	-9463	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.a0f27b0f5d7a1a00f782ed4b
SSQ_CATACOMBS_NECROPOLIS	e4c1f8160d3a094af6f75562dd28e69ea614bd7ed2df5adadc584f78b394a82f	CatacombOfTheBranded	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq24	territory:-5017:-4867:56570,178210|57190,178209|57191,179551|56568,179557	z:-5017:-4867	generated.farm.e4c1f8160d3a094af6f75562.anchor	56880	178882	-4976	56896	178882	-4976	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.423662c72ad86bfe886c3b61
SSQ_CATACOMBS_NECROPOLIS	e503c58a44e7952104bc7df8af122c1c313aba70cf6e0cd316d121fc8d106218	CatacombOfTheBranded	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq29	territory:-5016:-4866:51940,175694|52611,175691|52607,176307|51943,176300	z:-5016:-4866	generated.farm.e503c58a44e7952104bc7df8.anchor	52275	175998	-4976	52291	175998	-4976	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.423662c72ad86bfe886c3b61
SSQ_CATACOMBS_NECROPOLIS	e515215941a45b1efb5938508744b1722d205de959c81afec7c1577b7d09fa4a	CatacombOfTheBranded	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq35	territory:-5013:-4863:51959,172036|52570,172033|52575,173382|51944,173394	z:-5013:-4863	generated.farm.e515215941a45b1efb593850.anchor	52262	172711	-4976	52278	172711	-4976	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.423662c72ad86bfe886c3b61
