connector_id	connector_kind	from_type	from_id	to_type	to_id	instance_id	from_x	from_y	from_z	to_x	to_y	to_z	map_region_from	map_region_to	straight_distance	validation_status	path_length	path_segments	source_refs	reason
connector.d6873ead85982fae9b4aca63	ANCHOR_TO_DEST	ANCHOR	generated.farm.49b24db872a5ff00e26bd029.anchor	DEST	dest.b5edee75f7edd44ad47a86fe	0	150638	-63299	-3424	147731	-58930	-2976	1538	1538	5267	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35463.xml	NO_PATH
connector.d6b95b1789a4a143cd7c2504	DEST_TO_ANCHOR	DEST	dest.9c5be74df9759b32cc4ea701	ANCHOR	generated.farm.ea72d768f3c8ec3d79c1a530.anchor	0	115120	-178224	-880	116056	-175091	-1016	921	921	3273	VALID_PATH	3530	4	data/teleporters/town/30256.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	GEOENGINE_PROVEN
connector.d6c57e7ba146acb5a912565b	DEST_TO_ANCHOR	DEST	dest.97e884732d1831265eceeb3b	ANCHOR	population.route.orc.a4	0	-44836	-112524	-235	-50077	-115763	-160	920	920	6162	NO_PATH	0	0	data/teleporters/town/32163.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml	NO_PATH
connector.d6c6f1ac39b8128d59efa93b	DEST_TO_ANCHOR	DEST	dest.6a1ddd6bd7f4610f50be2cf8	ANCHOR	generated.farm.c6076add103259c1f91ba953.anchor	0	144866	-57464	-2976	140696	-57173	-2944	1538	1538	4181	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35461.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.d6de2f5aa8248938b671d38f	GK_TO_ANCHOR	GK	spawn.51c3beb6cc7ad616365893a6	ANCHOR	generated.farm.44b1ade2814caaa457678dfb.anchor	0	149024	-48080	-2382	155467	-47545	-3824	1538	1538	6625	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.d6ec2b5a96a8781633438b88	DEST_TO_ANCHOR	DEST	dest.25e28532f79c5963d8bce2a5	ANCHOR	generated.farm.51ef3428c5b2ea2ef8ac5ada.anchor	0	124904	61992	-3973	121090	55588	-4560	923	923	7477	NO_PATH	0	0	data/teleporters/clanhall/Aden/35443.xml|data/spawns/Hunters/EnchantedValley.xml	NO_PATH
connector.d6fb83a6a5393855bae5ca0f	DEST_TO_ANCHOR	DEST	dest.31e0d667e844b374039dd29f	ANCHOR	generated.farm.298219c53607a679d1a095b6.anchor	0	-25309	-131569	-680	-22721	-132248	-712	920	920	2676	VALID_DIRECT	2676	1	data/teleporters/town/30576.xml|data/spawns/OrcTerritory/OrcStarting.xml	GEOENGINE_PROVEN
connector.d711e40348190bd4e320a2dd	DEST_TO_ANCHOR	DEST	dest.08fda93b82ab29b126fc3432	ANCHOR	generated.farm.7687a7a08e9e2c021b1ed490.anchor	0	146177	-48942	-687	138248	-47069	-3008	1538	1538	8472	NO_PATH	0	0	data/teleporters/doorman/35360.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.d71acfc2605910c0b51ee748	GK_TO_ANCHOR	GK	spawn.06384715e69ff99fb3fa7140	ANCHOR	giran.route.north	0	83568	145264	-3388	85000	143000	-4072	918	918	2765	NO_PATH	0	0	data/spawns/Others/22_22.xml|data/mapregion/giran_castle_town.xml	NO_PATH
connector.d73d4240eb49ce153e6ed5f7	DEST_TO_ANCHOR	DEST	dest.c5b83c9fbef62a1041c22fe6	ANCHOR	generated.farm.0bf24506d0bad253a1bef230.anchor	0	184742	19745	-3168	182250	24732	-3168	924	924	5575	NO_PATH	0	0	data/teleporters/clanhall/Aden/35441.xml|data/spawns/Aden/Cemetery.xml	NO_PATH
connector.d75103e2c37bda1e2bf2668d	GK_TO_ANCHOR	GK	spawn.5ca082539ed558dfea594787	ANCHOR	generated.farm.3ed60488890fc56b8a93d524.anchor	0	149208	4339	-440	145214	-1914	-4592	924	924	8503	NO_PATH	0	0	data/spawns/Castles/Aden.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.d8037c3ac0cb5b553d05441d	GK_TO_ANCHOR	GK	spawn.d18a9ba08e5427b0fcccb4f0	ANCHOR	generated.farm.5eb9ca10f507264114a7bd47.anchor	0	148664	-49168	-672	155056	-48692	-3672	1538	1538	7078	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.d8154d5cedeb204cbd46227e	GK_TO_ANCHOR	GK	spawn.c1a8e0b5f59219febffb093b	ANCHOR	generated.farm.519759dffe4a0803b970d3ee.anchor	0	46926	51511	-2976	48712	55466	-3464	914	914	4367	NO_PATH	0	0	data/spawns/Others/21_19.xml|data/spawns/ElvenTerritory/ElvenStarting.xml	NO_PATH
connector.d85810a8e88706d6f9373e64	ANCHOR_TO_DEST	ANCHOR	generated.farm.634fb3e71d8fd05a8972a586.anchor	DEST	dest.a1e4693884e8683fb171a478	0	156516	-52284	-2800	153996	-50182	-2992	1538	1538	3288	VALID_DIRECT	3288	1	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/chamberlain/35363.xml	GEOENGINE_PROVEN
connector.d8a8fe37574a0f6a9931b5b3	ANCHOR_TO_DEST	ANCHOR	generated.farm.81c6855121cf6afa88828282.anchor	DEST	dest.6a1ddd6bd7f4610f50be2cf8	0	142148	-59521	-3184	144866	-57464	-2976	1538	1538	3415	VALID_PATH	3589	4	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35461.xml	GEOENGINE_PROVEN
connector.d8c9b31fb70118881e95c8e5	GK_TO_ANCHOR	GK	spawn.cd48f4a126ad9fb6d9a60ca2	ANCHOR	generated.farm.ea72d768f3c8ec3d79c1a530.anchor	0	115072	-178176	-880	116056	-175091	-1016	921	921	3241	VALID_PATH	3484	4	data/spawns/Others/23_12.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	GEOENGINE_PROVEN
connector.d8efff6dc6728f8c1455d207	ANCHOR_TO_GK	ANCHOR	generated.farm.dfd7a9e53a647fe939cd530a.anchor	GK	spawn.94983ae1f1c3f9665c08d90a	0	141197	-58115	-3064	146416	-55568	-2765	1538	1538	5816	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Others/24_16.xml	NO_PATH
connector.d90b5a36fcdff2f8b5a9f688	DEST_TO_ANCHOR	DEST	dest.2381ef3e82eb4c230b417890	ANCHOR	generated.farm.3333c096958cf6fc5bc9510f.anchor	0	191754	56760	-7624	190605	59422	-4976	924	924	3927	NO_PATH	0	0	data/teleporters/clanhall/Aden/35449.xml|data/spawns/Aden/GiantsCave.xml	NO_PATH
connector.d91f73aaaaac26ba83044f77	ANCHOR_TO_DEST	ANCHOR	generated.farm.cb65033f6bce8b06e457404b.anchor	DEST	dest.cc433c3076642e927f9055c3	0	74241	-46831	-3192	69340	-50203	-3314	1537	1537	5951	NO_PATH	0	0	data/spawns/Rune/SwampOfScreams.xml|data/teleporters/clanhall/Rune/35640.xml	NO_PATH
connector.d9555ea8cdb89c712044fab0	GK_TO_ANCHOR	GK	spawn.f3a49ab4f7a73dfdea27ae5e	ANCHOR	generated.farm.afa946c77c6be59d634b7d89.anchor	0	147134	-56576	-2760	142079	-60649	-3312	1538	1538	6516	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.d95f6621b25aa704b8d474ac	ANCHOR_TO_DEST	ANCHOR	generated.farm.78f7aae7bba7a04b467a32bd.anchor	DEST	dest.1e879a713772907ce9c92b95	0	92657	-11702	-2264	91539	-12204	-2440	922	922	1239	VALID_DIRECT	1239	1	data/spawns/Oren/OutlawForest.xml|data/teleporters/town/30177.xml	GEOENGINE_PROVEN
connector.d963f266291d937af67b9842	ANCHOR_TO_GK	ANCHOR	generated.farm.44b1ade2814caaa457678dfb.anchor	GK	spawn.51c3beb6cc7ad616365893a6	0	155467	-47545	-3824	149024	-48080	-2382	1538	1538	6625	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Castles/Goddard.xml	NO_PATH
connector.d980a95e3ff22669125caa7d	ANCHOR_TO_DEST	ANCHOR	generated.farm.10cd601a791fee9db8ebd1df.anchor	DEST	dest.99c640dbaf880872599d4081	0	-14434	177008	-5304	-9959	176184	-4160	912	912	4692	NO_PATH	0	0	data/spawns/Gludio/Wasteland.xml|data/teleporters/clanhall/Gludio/35386.xml	NO_PATH
connector.d98c8d4fb05a12c080781f1a	DEST_TO_ANCHOR	DEST	dest.ac389c02ab4f56bc2f4d3487	ANCHOR	generated.farm.add0458f89fbe415b6968c64.anchor	0	64328	26803	-3768	59748	29808	-3728	922	922	5478	NO_PATH	0	0	data/teleporters/town/30177.xml|data/spawns/Oren/SeaOfSpores.xml	NO_PATH
connector.d9e139c2b36c92d404aedc6c	ANCHOR_TO_DEST	ANCHOR	generated.farm.77743197e238ebb0e1e3eac2.anchor	DEST	dest.fbea6002af7dc7c3e4d7d167	0	175207	-189475	-2304	175499	-181586	-904	921	921	8018	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/town/30540.xml	NO_PATH
connector.d9ef09700b837b08554f56d8	ANCHOR_TO_GK	ANCHOR	generated.farm.519759dffe4a0803b970d3ee.anchor	GK	spawn.c1a8e0b5f59219febffb093b	0	48712	55466	-3464	46926	51511	-2976	914	914	4367	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/Others/21_19.xml	NO_PATH
connector.da31288605c575eab7dea064	ANCHOR_TO_DEST	ANCHOR	generated.farm.57a38f13450e54452b749339.anchor	DEST	dest.1dfa3f30667e31e6ac87d5fa	0	52710	55450	-3320	46951	51550	-2976	914	914	6964	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/teleporters/town/30576.xml	NO_PATH
connector.da39c8dd7f713776aacf6ff0	DEST_TO_ANCHOR	DEST	dest.ffb129dafff574e80a4d7eca	ANCHOR	generated.farm.1bc0806803391550b59b5dd7.anchor	0	179299	-182831	-224	173413	-187077	-488	921	921	7263	NO_PATH	0	0	data/teleporters/others/32654.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.db4d067c8fb476c303ac6eaa	ANCHOR_TO_DEST	ANCHOR	population.route.orc.a3	DEST	dest.97e884732d1831265eceeb3b	0	-50845	-113715	-168	-44836	-112524	-235	920	920	6127	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/teleporters/town/32163.xml	NO_PATH
connector.db6c4fd72edfa1e290385116	ANCHOR_TO_DEST	ANCHOR	generated.farm.92d39adebf4180457a4c011f.anchor	DEST	dest.7e3b02b7daf1c1b37110fcaa	0	82744	244467	-7160	82693	242220	-6712	926	926	2292	VALID_DIRECT	2292	1	data/spawns/Innadril/GardenOfEva.xml|data/teleporters/town/30899.xml	GEOENGINE_PROVEN
connector.db76e632ec1b74370d04ebf4	GK_TO_ANCHOR	GK	spawn.43f1cdc4737c7dec127ed004	ANCHOR	generated.farm.3ec423fd29deeac7ab56455f.anchor	0	145640	-48096	-2382	138496	-51209	-2736	1538	1538	7801	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.db775d33b32c7fd11ed42c29	ANCHOR_TO_DEST	ANCHOR	generated.farm.d5293ad13f4722d653be46d7.anchor	DEST	dest.4bf9406ebda63490a2e4f866	0	151869	-61029	-3120	147728	-56331	-2776	1538	1538	6272	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35461.xml	NO_PATH
connector.db7f504522c94796e469304b	DEST_TO_ANCHOR	DEST	dest.45565ac66d6cf494a00dc6e5	ANCHOR	generated.farm.1a9cc6a6a5d77d8609d19658.anchor	0	89513	-44800	-2136	81595	-44769	-3232	1537	1537	7994	NO_PATH	0	0	data/teleporters/town/31320.xml|data/spawns/Rune/SwampOfScreams.xml	NO_PATH
connector.dbf56beb3963df3fe2f7b347	GK_TO_ANCHOR	GK	spawn.94983ae1f1c3f9665c08d90a	ANCHOR	generated.farm.c6076add103259c1f91ba953.anchor	0	146416	-55568	-2765	140696	-57173	-2944	1538	1538	5944	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.dc06d31c68625a7f234f93a0	DEST_TO_ANCHOR	DEST	dest.4b64a4031d67faa11ec89832	ANCHOR	giran.city.center	0	88342	147329	-3400	82480	149087	-3350	918	918	6121	NO_PATH	0	0	data/teleporters/clanhall/Giran/35459.xml|data/mapregion/giran_castle_town.xml	NO_PATH
connector.dc19d31c1ef93b1c24a4436e	DEST_TO_ANCHOR	DEST	dest.e3baac14371de72d8b2e3755	ANCHOR	generated.farm.a32843d9945a633fb0d082ee.anchor	0	147458	2010	217	150739	-2129	-4568	924	924	7127	NO_PATH	0	0	data/teleporters/doorman/35271.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.dc1b5604fcfc02bcba4da143	DEST_TO_ANCHOR	DEST	dest.f2250fc66d2e1e4512042557	ANCHOR	generated.farm.bfb0335de417bc81a7e9b231.anchor	0	-84318	244579	-3730	-88052	241579	-3600	910	910	4792	NO_PATH	0	0	data/teleporters/town/32163.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml	NO_PATH
connector.dc37e749fa4933e8c1b4cd05	DEST_TO_ANCHOR	DEST	dest.163f0aea44efeffae77fffed	ANCHOR	generated.farm.8a7bb9fc5fe46b8eedb998ea.anchor	0	148024	-55281	-2728	143516	-61360	-3152	1538	1538	7580	NO_PATH	0	0	data/teleporters/others/Varka.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.dc3a5d399c85ab8b5b5337a2	ANCHOR_TO_DEST	ANCHOR	generated.farm.681e3332d0683f9cf7778dc6.anchor	DEST	dest.818f1d4dc9597a3b7b746723	0	-97185	245366	-3688	-99586	237637	-3568	910	910	8095	NO_PATH	0	0	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/town/30006.xml	NO_PATH
connector.dc46814698d19c44a104def1	GK_TO_ANCHOR	GK	spawn.00601fad356c80f225899b5d	ANCHOR	generated.farm.3c0d8abca8bd8b3c5196c8b9.anchor	0	171936	-17600	-4899	173277	-23788	-3608	924	924	6462	NO_PATH	0	0	data/spawns/Others/25_17.xml|data/spawns/Aden/FieldsOfMassacre.xml	NO_PATH
connector.dc7b04ae06ce8e835da0ed13	ANCHOR_TO_DEST	ANCHOR	generated.farm.49ae7643080d81b45cdb3a7c.anchor	DEST	dest.d58c71398b5a731b53392034	0	180554	-51155	-3392	183140	-53307	-1896	1538	1538	3682	NO_PATH	0	0	data/spawns/Goddard/WallOfArgos.xml|data/teleporters/town/31275.xml	NO_PATH
connector.dcf6a53f2229738c52c4e03a	DEST_TO_ANCHOR	DEST	dest.137141ac05b457adc3dbb8d1	ANCHOR	generated.farm.f5db9c424aa8e977ede6cca2.anchor	0	146990	-67128	-3640	146195	-63284	-3232	1538	1538	3947	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35467.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.dd1154f9f416766197c56f21	GK_TO_ANCHOR	GK	spawn.b01963fa374b638f50531674	ANCHOR	generated.farm.3ec423fd29deeac7ab56455f.anchor	0	146312	-49004	-688	138496	-51209	-2736	1538	1538	8376	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.dd3536602b968282dd075b45	GK_TO_ANCHOR	GK	spawn.d18a9ba08e5427b0fcccb4f0	ANCHOR	generated.farm.2f5a4686e378172f8cb75ec4.anchor	0	148664	-49168	-672	154309	-46007	-3744	1538	1538	7163	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.dd4ade72402235a334936bc0	ANCHOR_TO_GK	ANCHOR	generated.farm.2821cf96ec95f62bb3d5bec7.anchor	GK	spawn.7dd418081a38ac69b21350fe	0	20661	114027	-3712	17877	113970	-11672	916	916	8434	NO_PATH	0	0	data/spawns/Dion/CrumaMarshlands.xml|data/spawns/Others/20_21.xml	NO_PATH
connector.dd51cc9aa3022a0f873596a8	DEST_TO_ANCHOR	DEST	dest.a93a05bb8dc5f577fcad0b87	ANCHOR	generated.farm.8a8233a432c4ee53ae61df70.anchor	0	42514	143917	-5385	43859	149867	-3736	916	916	6320	NO_PATH	0	0	data/teleporters/dungeon/31120.xml|data/spawns/Dion/ExecutionGrounds.xml	NO_PATH
connector.dd7809da45a7a44c8cedd33b	ANCHOR_TO_DEST	ANCHOR	generated.farm.f1730e68364f26634a051e3a.anchor	DEST	dest.c198460adf168f69d59928b8	0	156822	-14595	-2768	155310	-16339	-3320	924	924	2374	PATH_SEGMENT_BLOCKED	0	0	data/spawns/Aden/BlazingSwamp.xml|data/teleporters/clanhall/Aden/35439.xml	PATH_SEGMENT_BLOCKED
connector.ddf12f1132be03edd094eccc	ANCHOR_TO_DEST	ANCHOR	generated.farm.3333c096958cf6fc5bc9510f.anchor	DEST	dest.2381ef3e82eb4c230b417890	0	190605	59422	-4976	191754	56760	-7624	924	924	3927	NO_PATH	0	0	data/spawns/Aden/GiantsCave.xml|data/teleporters/clanhall/Aden/35449.xml	NO_PATH
connector.de23e46a84c4fea5344f6136	ANCHOR_TO_DEST	ANCHOR	generated.farm.e47439edce6317c8c5af5c29.anchor	DEST	dest.5f5915ac2c2b63216964e169	0	117413	128329	-2832	117793	132810	-4835	923	918	4923	NO_PATH	0	0	data/spawns/Giran/GorgonFlowerGarden.xml|data/teleporters/dungeon/31108.xml	NO_PATH
connector.de2be1a1823e8e53db8b81f7	GK_TO_ANCHOR	GK	spawn.2c9dd5f04731e37d775ed3ac	ANCHOR	generated.farm.5646fdca6ae25d5f7b8df80f.anchor	0	147808	-45328	-2083	154200	-44838	-3744	1538	1538	6623	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.de88bbc28e3623050c95ee81	GK_TO_ANCHOR	GK	spawn.5ec71ae062fb709719b08cec	ANCHOR	generated.farm.7a05c033eabc7172e800caf4.anchor	0	11504	-23344	-3644	14176	-18036	-3120	1924	1924	5966	NO_PATH	0	0	data/spawns/Others/20_17.xml|data/spawns/Rune/PrimevalIsle.xml	NO_PATH
connector.deac210e9c1cdd917c2c6f66	ANCHOR_TO_GK	ANCHOR	generated.farm.3c0d8abca8bd8b3c5196c8b9.anchor	GK	spawn.20dced4d6f0f7ea9ce91caf7	0	173277	-23788	-3608	172672	-17600	-4897	924	924	6350	NO_PATH	0	0	data/spawns/Aden/FieldsOfMassacre.xml|data/spawns/Others/25_17.xml	NO_PATH
connector.deb41e1968b743fedb54027b	ANCHOR_TO_DEST	ANCHOR	generated.farm.5646fdca6ae25d5f7b8df80f.anchor	DEST	dest.285de1592f4b8592a440458c	0	154200	-44838	-3744	147459	-45789	-2084	1538	1538	7008	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35356.xml	NO_PATH
connector.dec1e41718d916a0324f3360	DEST_TO_ANCHOR	DEST	dest.b5edee75f7edd44ad47a86fe	ANCHOR	generated.farm.f5db9c424aa8e977ede6cca2.anchor	0	147731	-58930	-2976	146195	-63284	-3232	1538	1538	4625	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35463.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.dece318a3c1affcbff3efd18	ANCHOR_TO_DEST	ANCHOR	generated.farm.6eff5c55bc37a152cca7c25a.anchor	DEST	dest.137141ac05b457adc3dbb8d1	0	144807	-63309	-3352	146990	-67128	-3640	1538	1538	4409	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35467.xml	NO_PATH
connector.dee65d9c663f95051227fc0a	ANCHOR_TO_GK	ANCHOR	giran.city.center	GK	spawn.86b0d293ddbb17f33befc233	0	82480	149087	-3350	81920	151968	-3520	918	918	2940	PATH_SEGMENT_BLOCKED	0	0	data/mapregion/giran_castle_town.xml|data/spawns/Others/22_22.xml	PATH_SEGMENT_BLOCKED
connector.dee689e29b8f9aaedb976d58	ANCHOR_TO_GK	ANCHOR	generated.farm.81c6855121cf6afa88828282.anchor	GK	spawn.c3b887fab1e752991ad6afef	0	142148	-59521	-3184	148381	-56525	-2760	1538	1538	6929	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Others/24_16.xml	NO_PATH
connector.deef8605156a23227d24562a	DEST_TO_ANCHOR	DEST	dest.285de1592f4b8592a440458c	ANCHOR	generated.farm.5eb9ca10f507264114a7bd47.anchor	0	147459	-45789	-2084	155056	-48692	-3672	1538	1538	8287	NO_PATH	0	0	data/teleporters/doorman/35356.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.df13f5d4cc4a5a8047100c0d	DEST_TO_ANCHOR	DEST	dest.8d3b8a0f8679baa430ed780e	ANCHOR	generated.farm.70ea4f43449ef725189d7fbf.anchor	0	115113	-178212	-901	119336	-180368	-2368	921	921	4964	NO_PATH	0	0	data/teleporters/town/32163.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.df2034d094033a1bc7c028fa	ANCHOR_TO_DEST	ANCHOR	generated.farm.9ade1ebd71ecab96f8e0e774.anchor	DEST	dest.6fb5021ca4d18a28277cff29	0	73095	-57874	-3032	71814	-57054	-3088	1537	1537	1523	PATH_SEGMENT_BLOCKED	0	0	data/spawns/Rune/SwampOfScreams.xml|data/teleporters/chamberlain/35509.xml	PATH_SEGMENT_BLOCKED
connector.df6955969e093a1e73d8f947	GK_TO_ANCHOR	GK	spawn.bd6e9b7fa656f1e550ded751	ANCHOR	giran.gatekeeper.30080	0	81133	151537	-3512	83396	147904	-3404	918	918	4282	NO_PATH	0	0	data/spawns/Others/22_22.xml|data/stats/npcs/30000-30099.xml|data/spawns/Others/22_22.xml|data/teleporters/town/30080.xml	NO_PATH
connector.dfef764407792c7a90b4e630	ANCHOR_TO_DEST	ANCHOR	generated.farm.a0abc859a574ede81641f47b.anchor	DEST	dest.a1e4693884e8683fb171a478	0	157129	-48341	-3168	153996	-50182	-2992	1538	1538	3639	VALID_PATH	3859	5	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/chamberlain/35363.xml	GEOENGINE_PROVEN
connector.e0199a2baa7a21cf3d9f7bf7	ANCHOR_TO_GK	ANCHOR	giran.castle.defender.staging	GK	spawn.03ea56153c3f4ab07c49f3d3	0	116540	146655	-1866	115575	144864	-2567	918	918	2152	NO_PATH	0	0	data/zones/castle_hall.xml|data/zones/castle_siege.xml|data/spawns/Castles/Giran.xml	NO_PATH
connector.e02446ae9df2de2146141f4d	DEST_TO_ANCHOR	DEST	dest.7e3b02b7daf1c1b37110fcaa	ANCHOR	generated.farm.2b19e62575f6c4c46606001a.anchor	0	82693	242220	-6712	86331	244541	-7672	926	926	4421	NO_PATH	0	0	data/teleporters/town/30899.xml|data/spawns/Innadril/GardenOfEva.xml	NO_PATH
connector.e035cdd705ea8cda1109bcec	ANCHOR_TO_DEST	ANCHOR	generated.farm.12923521d58d7301f63fd56a.anchor	DEST	dest.60157b30f93203373e08dd6a	0	117133	-149832	-2352	111965	-154172	-1528	1714	1714	6799	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/teleporters/clanhall/Schuttgart/35580.xml	NO_PATH
connector.e05f349c07a6b8ee8c5e127b	GK_TO_ANCHOR	GK	spawn.812dcd239de56605b0f9a40f	ANCHOR	generated.farm.a32843d9945a633fb0d082ee.anchor	0	148636	4756	-400	150739	-2129	-4568	924	924	8319	NO_PATH	0	0	data/spawns/Castles/Aden.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.e08d15e11d5c37026d4d394f	DEST_TO_ANCHOR	DEST	dest.a1e4693884e8683fb171a478	ANCHOR	generated.farm.007f9057c1ee101b364fff57.anchor	0	153996	-50182	-2992	155476	-49469	-3352	1538	1538	1682	VALID_PATH	1922	4	data/teleporters/chamberlain/35363.xml|data/spawns/Goddard/GardenOfBeasts.xml	GEOENGINE_PROVEN
connector.e13172f215e4acb0a79b66f8	DEST_TO_ANCHOR	DEST	dest.6a1ddd6bd7f4610f50be2cf8	ANCHOR	generated.farm.47669c1f7a73c81d26c75bbf.anchor	0	144866	-57464	-2976	140747	-57774	-3032	1538	1538	4132	NO_PATH	0	0	data/teleporters/clanhall/Goddard/35461.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.e1582afc938960d2b709046c	ANCHOR_TO_DEST	ANCHOR	generated.farm.3c0d8abca8bd8b3c5196c8b9.anchor	DEST	dest.fd4cdfff92e18ad5ed186f9d	0	173277	-23788	-3608	172251	-17605	-4903	924	924	6400	NO_PATH	0	0	data/spawns/Aden/FieldsOfMassacre.xml|data/teleporters/dungeon/31101.xml	NO_PATH
connector.e18a8f53ad79c2f1d8255edd	ANCHOR_TO_DEST	ANCHOR	generated.farm.cd306da76ff484653e1f8b63.anchor	DEST	dest.676f59b862d33902959c4f11	0	4679	-19352	-3616	11235	-24026	-3640	1924	1924	8052	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/teleporters/town/31320.xml	NO_PATH
connector.e1b077ef12b5d91e05a7ed6c	DEST_TO_ANCHOR	DEST	dest.6f4c5951ec7be753e0cfc142	ANCHOR	generated.farm.4ce227949d0e8325be86ee6f.anchor	0	132997	-60608	-2960	135009	-56914	-3096	1538	1538	4209	NO_PATH	0	0	data/teleporters/town/31275.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.e1bf73abb07243dc9e8edac5	ANCHOR_TO_DEST	ANCHOR	population.farming.orc.20535	DEST	dest.a11b765b1fdfbe59148d95d8	0	-49106	-115854	-160	-45158	-112583	-240	920	920	5128	NO_PATH	0	0	data/spawns/OrcTerritory/OrcStarting.xml|data/teleporters/town/30320.xml	NO_PATH
connector.e21acddbe01abf6baa0c9eb5	ANCHOR_TO_DEST	ANCHOR	generated.farm.1080a475c827ec21cc2df10c.anchor	DEST	dest.4b5c5793c1f48563fea006af	0	166797	-46343	-3536	165054	-47861	-3560	1538	1538	2312	VALID_DIRECT	2312	1	data/spawns/Goddard/WallOfArgos.xml|data/teleporters/clanhall/Goddard/35463.xml	GEOENGINE_PROVEN
connector.e2821ff4c4ffac9b3d6d3a84	DEST_TO_ANCHOR	DEST	dest.21e9c9b1510df61032cbc4cc	ANCHOR	generated.farm.0b52b3a7154b1b1513731338.anchor	0	77868	250400	-9328	77276	250249	-9336	926	926	612	PATH_SEGMENT_BLOCKED	0	0	data/teleporters/town/30899.xml|data/spawns/Innadril/GardenOfEva.xml	PATH_SEGMENT_BLOCKED
connector.e2b9bafe34a11ff1135609ec	GK_TO_ANCHOR	GK	spawn.844ddb7500852ef9c1ed2526	ANCHOR	generated.farm.55a21c4d7990e8c7b6e62d66.anchor	0	147966	-55228	-2728	152204	-61559	-2984	1538	1538	7623	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
