fact_key	teleporter_npc_id	teleporter_spawn_key	teleporter_spawn_x	teleporter_spawn_y	teleporter_spawn_z	teleporter_instance_id	list_name	teleport_type	destination_index	destination_name	destination_x	destination_y	destination_z	fee_id	fee_count	castle_ids	source_path	spawn_source_path	availability_class	condition_summary
fact.b94be322bf1afb7a40fc77e0	35457	spawn.bd6e9b7fa656f1e550ded751	81133	151537	-3512	0	tel2	OTHER	4	West Gate Entrance	77305	148636	-3592	57	0		data/teleporters/clanhall/Giran/35457.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.b9998e0cf300b0c249137fc6	30233	spawn.059e5b56c979c574aceb06da	117129	76917	-2689	0	NOBLES_TOKEN	NOBLES_TOKEN	6	The Heart of Antharas's Lair	154396	121235	-3808	13722	1		data/teleporters/town/30233.xml	data/spawns/Others/23_20.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.b99e942f613b48e98a14ea79	30256	spawn.c0fbe411a8ad3f8c4ad97ee4	-12736	122816	-3114	0	NOBLES_ADENA	NOBLES_ADENA	3	Coliseum	146440	46723	-3400	57	1000		data/teleporters/town/30256.xml	data/spawns/Others/19_21.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.b9acc783eeee61f64e5a7823	35505	spawn.ba9dffc31cccb584b4c26c9d	12780	-51060	-1088	0	OTHER	OTHER	0		12858	-51332	-1089	57	0		data/teleporters/doorman/35505.xml	data/spawns/Castles/Rune.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.b9e2dd608cdd3b25642e984b	31118	spawn.7fe4fccf106f29ddae8f16ac	-19888	13504	-4899	0	OTHER	OTHER	0		-19500	13508	-4905	57	0		data/teleporters/dungeon/31118.xml	data/spawns/Others/19_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.ba02412a48f71a8020e9d59f	35390	spawn.993894ff89851a8c71e83555	-12866	124166	-3096	0	tel1	OTHER	0	Village Square	-14393	123671	-3144	57	0		data/teleporters/clanhall/Gludio/35390.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.ba09679217cb939cef2d0887	35580	spawn.3eefd5c0daf7158ddc739391	86043	-143130	-1327	0	tel1	OTHER	3	East Gate Entrance	89959	-141034	-1536	57	0		data/teleporters/clanhall/Schuttgart/35580.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.ba20f3e4bef177ed769e1415	35226	spawn.76403111eee884e12a1add8c	83171	37092	-2266	0	OTHER	OTHER	7	Ancient Battleground	118509	4779	-4000	57	500		data/teleporters/chamberlain/35226.xml	data/spawns/Castles/Oren.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.ba4b9958b189d2f8f6e63016	30006	spawn.ee82a6e3aa92a4ff7f32794c	-84108	244604	-3728	0	NOBLES_TOKEN	NOBLES_TOKEN	3	Coliseum	146440	46723	-3400	13722	1		data/teleporters/town/30006.xml	data/spawns/Others/17_25.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.ba6949999246619e18c96f56	35689						tel2	OTHER	7	Windawood Manor	-28327	155125	-3496	57	500		data/teleporters/fortress/Gludio/Southern.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.ba6f379fe401f36ac644daa8	35386	spawn.41256c6ad8e7e8ba2089819f	-14852	125413	-3130	0	tel2	OTHER	4	North Gate Entrance	-14591	121024	-2990	57	0		data/teleporters/clanhall/Gludio/35386.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.ba8dbf0390560abf4c6b614c	36248						tel2	OTHER	1	Fortress South Gate	126155	97124	-2144	57	0		data/teleporters/fortress/Aden/Hunter.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.baaf335172bced095e7a623d	36141						tel2	OTHER	7	Ancient Battleground	118509	-4779	-4000	57	500		data/teleporters/fortress/Dion/Dragonspine.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bac12813453c770181138a80	30576	spawn.0ee92d8baebbdfb84d872803	-45264	-112512	-240	0	NOBLES_TOKEN	NOBLES_TOKEN	2	Immortal Plateau, Northern Region	-25309	-131569	-680	13722	1		data/teleporters/town/30576.xml	data/spawns/Others/18_14.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.baeebd48bff985ad952ab0db	31964	spawn.3f94b4ec9d3dbb2e1b66b6de	87048	-143448	-1293	0	NOBLES_TOKEN	NOBLES_TOKEN	1	Grave Robber Hideout	44221	-114232	-2784	13722	1		data/teleporters/town/31964.xml	data/spawns/Others/22_13.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.baf4e48908cb6ddfefcdef1a	35965						tel2	OTHER	5	Wild Beast Pastures	43805	-88010	-2780	57	500		data/teleporters/fortress/Rune/Swamp.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bafbc0114f912f97f226ff27	30899	spawn.d74c52e771072d3a8bd200eb	111386	219413	-3536	0	NOBLES_TOKEN	NOBLES_TOKEN	5	Field of Whispers (Eastern Section)	97786	209303	-3040	13722	1		data/teleporters/town/30899.xml	data/spawns/Others/23_24.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.bb791563fa7151b4c33c5821	36110						tel2	OTHER	2	Dion Town Square	19025	145245	-3107	57	0		data/teleporters/fortress/Dion/Tanor.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bb9ea4e4d98f92d3158ca1f1	35461	spawn.94983ae1f1c3f9665c08d90a	146416	-55568	-2765	0	tel2	OTHER	4	Varka Silenos Barracks	125740	-40864	-3736	57	500		data/teleporters/clanhall/Goddard/35461.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bb9ea7727a82dbfc06eb23db	35268	spawn.48598069a7e03782845dcce6	146275	4468	-400	0	OTHER	OTHER	0		145616	4614	-436	57	0		data/teleporters/doorman/35268.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bbb99f4f9de02a73b036517a	35455	spawn.06384715e69ff99fb3fa7140	83568	145264	-3388	0	tel2	OTHER	2	East Gate Entrance	88342	147329	-3400	57	0		data/teleporters/clanhall/Giran/35455.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bbc39c0afad5c8b9ef4fffc3	35443	spawn.2a787cc9cdde95ebc2288fe1	145473	25295	-2112	0	tel2	OTHER	13	Seal of Shilen	184742	19745	-3168	57	500		data/teleporters/clanhall/Aden/35443.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bbdc997b2b2cdae9097aa144	36210						tel2	OTHER	11	Giant's Cave Lower Layer	191754	56760	-7624	57	500		data/teleporters/fortress/Aden/Western.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bc140f1858c11849e0bccba0	35445	spawn.26c851bd7b56e4e54a1080ab	150532	26500	-2248	0	tel2	OTHER	3	South Gate Entrance	147503	32299	-2501	57	0		data/teleporters/clanhall/Aden/35445.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bc1b969280470506c4d4b9cc	900103						OTHER	OTHER	1		17253	114232	-3440	57	0		data/teleporters/others/900103.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bc41d63faca5e2e559b52520	50009						list16	OTHER	1	Field of Silence	87691	162835	-3563	57	12000		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bcbe9e4f471bdec0d6442a83	50009						list6	OTHER	2	Sel Mahum Training Grounds (West Gate)	76839	63851	-3648	57	2400		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bcf8faf60979db77dc62f337	36317						tel2	OTHER	4	Swamp of Screams	69340	-50203	-3314	57	500		data/teleporters/fortress/Rune/Demon.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bd02bcfcfd0f6638962d00d9	50009						list6	OTHER	4	Sel Mahum Training Grounds (Center)	87448	61460	-3664	57	1800		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bd28ed100b7fb28e98972116	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NOBLES_ADENA	NOBLES_ADENA	3	The Center of the Valley of Saints	84092	-80084	-3504	57	1000		data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.bd2b5162f92264265072362b	35267	spawn.26265e58cac7449817855155	147292	8693	-480	0	OTHER	OTHER	0		147455	8808	-495	57	0		data/teleporters/doorman/35267.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bd38bfb9643d605fdd6b4412	32602						OTHER	OTHER	0		-245833	220174	-12104	57	0		data/teleporters/others/32602.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bd3a23a9bd9c2f4bd027dad4	35927						tel2	OTHER	7	Wall of Argos	165054	-47861	-3560	57	500		data/teleporters/fortress/Goddard/Borderland.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bd48104914379150ec6710b5	30848	spawn.5374d10b1c24ca1d9b7abce3	146737	25807	-2013	0	NOBLES_TOKEN	NOBLES_TOKEN	10	Tower of Insolence, 13th Floor	115384	16820	9000	13722	1		data/teleporters/town/30848.xml	data/spawns/Others/24_18.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.bd68e245187f7ac3d5c4e529	31376	spawn.a2b1a0034271ecd190ca3b91	149824	-79840	-5579	0	list1	OTHER	3	Hot Springs	144880	-113468	-2560	57	5400		data/teleporters/others/Ketra.xml	data/spawns/Others/24_15.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bd88d506fbfb228e495e91ea	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NORMAL	NORMAL	8	Wild Beast Pastures	53516	-82831	-2700	57	7200		data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.bd98114c7f9839ea6d2e3d41	30899	spawn.d74c52e771072d3a8bd200eb	111386	219413	-3536	0	NORMAL	NORMAL	11	Alligator Island	115583	192261	-3488	57	2100		data/teleporters/town/30899.xml	data/spawns/Others/23_24.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.bd99258a94dfa493bbaeefd5	35138	spawn.d93f3c3835d32a29c71af05b	22412	156489	-2944	0	OTHER	OTHER	1		22315	156909	-2962	57	0		data/teleporters/doorman/35138.xml	data/spawns/Castles/Dion.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bddf4b47da7b8c9e2813c551	30134	spawn.ec84dfd485d64270dab85c56	9670	15537	-4568	0	NOBLES_ADENA	NOBLES_ADENA	5	Coliseum	146440	46723	-3400	57	1000		data/teleporters/town/30134.xml	data/spawns/Others/20_18.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.bde300d49b4070956f407d4e	35467	spawn.ac310663c394c7d6add8412b	149024	-55456	-2765	0	tel2	OTHER	3	West Gate Entrance	144866	-57464	-2976	57	0		data/teleporters/clanhall/Goddard/35467.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bde71a0af2a44730aa8fd4eb	30146	spawn.c1a8e0b5f59219febffb093b	46926	51511	-2976	0	NORMAL	NORMAL	6	Elven Fortress	29294	74968	-3776	57	820		data/teleporters/town/30146.xml	data/spawns/Others/21_19.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.bdf25e7f139add3521d5955d	35451	spawn.63121d2ce78453f15ff12866	78652	148280	-3580	0	tel1	OTHER	2	East Gate Entrance	88342	147329	-3400	57	0		data/teleporters/clanhall/Giran/35451.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bdfeb455363fe1d486657304	31383	spawn.fd9f47ca0ec8168b909eabac	107680	-52112	-2405	0	list1	OTHER	3	Hot Springs	144880	-113468	-2560	57	11000		data/teleporters/others/Varka.xml	data/spawns/Others/23_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.be396cea62fc522179739b24	35439	spawn.36b7fb3b300d15a92434b643	149358	23189	-2120	0	tel2	OTHER	6	Enchanted Valley, Southern Region	124904	61992	-3973	57	500	4	data/teleporters/clanhall/Aden/35439.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.be7ab9be6e15ffa09fc0d58b	50009						list14	OTHER	0	Abandoned Coal Mines	139714	-177456	-1536	57	690		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.be84d1c011d9d644e1b951af	36210						tel2	OTHER	8	Entrance to the Forge of the Gods	169018	-116303	-2432	57	500		data/teleporters/fortress/Aden/Western.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bec45e4e150c065dbb1eb455	36110						tel2	OTHER	0	Fortress North Gate	58923	137789	-1752	57	0		data/teleporters/fortress/Dion/Tanor.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.beccc99178550cea0e6b4208	30576	spawn.0ee92d8baebbdfb84d872803	-45264	-112512	-240	0	NORMAL	NORMAL	5	Elven Village	46951	51550	-2976	57	18000		data/teleporters/town/30576.xml	data/spawns/Others/18_14.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.bee27910b99a6977367e1c94	35566	spawn.fe4abeeb44898d28325a3af7	39442	-48314	898	0	tel1	OTHER	1	South Gate Entrance	43307	-46563	-816	57	0		data/teleporters/clanhall/Rune/35566.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bf11acea08c616de813caec5	35447	spawn.1da8428eb5966f18dbfbfba7	144237	27172	-2248	0	tel1	OTHER	0	Village Square	147450	28081	-2294	57	0		data/teleporters/clanhall/Aden/35447.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bf4bb0e43c0a3047a73219c8	30848	spawn.5374d10b1c24ca1d9b7abce3	146737	25807	-2013	0	NORMAL	NORMAL	11	Isle of Souls Harbor	-73983	51956	-3680	57	22000		data/teleporters/town/30848.xml	data/spawns/Others/24_18.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.bf58ea4249e2c05bcee69375	30146	spawn.c1a8e0b5f59219febffb093b	46926	51511	-2976	0	NORMAL	NORMAL	5	Elven Forest	21362	51122	-3688	57	710		data/teleporters/town/30146.xml	data/spawns/Others/21_19.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.bf77c515c5ce9eab9a5c58bb	35358	spawn.4ec1cadaeec07b1cea645215	149272	-48088	-2382	0	OTHER	OTHER	1		148928	-48245	-2383	57	0		data/teleporters/doorman/35358.xml	data/spawns/Castles/Goddard.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bf8495b7816f5ec2790ddeee	36172						tel1	OTHER	0	Fortress West Gate	77834	89176	-2880	57	0		data/teleporters/fortress/Oren/Antharas.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bfa7838fa7bb5af13c65d856	35465	spawn.c3b887fab1e752991ad6afef	148381	-56525	-2760	0	tel2	OTHER	4	Varka Silenos Barracks	125740	-40864	-3736	57	500		data/teleporters/clanhall/Goddard/35465.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.bfdf7bfa40a7f5f6e2431ef2	30006	spawn.ee82a6e3aa92a4ff7f32794c	-84108	244604	-3728	0	NORMAL	NORMAL	9	Obelisk of Victory	-99586	237637	-3568	57	470		data/teleporters/town/30006.xml	data/spawns/Others/17_25.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.bfeea06b013709a3259dc356	35358	spawn.51c3beb6cc7ad616365893a6	149024	-48080	-2382	0	OTHER	OTHER	0		149430	-48245	-2383	57	0		data/teleporters/doorman/35358.xml	data/spawns/Castles/Goddard.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c0e64c80ade88a826e3748bf	30177	spawn.8118b73cdef3dcf4862abdaa	82992	53171	-1492	0	NOBLES_TOKEN	NOBLES_TOKEN	4	Altar of Rites	-44566	77508	-3736	13722	1		data/teleporters/town/30177.xml	data/spawns/Others/22_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.c10e0f54a94a7c14c62dbdbf	35461	spawn.94983ae1f1c3f9665c08d90a	146416	-55568	-2765	0	tel2	OTHER	7	Wall of Argos	165054	-47861	-3560	57	500		data/teleporters/clanhall/Goddard/35461.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c126e3d6e1a0e6cc78d1349f	35388	spawn.e10830aef1c1222837ff89f1	-13745	125573	-3129	0	tel2	OTHER	8	Windawood Manor	-28327	155125	-3496	57	500	1	data/teleporters/clanhall/Gludio/35388.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c13b3294c7f0b17214687fb5	30006	spawn.ee82a6e3aa92a4ff7f32794c	-84108	244604	-3728	0	OTHER	OTHER	0		-149406	255247	-80	57	0		data/teleporters/town/30006.xml	data/spawns/Others/17_25.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c14165453208117924b87508	35223	spawn.ac011a9dda05ad173b93fdd1	81651	36959	-2294	0	OTHER	OTHER	1		81789	37190	-2306	57	0		data/teleporters/doorman/35223.xml	data/spawns/Castles/Oren.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c15d7a76d75ee43f92a1dd3f	30006	spawn.ee82a6e3aa92a4ff7f32794c	-84108	244604	-3728	0	NORMAL	NORMAL	7	Singing Waterfall	-111728	244330	-3448	57	770		data/teleporters/town/30006.xml	data/spawns/Others/17_25.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.c16c27eebdeb6de58545bbde	35445	spawn.26c851bd7b56e4e54a1080ab	150532	26500	-2248	0	tel1	OTHER	3	South Gate Entrance	147503	32299	-2501	57	0		data/teleporters/clanhall/Aden/35445.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c1870d9eaf6faca52b5240a8	30162	spawn.779a373211c6bc4c88b01e97	84814	15886	-4291	0	OTHER	OTHER	0		85399	16197	-3679	57	0		data/teleporters/others/IvoryTower/30162.xml	data/spawns/Others/22_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c1b9ea9a3ab4b1689281027d	35274	spawn.165f3a69ba65d2f92b214384	147412	3355	-46	0	OTHER	OTHER	5	Blazing Swamp	155310	-16339	-3320	57	500		data/teleporters/chamberlain/35274.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c1bb92ba6588f3d015722ed7	35574	spawn.2bd809ab31a9a654e3b3b585	39333	-46964	900	0	tel2	OTHER	2	North Gate Entrance	40909	-52670	-896	57	0		data/teleporters/clanhall/Rune/35574.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c1c2a4bf7520251518137fd0	35463	spawn.f3a49ab4f7a73dfdea27ae5e	147134	-56576	-2760	0	tel2	OTHER	2	East Gate Entrance	150561	-57489	-2976	57	0		data/teleporters/clanhall/Goddard/35463.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c1e9cfe8c5ce0da356afd063	36141						tel2	OTHER	4	Ant Nest	-9959	176184	-4160	57	500		data/teleporters/fortress/Dion/Dragonspine.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c20e73ebf24ed41064f24316	35403	spawn.53daf53e61a9c22c37fed47a	17621	144920	-3037	0	tel1	OTHER	4	West Gate Entrance	16582	144130	-2960	57	0		data/teleporters/clanhall/Dion/35403.xml	data/spawns/Others/20_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c255e95189f2d44ffdf342ab	30134	spawn.ec84dfd485d64270dab85c56	9670	15537	-4568	0	NOBLES_TOKEN	NOBLES_TOKEN	5	Coliseum	146440	46723	-3400	13722	1		data/teleporters/town/30134.xml	data/spawns/Others/20_18.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.c26bb676e2a6322782aeaf21	30576	spawn.0ee92d8baebbdfb84d872803	-45264	-112512	-240	0	NOBLES_ADENA	NOBLES_ADENA	3	Coliseum	146440	46723	-3400	57	1000		data/teleporters/town/30576.xml	data/spawns/Others/18_14.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.c27beceaee1397d13b914aa5	35689						tel2	OTHER	2	Gludio Town Square	-14393	123671	-3144	57	0		data/teleporters/fortress/Gludio/Southern.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c2db332cd439dbf9c0d7313e	36248						tel1	OTHER	0	Fortress North Gate	124180	93249	-2144	57	0		data/teleporters/fortress/Aden/Hunter.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c2f2a883dad3002364f0385d	35226	spawn.76403111eee884e12a1add8c	83171	37092	-2266	0	OTHER	OTHER	4	Near the frontier post	109721	7394	-2800	57	500		data/teleporters/chamberlain/35226.xml	data/spawns/Castles/Oren.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c2f68b3d1096ecf795cf4548	35965						tel2	OTHER	4	Forest of the Dead	52107	-54328	-3158	57	500		data/teleporters/fortress/Rune/Swamp.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c303aa068c1858bba9f4ce4d	35405	spawn.f0661c33c791776d4947d764	18634	143342	-3010	0	tel2	OTHER	0	Village Square	19025	145245	-3107	57	0		data/teleporters/clanhall/Dion/35405.xml	data/spawns/Others/20_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.c31679a0bafd0cc09f86e9fc	36110						tel2	OTHER	4	Ant Nest	-9959	176184	-4160	57	500		data/teleporters/fortress/Dion/Tanor.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
