coverage_key	family	candidate_index	x	y	z_hint	min_z	max_z	local_x	local_y
f0b80a7acabc51cdee30df663f1bdd581fe5ebc9f657a210e008ea78b8fcea10	SSQ_CATACOMBS_NECROPOLIS	7	117461	176412	-5372	-5472	-5272	117477	176412
f0b80a7acabc51cdee30df663f1bdd581fe5ebc9f657a210e008ea78b8fcea10	SSQ_CATACOMBS_NECROPOLIS	8	117148	176038	-5372	-5472	-5272	117164	176038
f0b80a7acabc51cdee30df663f1bdd581fe5ebc9f657a210e008ea78b8fcea10	SSQ_CATACOMBS_NECROPOLIS	9	117148	176412	-5372	-5472	-5272	117164	176412
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	1	-41614	84806	-4704	-4779	-4629	-41598	84806
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	2	-41614	84807	-4704	-4779	-4629	-41598	84807
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	3	-41614	84645	-4704	-4779	-4629	-41598	84645
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	4	-41765	84646	-4704	-4779	-4629	-41749	84646
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	5	-41462	84806	-4704	-4779	-4629	-41446	84806
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	6	-41464	84644	-4704	-4779	-4629	-41448	84644
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	7	-41614	84967	-4704	-4779	-4629	-41598	84967
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	8	-41462	84969	-4704	-4779	-4629	-41446	84969
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	9	-41766	84805	-4704	-4779	-4629	-41750	84805
f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	SSQ_CATACOMBS_NECROPOLIS	10	-41766	84964	-4704	-4779	-4629	-41750	84964
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	1	112839	15207	-576	-676	-476	112855	15207
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	2	112818	15204	-576	-676	-476	112834	15204
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	3	112900	15040	-576	-676	-476	112916	15040
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	4	112534	14944	-576	-676	-476	112550	14944
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	5	113216	15302	-576	-676	-476	113232	15302
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	6	113266	15138	-576	-676	-476	113282	15138
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	7	112778	15374	-576	-676	-476	112794	15374
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	8	113166	15468	-576	-676	-476	113182	15468
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	9	112462	15112	-576	-676	-476	112478	15112
f21fa626e858f6d2ac7bae98e62d544d1e250fd2e3589d5c9b0f615c45e8b714	TOWER_OF_INSOLENCE	10	112392	15280	-576	-676	-476	112408	15280
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	1	180756	-13010	-4836	-4936	-4736	180772	-13010
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	2	180755	-13010	-4836	-4936	-4736	180771	-13010
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	3	180756	-13184	-4836	-4936	-4736	180772	-13184
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	4	180390	-13184	-4836	-4936	-4736	180406	-13184
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	5	181122	-13010	-4836	-4936	-4736	181138	-13010
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	6	181122	-13184	-4836	-4936	-4736	181138	-13184
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	7	180756	-12836	-4836	-4936	-4736	180772	-12836
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	8	181122	-12836	-4836	-4936	-4736	181138	-12836
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	9	180390	-13010	-4836	-4936	-4736	180406	-13010
f26788993852b94f7917b772a7ffb0ba30fa0d1f8f9156bc4e2bb2e82a90ef23	SSQ_CATACOMBS_NECROPOLIS	10	180390	-12836	-4836	-4936	-4736	180406	-12836
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	1	42715	211504	-3664	-3764	-3564	42731	211504
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	2	42698	211517	-3664	-3764	-3564	42714	211517
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	3	42664	211443	-3664	-3764	-3564	42680	211443
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	4	42579	211412	-3664	-3764	-3564	42595	211412
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	5	42816	211514	-3664	-3764	-3564	42832	211514
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	6	42750	211475	-3664	-3764	-3564	42766	211475
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	7	42858	211582	-3664	-3764	-3564	42874	211582
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	8	42883	211554	-3664	-3764	-3564	42899	211554
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	9	42682	211539	-3664	-3764	-3564	42698	211539
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	10	42832	211610	-3664	-3764	-3564	42848	211610
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	11	42555	211440	-3664	-3764	-3564	42571	211440
f2bab688353fa77725ffe3cd5bee6044a08242bc0ed5aebcf3771ea7947e1b56	DEVILS_ISLE	12	42530	211468	-3664	-3764	-3564	42546	211468
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	1	140750	85366	-5364	-5464	-5264	140766	85366
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	2	140749	85365	-5364	-5464	-5264	140765	85365
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	3	140750	85206	-5364	-5464	-5264	140766	85206
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	4	140596	85206	-5364	-5464	-5264	140612	85206
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	5	140903	85366	-5364	-5464	-5264	140919	85366
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	6	140903	85206	-5364	-5464	-5264	140919	85206
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	7	140750	85525	-5364	-5464	-5264	140766	85525
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	8	140903	85525	-5364	-5464	-5264	140919	85525
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	9	140596	85366	-5364	-5464	-5264	140612	85366
f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	SSQ_CATACOMBS_NECROPOLIS	10	140596	85525	-5364	-5464	-5264	140612	85525
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	1	-47263	215822	-5040	-5115	-4965	-47247	215822
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	2	-47263	215672	-5040	-5115	-4965	-47247	215672
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	3	-47422	215672	-5040	-5115	-4965	-47406	215672
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	4	-47106	215821	-5040	-5115	-4965	-47090	215821
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	5	-47104	215672	-5040	-5115	-4965	-47088	215672
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	6	-47263	215972	-5040	-5115	-4965	-47247	215972
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	7	-47106	215970	-5040	-5115	-4965	-47090	215970
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	8	-47421	215822	-5040	-5115	-4965	-47405	215822
f302fa8f87350d4463c0cb19e3ee8dd1829aa200980678304214ce89e36b2efc	SSQ_CATACOMBS_NECROPOLIS	9	-47420	215972	-5040	-5115	-4965	-47404	215972
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	1	114360	16095	3056	2956	3156	114376	16095
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	2	114352	16080	3056	2956	3156	114368	16080
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	3	114064	15978	3056	2956	3156	114080	15978
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	4	114016	16106	3056	2956	3156	114032	16106
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	5	114224	15792	3056	2956	3156	114240	15792
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	6	114112	15852	3056	2956	3156	114128	15852
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	7	114458	15780	3056	2956	3156	114474	15780
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	8	114336	15732	3056	2956	3156	114352	15732
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	9	114638	15960	3056	2956	3156	114654	15960
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	10	114580	15828	3056	2956	3156	114596	15828
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	11	114654	16212	3056	2956	3156	114670	16212
f308077bf314dea85e77333e9de15c7061ede8141c0e573e07893feaf673a040	TOWER_OF_INSOLENCE	12	114696	16094	3056	2956	3156	114712	16094
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	1	-47280	81922	-4700	-4775	-4625	-47264	81922
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	2	-47279	81921	-4700	-4775	-4625	-47263	81921
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	3	-47279	81587	-4700	-4775	-4625	-47263	81587
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	4	-47444	81588	-4700	-4775	-4625	-47428	81588
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	5	-47116	81922	-4700	-4775	-4625	-47100	81922
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	6	-47114	81586	-4700	-4775	-4625	-47098	81586
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	7	-47280	82257	-4700	-4775	-4625	-47264	82257
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	8	-47117	82258	-4700	-4775	-4625	-47101	82258
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	9	-47444	81922	-4700	-4775	-4625	-47428	81922
f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	SSQ_CATACOMBS_NECROPOLIS	10	-47444	82256	-4700	-4775	-4625	-47428	82256
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	1	124342	135190	-4772	-4872	-4672	124358	135190
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	2	124349	135190	-4772	-4872	-4672	124365	135190
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	3	124346	134851	-4772	-4872	-4672	124362	134851
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	4	124168	134853	-4772	-4872	-4672	124184	134853
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	5	124514	135190	-4772	-4872	-4672	124530	135190
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	6	124524	134849	-4772	-4872	-4672	124540	134849
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	7	124338	135529	-4772	-4872	-4672	124354	135529
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	8	124504	135531	-4772	-4872	-4672	124520	135531
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	9	124170	135190	-4772	-4872	-4672	124186	135190
f3a40ed82c7d833926578ea398cedc572cbb8d1043371204aa7e765ea7bd31a0	SSQ_CATACOMBS_NECROPOLIS	10	124174	135527	-4772	-4872	-4672	124190	135527
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	1	114724	15551	-580	-680	-480	114740	15551
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	2	114804	15508	-580	-680	-480	114820	15508
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	3	114764	15478	-580	-680	-480	114780	15478
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	4	114490	15432	-580	-680	-480	114506	15432
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	5	114917	15576	-580	-680	-480	114933	15576
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	6	115038	15526	-580	-680	-480	115054	15526
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	7	114684	15624	-580	-680	-480	114700	15624
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	8	114796	15628	-580	-680	-480	114812	15628
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	9	114531	15526	-580	-680	-480	114547	15526
f3dac0a8425b271bd215a74f5e1e490d0d63330fb6282c687af1efc2631e74ca	TOWER_OF_INSOLENCE	10	114572	15620	-580	-680	-480	114588	15620
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	1	112222	16061	6044	5944	6144	112238	16061
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	2	112222	16070	6044	5944	6144	112238	16070
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	3	112222	15852	6044	5944	6144	112238	15852
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	4	112046	15824	6044	5944	6144	112062	15824
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	5	112399	16056	6044	5944	6144	112415	16056
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	6	112399	15880	6044	5944	6144	112415	15880
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	7	112222	16270	6044	5944	6144	112238	16270
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	8	112399	16233	6044	5944	6144	112415	16233
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	9	112046	16066	6044	5944	6144	112062	16066
f472d34d58785e2d78e6b082dd2a829581096e282b9799b301c36d5e8280056b	TOWER_OF_INSOLENCE	10	112046	16308	6044	5944	6144	112062	16308
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	1	-12588	80092	-5131	-5206	-5056	-12572	80092
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	2	-12584	80086	-5131	-5206	-5056	-12568	80086
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	3	-12586	79928	-5131	-5206	-5056	-12570	79928
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	4	-12924	79920	-5131	-5206	-5056	-12908	79920
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	5	-12253	80095	-5131	-5206	-5056	-12237	80095
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	6	-12248	79936	-5131	-5206	-5056	-12232	79936
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	7	-12590	80256	-5131	-5206	-5056	-12574	80256
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	8	-12257	80254	-5131	-5206	-5056	-12241	80254
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	9	-12923	80089	-5131	-5206	-5056	-12907	80089
f47e09a8e2bb60a2337fd18f7c4ffc0360e6bbbd73c896548b889ab158189f6b	SSQ_CATACOMBS_NECROPOLIS	10	-12922	80258	-5131	-5206	-5056	-12906	80258
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	1	-48536	-246909	-7869	-7944	-7794	-48520	-246909
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	2	-48536	-246908	-7869	-7944	-7794	-48520	-246908
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	3	-48536	-247066	-7869	-7944	-7794	-48520	-247066
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	4	-48868	-247065	-7869	-7944	-7794	-48852	-247065
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	5	-48205	-246908	-7869	-7944	-7794	-48189	-246908
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	6	-48204	-247068	-7869	-7944	-7794	-48188	-247068
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	7	-48536	-246752	-7869	-7944	-7794	-48520	-246752
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	8	-48206	-246748	-7869	-7944	-7794	-48190	-246748
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	9	-48867	-246910	-7869	-7944	-7794	-48851	-246910
f480dbf0728ab35071ff572106ed6bb2b40c28ea7fae324e32504b3b73bc3319	SSQ_CATACOMBS_NECROPOLIS	10	-48866	-246755	-7869	-7944	-7794	-48850	-246755
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	1	-48245	-239970	-7867	-7942	-7792	-48229	-239970
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	2	-48242	-239971	-7867	-7942	-7792	-48226	-239971
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	3	-48247	-240118	-7867	-7942	-7792	-48231	-240118
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	4	-48405	-240118	-7867	-7942	-7792	-48389	-240118
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	5	-48085	-239970	-7867	-7942	-7792	-48069	-239970
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	6	-48089	-240118	-7867	-7942	-7792	-48073	-240118
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	7	-48243	-239822	-7867	-7942	-7792	-48227	-239822
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	8	-48082	-239823	-7867	-7942	-7792	-48066	-239823
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	9	-48404	-239970	-7867	-7942	-7792	-48388	-239970
f53cab9a4f34dbadc8e7cba40355a84a509e1c4bf6c84cc7d6a9e458756820bf	SSQ_CATACOMBS_NECROPOLIS	10	-48404	-239822	-7867	-7942	-7792	-48388	-239822
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	1	176310	-17219	-4832	-4932	-4732	176326	-17219
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	2	176310	-17586	-4832	-4932	-4732	176326	-17586
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	3	176147	-17586	-4832	-4932	-4732	176163	-17586
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	4	176473	-17219	-4832	-4932	-4732	176489	-17219
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	5	176473	-17586	-4832	-4932	-4732	176489	-17586
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	6	176310	-16852	-4832	-4932	-4732	176326	-16852
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	7	176473	-16852	-4832	-4932	-4732	176489	-16852
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	8	176147	-17219	-4832	-4932	-4732	176163	-17219
f58f261c18c9f3405cca7cafe9b503a2e185eebfc72dacd79d19ad7247f79c35	SSQ_CATACOMBS_NECROPOLIS	9	176147	-16852	-4832	-4932	-4732	176163	-16852
f5a568d449bf8aac21b677908ffb564433e3dbfcad602283ca1c986579a3c89a	SSQ_CATACOMBS_NECROPOLIS	1	-50738	-243080	-7870	-7945	-7795	-50722	-243080
f5a568d449bf8aac21b677908ffb564433e3dbfcad602283ca1c986579a3c89a	SSQ_CATACOMBS_NECROPOLIS	2	-50739	-243081	-7870	-7945	-7795	-50723	-243081
